date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-12-01 00:00:00+05:30,28.35,28.49,27.5,28.08,3468830.0,0.0,0.0,
2025-12-02 00:00:00+05:30,28.01,28.02,27.59,27.91,2995374.0,0.0,0.0,
2025-12-03 00:00:00+05:30,27.9,28.22,27.71,28.12,2736079.0,0.0,0.0,
2025-12-04 00:00:00+05:30,28.02,28.15,27.9,27.98,2508877.0,0.0,0.0,
2025-12-05 00:00:00+05:30,27.8,27.98,27.75,27.83,2246838.0,0.0,0.0,
2025-12-08 00:00:00+05:30,27.82,27.93,27.0,27.11,4572890.0,0.0,0.0,
2025-12-09 00:00:00+05:30,27.0,27.85,26.65,27.7,3963306.0,0.0,0.0,
2025-12-10 00:00:00+05:30,27.75,28.0,27.52,27.66,3228450.0,0.0,0.0,
2025-12-11 00:00:00+05:30,27.5,27.95,27.45,27.69,2497625.0,0.0,0.0,
2025-12-12 00:00:00+05:30,27.8,27.95,27.56,27.63,2028405.0,0.0,0.0,
2025-12-15 00:00:00+05:30,27.5,27.7,27.36,27.4,1738060.0,0.0,0.0,
2025-12-16 00:00:00+05:30,27.4,27.51,27.0,27.01,2418665.0,0.0,0.0,
2025-12-17 00:00:00+05:30,27.01,27.79,26.95,26.98,1847542.0,0.0,0.0,
