date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2020-08-03 00:00:00+05:30,25.0,26.27,25.0,25.42,209394.0,0.0,0.0,0.0
2020-08-04 00:00:00+05:30,25.46,25.68,25.2,25.47,151473.0,0.0,0.0,0.0
2020-08-05 00:00:00+05:30,25.11,25.85,25.11,25.61,233495.0,0.0,0.0,0.0
2020-08-06 00:00:00+05:30,25.65,25.9,25.6,25.76,590051.0,0.0,0.0,0.0
2020-08-07 00:00:00+05:30,25.77,25.95,25.65,25.81,132976.0,0.0,0.0,0.0
2020-08-10 00:00:00+05:30,25.98,26.39,25.62,26.19,307926.0,0.0,0.0,0.0
2020-08-11 00:00:00+05:30,26.22,26.66,26.02,26.43,271971.0,0.0,0.0,0.0
2020-08-12 00:00:00+05:30,26.69,26.69,26.1,26.56,169517.0,0.0,0.0,0.0
2020-08-13 00:00:00+05:30,26.9,26.9,26.25,26.6,178427.0,0.0,0.0,0.0
2020-08-14 00:00:00+05:30,26.6,26.92,26.2,26.48,274187.0,0.0,0.0,0.0
2020-08-17 00:00:00+05:30,26.48,26.75,26.38,26.7,139718.0,0.0,0.0,0.0
2020-08-18 00:00:00+05:30,26.96,26.99,26.5,26.94,318901.0,0.0,0.0,0.0
2020-08-19 00:00:00+05:30,26.94,27.19,26.83,27.01,326139.0,0.0,0.0,0.0
2020-08-20 00:00:00+05:30,27.1,27.35,26.56,27.31,288837.0,0.0,0.0,0.0
2020-08-21 00:00:00+05:30,27.35,27.78,27.35,27.57,291530.0,0.0,0.0,0.0
2020-08-24 00:00:00+05:30,28.09,28.09,27.21,27.44,226653.0,0.0,0.0,0.0
2020-08-25 00:00:00+05:30,27.44,27.74,27.3,27.41,1325400.0,0.0,0.0,0.0
2020-08-26 00:00:00+05:30,27.99,29.1,27.32,27.38,128096.0,0.0,0.0,0.0
2020-08-27 00:00:00+05:30,27.4,27.55,27.12,27.43,196853.0,0.0,0.0,0.0
2020-08-28 00:00:00+05:30,27.45,28.1,27.35,28.02,501413.0,0.0,0.0,0.0
