date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2022-08-01 00:00:00+05:30,8.75,9.2,8.75,9.1,81643472.0,0.0,0.0,0.0
2022-08-02 00:00:00+05:30,9.25,9.55,9.2,9.4,190943056.0,0.0,0.0,0.0
2022-08-03 00:00:00+05:30,9.4,9.5,8.95,9.1,104022570.0,0.0,0.0,0.0
2022-08-04 00:00:00+05:30,9.0,9.05,8.55,8.75,226139134.0,0.0,0.0,0.0
2022-08-05 00:00:00+05:30,8.85,8.95,8.7,8.75,66026291.0,0.0,0.0,0.0
2022-08-08 00:00:00+05:30,8.75,8.8,8.6,8.65,52044923.0,0.0,0.0,0.0
2022-08-10 00:00:00+05:30,8.7,8.75,8.55,8.6,58889485.0,0.0,0.0,0.0
2022-08-11 00:00:00+05:30,8.7,8.75,8.6,8.65,42700665.0,0.0,0.0,0.0
2022-08-12 00:00:00+05:30,8.65,8.9,8.6,8.7,75641149.0,0.0,0.0,0.0
2022-08-16 00:00:00+05:30,8.7,9.0,8.7,8.85,77326180.0,0.0,0.0,0.0
2022-08-17 00:00:00+05:30,8.85,9.1,8.8,9.0,116538966.0,0.0,0.0,0.0
2022-08-18 00:00:00+05:30,8.95,9.1,8.9,8.9,72240170.0,0.0,0.0,0.0
2022-08-19 00:00:00+05:30,8.95,9.05,8.75,8.8,75499764.0,0.0,0.0,0.0
2022-08-22 00:00:00+05:30,8.8,8.8,8.6,8.65,55944257.0,0.0,0.0,0.0
2022-08-23 00:00:00+05:30,8.6,8.9,8.5,8.85,107453602.0,0.0,0.0,0.0
2022-08-24 00:00:00+05:30,8.85,9.35,8.85,9.2,212053128.0,0.0,0.0,0.0
2022-08-25 00:00:00+05:30,9.25,9.55,9.1,9.1,227348904.0,0.0,0.0,0.0
2022-08-26 00:00:00+05:30,9.2,9.35,9.05,9.15,92065318.0,0.0,0.0,0.0
2022-08-29 00:00:00+05:30,8.95,9.05,8.85,8.85,57261824.0,0.0,0.0,0.0
2022-08-30 00:00:00+05:30,8.95,9.25,8.9,9.05,190296432.0,0.0,0.0,0.0
