date,open,high,low,close,volume,dividends,stock_splits
2022-09-01 00:00:00+05:30,488.8,494.75,482.7,484.55,504811,0.0,0.0
2022-09-02 00:00:00+05:30,488.0,510.25,487.95,494.75,1126556,0.0,0.0
2022-09-05 00:00:00+05:30,496.95,504.15,484.6,489.5,446151,0.0,0.0
2022-09-06 00:00:00+05:30,489.5,500.0,473.1,477.1,666548,0.0,0.0
2022-09-07 00:00:00+05:30,477.0,493.7,475.65,489.3,916252,0.0,0.0
2022-09-08 00:00:00+05:30,494.0,498.6,482.65,485.4,475833,0.0,0.0
2022-09-09 00:00:00+05:30,492.0,499.4,486.15,494.4,406321,0.0,0.0
2022-09-12 00:00:00+05:30,497.0,547.8,493.65,542.25,3068062,0.0,0.0
2022-09-13 00:00:00+05:30,549.0,562.5,535.0,550.85,2732277,0.0,0.0
2022-09-14 00:00:00+05:30,540.0,568.6,535.0,538.4,1777584,0.0,0.0
2022-09-15 00:00:00+05:30,548.0,559.7,536.0,552.5,1332271,0.0,0.0
2022-09-16 00:00:00+05:30,553.85,565.0,547.2,553.8,841240,0.0,0.0
2022-09-19 00:00:00+05:30,558.0,602.0,550.0,578.35,3694610,0.0,0.0
2022-09-20 00:00:00+05:30,584.7,594.4,568.05,571.9,1198325,0.0,0.0
2022-09-21 00:00:00+05:30,574.8,582.85,570.0,578.65,843002,0.0,0.0
2022-09-22 00:00:00+05:30,579.9,609.25,577.05,603.8,1974428,0.0,0.0
2022-09-23 00:00:00+05:30,609.0,617.0,593.45,597.55,1648110,0.0,0.0
2022-09-26 00:00:00+05:30,595.15,595.4,566.05,577.7,1148962,0.0,0.0
2022-09-27 00:00:00+05:30,579.55,587.0,566.0,570.5,990587,0.0,0.0
2022-09-28 00:00:00+05:30,565.0,570.4,500.0,549.0,787200,0.0,0.0
2022-09-29 00:00:00+05:30,560.4,569.0,545.15,551.75,734676,0.0,0.0
