date,open,high,low,close,volume,dividends,stock_splits
2022-06-01 00:00:00+05:30,8.17,8.63,8.03,8.63,86673026,0.0,0.0
2022-06-02 00:00:00+05:30,8.59,9.41,8.54,9.0,145174477,0.0,0.0
2022-06-03 00:00:00+05:30,9.09,9.14,8.26,8.36,64909514,0.0,0.0
2022-06-06 00:00:00+05:30,8.26,8.4,7.53,7.58,117612609,0.0,0.0
2022-06-07 00:00:00+05:30,7.3,7.62,7.3,7.44,53824542,0.0,0.0
2022-06-08 00:00:00+05:30,7.39,7.67,7.3,7.48,52179602,0.0,0.0
2022-06-09 00:00:00+05:30,7.44,8.22,7.44,8.17,81416975,0.0,0.0
2022-06-10 00:00:00+05:30,7.94,8.13,7.67,7.9,49864199,0.0,0.0
2022-06-13 00:00:00+05:30,7.67,7.67,7.35,7.48,32245100,0.0,0.0
2022-06-14 00:00:00+05:30,7.44,7.8,7.39,7.62,23850553,0.0,0.0
2022-06-15 00:00:00+05:30,7.71,7.76,7.39,7.44,37014534,0.0,0.0
2022-06-16 00:00:00+05:30,7.67,7.67,7.07,7.12,46198820,0.0,0.0
2022-06-17 00:00:00+05:30,7.02,7.35,6.93,7.07,50798637,0.0,0.0
2022-06-20 00:00:00+05:30,7.16,7.25,6.43,6.52,65620328,0.0,0.0
2022-06-21 00:00:00+05:30,6.66,6.98,6.61,6.84,50213509,0.0,0.0
2022-06-22 00:00:00+05:30,6.79,6.79,6.47,6.57,56647243,0.0,0.0
2022-06-23 00:00:00+05:30,6.61,6.79,6.52,6.61,40258884,0.0,0.0
2022-06-24 00:00:00+05:30,6.75,6.79,6.52,6.61,46409469,0.0,0.0
2022-06-27 00:00:00+05:30,6.79,6.79,6.57,6.57,36532515,0.0,0.0
2022-06-28 00:00:00+05:30,6.57,6.7,6.43,6.47,40481723,0.0,0.0
2022-06-29 00:00:00+05:30,6.38,6.57,6.34,6.38,30345339,0.0,0.0
