date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2023-04-03 00:00:00+05:30,482.51,494.27,479.59,490.76,203659.0,0.0,0.0,0.0
2023-04-05 00:00:00+05:30,494.27,498.77,484.83,493.78,166459.0,0.0,0.0,0.0
2023-04-06 00:00:00+05:30,495.96,500.65,489.97,496.6,121937.0,0.0,0.0,0.0
2023-04-10 00:00:00+05:30,497.69,508.96,490.52,493.78,187918.0,0.0,0.0,0.0
2023-04-11 00:00:00+05:30,496.25,512.27,493.38,504.95,234681.0,0.0,0.0,0.0
2023-04-12 00:00:00+05:30,511.82,511.82,494.37,496.2,174276.0,0.0,0.0,0.0
2023-04-13 00:00:00+05:30,498.77,502.83,493.34,497.83,70966.0,0.0,0.0,0.0
2023-04-17 00:00:00+05:30,499.27,509.2,494.27,506.68,131249.0,0.0,0.0,0.0
2023-04-18 00:00:00+05:30,508.51,514.15,503.32,507.97,134078.0,0.0,0.0,0.0
2023-04-19 00:00:00+05:30,511.38,520.82,496.35,499.76,380608.0,0.0,0.0,0.0
2023-04-20 00:00:00+05:30,502.14,510.19,499.52,508.46,137635.0,0.0,0.0,0.0
2023-04-21 00:00:00+05:30,510.19,511.03,495.71,505.84,130401.0,0.0,0.0,0.0
2023-04-24 00:00:00+05:30,507.23,514.64,497.49,502.04,178300.0,0.0,0.0,0.0
2023-04-25 00:00:00+05:30,502.68,508.22,482.85,488.98,170305.0,0.0,0.0,0.0
2023-04-26 00:00:00+05:30,487.4,496.35,479.54,493.63,182290.0,0.0,0.0,0.0
2023-04-27 00:00:00+05:30,494.37,503.91,491.8,495.31,150475.0,0.0,0.0,0.0
2023-04-28 00:00:00+05:30,498.08,506.24,493.43,502.68,115695.0,0.0,0.0,0.0
