date,open,high,low,close,volume,dividends,stock_splits
2024-09-02 00:00:00+05:30,435.85,436.75,429.5,433.2,9400824,0.0,0.0
2024-09-03 00:00:00+05:30,433.5,434.65,431.3,433.95,9712479,0.0,0.0
2024-09-04 00:00:00+05:30,429.7,429.7,419.65,420.9,14761838,0.0,0.0
2024-09-05 00:00:00+05:30,421.1,424.0,419.15,420.9,8167304,0.0,0.0
2024-09-06 00:00:00+05:30,420.0,421.3,414.35,417.0,10236248,0.0,0.0
2024-09-09 00:00:00+05:30,417.0,419.15,411.3,417.85,6590372,0.0,0.0
2024-09-10 00:00:00+05:30,422.4,447.15,420.5,445.35,39706164,0.0,0.0
2024-09-11 00:00:00+05:30,445.9,449.0,432.8,435.65,20189436,0.0,0.0
2024-09-12 00:00:00+05:30,438.55,443.4,436.1,439.9,8729441,0.0,0.0
2024-09-13 00:00:00+05:30,446.0,449.6,441.05,441.8,13341086,0.0,0.0
2024-09-16 00:00:00+05:30,443.5,451.9,440.5,443.35,8850620,0.0,0.0
2024-09-17 00:00:00+05:30,443.35,450.9,439.55,445.1,10744634,0.0,0.0
2024-09-18 00:00:00+05:30,445.5,447.1,437.95,440.6,7014739,0.0,0.0
2024-09-19 00:00:00+05:30,442.7,450.6,430.8,439.6,12721422,0.0,0.0
2024-09-20 00:00:00+05:30,441.8,446.5,439.35,444.15,11837310,0.0,0.0
2024-09-23 00:00:00+05:30,444.95,460.0,444.5,454.45,26480471,0.0,0.0
2024-09-24 00:00:00+05:30,455.55,474.25,453.35,468.75,40255459,0.0,0.0
