date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2022-02-01 00:00:00+05:30,171.84,171.84,163.57,164.81,25515398.0,0.0,0.0,0.0
2022-02-02 00:00:00+05:30,167.49,167.75,165.03,166.23,11701576.0,0.0,0.0,0.0
2022-02-03 00:00:00+05:30,167.05,167.44,163.79,164.03,10658294.0,0.0,0.0,0.0
2022-02-04 00:00:00+05:30,164.07,165.31,162.72,163.42,8957710.0,0.0,0.0,0.0
2022-02-07 00:00:00+05:30,164.44,164.62,161.01,162.03,8189026.0,0.0,0.0,0.0
2022-02-08 00:00:00+05:30,162.88,164.66,161.24,164.18,6909612.0,0.0,0.0,0.0
2022-02-09 00:00:00+05:30,165.31,166.18,163.01,163.4,9292356.0,0.0,0.0,0.0
2022-02-10 00:00:00+05:30,164.32,164.68,162.47,162.98,12283058.0,2.5,0.0,0.0
2022-02-11 00:00:00+05:30,162.98,165.12,160.93,162.93,11262552.0,0.0,0.0,0.0
2022-02-14 00:00:00+05:30,160.93,161.3,158.97,159.47,10196386.0,0.0,0.0,0.0
2022-02-15 00:00:00+05:30,159.63,163.02,157.23,162.65,11049572.0,0.0,0.0,0.0
2022-02-16 00:00:00+05:30,163.57,166.84,163.27,164.94,10889816.0,0.0,0.0,0.0
2022-02-17 00:00:00+05:30,165.76,166.33,163.57,164.46,5224320.0,0.0,0.0,0.0
2022-02-18 00:00:00+05:30,163.77,165.76,163.77,164.52,4420434.0,0.0,0.0,0.0
2022-02-21 00:00:00+05:30,164.46,164.46,160.95,162.58,6207542.0,0.0,0.0,0.0
2022-02-22 00:00:00+05:30,158.72,160.69,154.01,156.65,14106162.0,0.0,0.0,0.0
2022-02-23 00:00:00+05:30,158.06,159.08,157.05,157.45,5636142.0,0.0,0.0,0.0
2022-02-24 00:00:00+05:30,153.87,155.2,145.98,146.84,14094970.0,0.0,0.0,0.0
2022-02-25 00:00:00+05:30,149.91,150.57,146.45,148.3,11679020.0,0.0,0.0,0.0
