date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2023-01-02 00:00:00+05:30,786.99,791.6,783.13,786.85,236362.0,0.0,0.0,0.0
2023-01-03 00:00:00+05:30,790.76,793.13,777.24,784.42,1083617.0,0.0,0.0,0.0
2023-01-04 00:00:00+05:30,786.99,787.98,773.13,776.1,1890698.0,0.0,0.0,0.0
2023-01-05 00:00:00+05:30,780.02,781.0,767.29,771.7,637116.0,0.0,0.0,0.0
2023-01-06 00:00:00+05:30,774.57,774.57,764.72,766.4,623547.0,0.0,0.0,0.0
2023-01-09 00:00:00+05:30,770.17,775.51,761.45,774.22,1055444.0,0.0,0.0,0.0
2023-01-10 00:00:00+05:30,778.13,778.13,766.55,774.12,835589.0,0.0,0.0,0.0
2023-01-11 00:00:00+05:30,774.22,776.01,768.19,770.26,453225.0,0.0,0.0,0.0
2023-01-12 00:00:00+05:30,773.13,775.02,769.42,772.39,493884.0,0.0,0.0,0.0
2023-01-13 00:00:00+05:30,776.3,781.05,772.39,779.42,339616.0,0.0,0.0,0.0
2023-01-16 00:00:00+05:30,780.51,784.52,763.04,767.0,730529.0,0.0,0.0,0.0
2023-01-17 00:00:00+05:30,769.08,769.67,752.35,758.58,1083171.0,0.0,0.0,0.0
2023-01-18 00:00:00+05:30,760.27,760.27,751.46,757.4,626626.0,0.0,0.0,0.0
2023-01-19 00:00:00+05:30,756.21,765.02,747.3,761.4,604986.0,0.0,0.0,0.0
2023-01-20 00:00:00+05:30,762.25,763.14,743.44,744.87,1522013.0,0.0,0.0,0.0
2023-01-23 00:00:00+05:30,749.38,760.96,742.55,759.42,621794.0,0.0,0.0,0.0
2023-01-24 00:00:00+05:30,758.29,758.78,724.63,737.5,3399480.0,0.0,0.0,0.0
2023-01-25 00:00:00+05:30,732.55,736.51,703.99,707.9,5895355.0,0.0,0.0,0.0
2023-01-27 00:00:00+05:30,711.66,711.71,690.03,692.31,2741068.0,0.0,0.0,0.0
2023-01-30 00:00:00+05:30,693.94,713.39,688.55,709.19,2347230.0,0.0,0.0,0.0
