date,open,high,low,close,volume,dividends,stock_splits
2024-07-01 00:00:00+05:30,333.15,334.95,331.15,332.6,911492,0.0,0.0
2024-07-02 00:00:00+05:30,334.9,343.6,333.5,335.75,2169382,0.0,0.0
2024-07-03 00:00:00+05:30,337.05,338.85,335.0,335.65,828736,0.0,0.0
2024-07-04 00:00:00+05:30,336.05,337.7,333.5,333.9,896649,0.0,0.0
2024-07-05 00:00:00+05:30,334.5,335.2,332.0,332.9,1170818,0.0,0.0
2024-07-08 00:00:00+05:30,344.95,347.0,338.1,339.3,2850289,0.0,0.0
2024-07-09 00:00:00+05:30,340.9,345.85,336.8,338.3,1816798,0.0,0.0
2024-07-10 00:00:00+05:30,338.5,339.9,332.5,335.0,992976,0.0,0.0
2024-07-11 00:00:00+05:30,336.65,336.95,333.8,334.2,752675,0.0,0.0
2024-07-12 00:00:00+05:30,340.0,343.0,334.0,335.75,1894394,0.0,0.0
2024-07-15 00:00:00+05:30,336.4,337.4,333.3,333.95,1241569,0.0,0.0
2024-07-16 00:00:00+05:30,334.9,336.6,329.4,330.75,2168694,0.0,0.0
2024-07-18 00:00:00+05:30,330.75,331.3,323.1,324.25,2079538,0.0,0.0
2024-07-19 00:00:00+05:30,325.0,326.7,319.0,319.95,1133458,0.0,0.0
2024-07-22 00:00:00+05:30,318.0,326.8,315.5,323.9,1114641,0.0,0.0
2024-07-23 00:00:00+05:30,325.05,331.45,316.8,322.35,1651906,0.0,0.0
2024-07-24 00:00:00+05:30,324.65,328.4,323.3,325.2,983727,0.0,0.0
2024-07-25 00:00:00+05:30,323.4,329.8,322.15,323.35,1082813,0.0,0.0
2024-07-26 00:00:00+05:30,325.45,333.9,324.0,325.15,2465354,0.0,0.0
2024-07-29 00:00:00+05:30,328.0,349.7,327.1,344.6,14356770,0.0,0.0
2024-07-30 00:00:00+05:30,347.8,354.6,347.15,352.3,8155099,0.0,0.0
