date,open,high,low,close,volume,dividends,stock_splits
2024-07-01 00:00:00+05:30,123.65,123.65,121.7,122.4,1120017,0.0,0.0
2024-07-02 00:00:00+05:30,122.95,123.1,119.95,120.65,1316173,0.0,0.0
2024-07-03 00:00:00+05:30,121.15,122.45,120.3,121.65,2079459,0.0,0.0
2024-07-04 00:00:00+05:30,121.7,122.35,120.5,121.5,2006597,0.0,0.0
2024-07-05 00:00:00+05:30,123.0,123.9,122.1,122.75,2121159,0.0,0.0
2024-07-08 00:00:00+05:30,122.7,123.4,121.1,121.35,1335521,0.0,0.0
2024-07-09 00:00:00+05:30,121.5,124.1,121.5,122.3,1573787,0.0,0.0
2024-07-10 00:00:00+05:30,122.95,122.95,118.6,119.2,1226765,0.0,0.0
2024-07-11 00:00:00+05:30,120.35,120.55,119.0,119.35,722463,0.0,0.0
2024-07-12 00:00:00+05:30,119.6,119.95,117.5,117.75,833611,0.0,0.0
2024-07-15 00:00:00+05:30,118.0,121.3,117.5,120.9,2692998,0.0,0.0
2024-07-16 00:00:00+05:30,121.7,122.15,119.25,119.8,915410,0.0,0.0
2024-07-18 00:00:00+05:30,119.85,120.95,118.2,118.8,727986,0.0,0.0
2024-07-19 00:00:00+05:30,119.05,119.7,115.95,116.45,886387,0.0,0.0
2024-07-22 00:00:00+05:30,116.5,118.7,114.9,118.15,711700,0.0,0.0
2024-07-23 00:00:00+05:30,118.15,118.95,112.5,117.65,784218,0.0,0.0
2024-07-24 00:00:00+05:30,117.8,119.1,115.8,116.55,1009413,0.0,0.0
2024-07-25 00:00:00+05:30,116.0,117.95,115.35,117.7,1214955,0.0,0.0
2024-07-26 00:00:00+05:30,117.65,120.3,117.15,119.9,1024723,0.0,0.0
2024-07-29 00:00:00+05:30,125.15,128.8,123.9,126.95,4810529,0.0,0.0
2024-07-30 00:00:00+05:30,127.45,127.75,124.9,125.5,1066442,0.0,0.0
