date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2023-08-01 00:00:00+05:30,10.1,11.0,10.0,10.5,23460882.0,0.0,0.0,0.0
2023-08-02 00:00:00+05:30,10.55,10.75,10.05,10.2,7988018.0,0.0,0.0,0.0
2023-08-03 00:00:00+05:30,10.2,10.35,10.0,10.15,3227523.0,0.0,0.0,0.0
2023-08-04 00:00:00+05:30,10.25,10.4,10.15,10.3,3590734.0,0.0,0.0,0.0
2023-08-07 00:00:00+05:30,10.45,10.7,10.4,10.45,4007467.0,0.0,0.0,0.0
2023-08-08 00:00:00+05:30,10.85,10.85,10.15,10.25,4686107.0,0.0,0.0,0.0
2023-08-09 00:00:00+05:30,10.3,10.8,10.3,10.35,4604882.0,0.0,0.0,0.0
2023-08-10 00:00:00+05:30,10.45,10.55,10.3,10.3,3498346.0,0.0,0.0,0.0
2023-08-11 00:00:00+05:30,10.4,10.4,10.05,10.15,3199257.0,0.0,0.0,0.0
2023-08-14 00:00:00+05:30,10.05,10.15,9.95,10.05,3408092.0,0.0,0.0,0.0
2023-08-16 00:00:00+05:30,10.05,10.1,9.9,9.95,2341949.0,0.0,0.0,0.0
2023-08-17 00:00:00+05:30,9.95,10.2,9.9,10.0,2233924.0,0.0,0.0,0.0
2023-08-18 00:00:00+05:30,10.05,10.1,9.9,9.95,2089920.0,0.0,0.0,0.0
2023-08-21 00:00:00+05:30,9.95,10.1,9.9,9.95,2362250.0,0.0,0.0,0.0
2023-08-22 00:00:00+05:30,9.95,10.05,9.95,9.95,2289933.0,0.0,0.0,0.0
2023-08-23 00:00:00+05:30,10.05,10.35,10.0,10.05,6889743.0,0.0,0.0,0.0
2023-08-24 00:00:00+05:30,10.15,10.2,9.95,10.0,3593112.0,0.0,0.0,0.0
2023-08-25 00:00:00+05:30,10.0,10.05,9.9,9.95,2926305.0,0.0,0.0,0.0
2023-08-28 00:00:00+05:30,9.95,10.2,9.9,9.95,4787419.0,0.0,0.0,0.0
2023-08-29 00:00:00+05:30,10.0,10.05,9.9,9.95,2606652.0,0.0,0.0,0.0
2023-08-30 00:00:00+05:30,9.95,10.15,9.9,9.9,9467814.0,0.0,0.0,0.0
