date,open,high,low,close,volume,dividends,stock_splits
2023-06-01 00:00:00+05:30,0.43,0.43,0.41,0.41,9193006,0.0,0.0
2023-06-02 00:00:00+05:30,0.42,0.43,0.41,0.41,3529342,0.0,0.0
2023-06-05 00:00:00+05:30,0.42,0.44,0.42,0.43,4490302,0.0,0.0
2023-06-06 00:00:00+05:30,0.43,0.44,0.42,0.42,8010911,0.0,0.0
2023-06-07 00:00:00+05:30,0.43,0.43,0.42,0.43,5213441,0.0,0.0
2023-06-08 00:00:00+05:30,0.42,0.43,0.42,0.43,5630085,0.0,0.0
2023-06-09 00:00:00+05:30,0.42,0.44,0.42,0.43,9415732,0.0,0.0
2023-06-12 00:00:00+05:30,0.43,0.44,0.42,0.43,6571396,0.0,0.0
2023-06-13 00:00:00+05:30,0.43,0.44,0.42,0.43,4764442,0.0,0.0
2023-06-14 00:00:00+05:30,0.43,0.43,0.4,0.41,12342910,0.0,0.0
2023-06-15 00:00:00+05:30,0.41,0.42,0.41,0.42,6195072,0.0,0.0
2023-06-16 00:00:00+05:30,0.41,0.43,0.41,0.42,7322244,0.0,0.0
2023-06-19 00:00:00+05:30,0.42,0.44,0.42,0.43,9665196,0.0,0.0
2023-06-20 00:00:00+05:30,0.43,0.44,0.42,0.43,7678687,0.0,0.0
2023-06-21 00:00:00+05:30,0.43,0.43,0.41,0.41,7336369,0.0,0.0
2023-06-22 00:00:00+05:30,0.42,0.42,0.41,0.42,3210790,0.0,0.0
2023-06-23 00:00:00+05:30,0.41,0.42,0.41,0.42,3426864,0.0,0.0
2023-06-26 00:00:00+05:30,0.41,0.43,0.41,0.42,9090787,0.0,0.0
2023-06-27 00:00:00+05:30,0.42,0.43,0.41,0.41,4289864,0.0,0.0
2023-06-28 00:00:00+05:30,0.42,0.42,0.41,0.42,4176669,0.0,0.0
