date,open,high,low,close,volume,dividends,stock_splits
2022-10-03 00:00:00+05:30,62.0,63.1,61.2,61.9,44528871,0.0,0.0
2022-10-04 00:00:00+05:30,63.1,64.45,63.0,64.05,47077008,0.0,0.0
2022-10-06 00:00:00+05:30,64.4,66.15,64.25,65.55,59866072,0.0,0.0
2022-10-07 00:00:00+05:30,65.15,70.2,64.6,69.55,170879536,0.0,0.0
2022-10-10 00:00:00+05:30,68.4,69.7,67.5,68.7,87158481,0.0,0.0
2022-10-11 00:00:00+05:30,68.4,69.2,65.0,65.55,70171064,0.0,0.0
2022-10-12 00:00:00+05:30,65.65,66.45,63.05,63.75,67799710,0.0,0.0
2022-10-13 00:00:00+05:30,64.1,64.65,61.0,61.25,73750800,0.0,0.0
2022-10-14 00:00:00+05:30,63.0,64.15,61.6,61.9,85139332,0.0,0.0
2022-10-17 00:00:00+05:30,61.9,63.25,61.15,62.65,56007734,0.0,0.0
2022-10-18 00:00:00+05:30,63.65,64.4,62.75,63.0,49431277,0.0,0.0
2022-10-19 00:00:00+05:30,63.4,63.7,61.5,62.05,52638798,0.0,0.0
2022-10-20 00:00:00+05:30,61.7,62.0,60.85,61.3,57513138,0.0,0.0
2022-10-21 00:00:00+05:30,61.8,63.2,61.3,61.8,65825881,0.0,0.0
2022-10-24 00:00:00+05:30,62.9,62.95,62.05,62.35,7775480,0.0,0.0
2022-10-25 00:00:00+05:30,62.7,64.9,62.4,64.6,81043498,0.0,0.0
2022-10-27 00:00:00+05:30,64.1,65.65,63.5,65.1,64853360,0.0,0.0
2022-10-28 00:00:00+05:30,65.25,65.7,62.3,62.6,56787309,0.0,0.0
