date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-01-01 00:00:00+05:30,3.33,3.42,3.31,3.4,3261511.0,0.0,0.0,0.0
2025-01-02 00:00:00+05:30,3.42,3.43,3.37,3.39,2101635.0,0.0,0.0,0.0
2025-01-03 00:00:00+05:30,3.4,3.48,3.39,3.43,4385805.0,0.0,0.0,0.0
2025-01-06 00:00:00+05:30,3.45,3.47,3.18,3.2,5987113.0,0.0,0.0,0.0
2025-01-07 00:00:00+05:30,3.21,3.3,3.2,3.24,3595486.0,0.0,0.0,0.0
2025-01-08 00:00:00+05:30,3.23,3.26,3.19,3.22,2204812.0,0.0,0.0,0.0
2025-01-09 00:00:00+05:30,3.22,3.24,3.16,3.17,2653352.0,0.0,0.0,0.0
2025-01-10 00:00:00+05:30,3.2,3.2,3.08,3.1,2962571.0,0.0,0.0,0.0
2025-01-13 00:00:00+05:30,3.1,3.15,3.0,3.0,4370781.0,0.0,0.0,0.0
2025-01-14 00:00:00+05:30,3.05,3.27,3.01,3.22,3761985.0,0.0,0.0,0.0
2025-01-15 00:00:00+05:30,3.17,3.2,3.11,3.15,2617337.0,0.0,0.0,0.0
2025-01-16 00:00:00+05:30,3.18,3.24,3.16,3.18,1871988.0,0.0,0.0,0.0
2025-01-17 00:00:00+05:30,3.21,3.21,3.14,3.19,2459830.0,0.0,0.0,0.0
2025-01-20 00:00:00+05:30,3.2,3.23,3.15,3.17,2317757.0,0.0,0.0,0.0
2025-01-21 00:00:00+05:30,3.2,3.21,3.12,3.14,2101041.0,0.0,0.0,0.0
2025-01-22 00:00:00+05:30,3.16,3.17,3.03,3.1,2929485.0,0.0,0.0,0.0
2025-01-23 00:00:00+05:30,3.1,3.15,3.08,3.1,1440952.0,0.0,0.0,0.0
2025-01-24 00:00:00+05:30,3.13,3.13,3.0,3.01,2492229.0,0.0,0.0,0.0
2025-01-27 00:00:00+05:30,3.01,3.02,2.92,2.95,2305692.0,0.0,0.0,0.0
2025-01-28 00:00:00+05:30,2.94,3.03,2.85,2.97,3060758.0,0.0,0.0,0.0
2025-01-29 00:00:00+05:30,3.0,3.09,2.98,3.02,2109030.0,0.0,0.0,0.0
2025-01-30 00:00:00+05:30,3.04,3.07,2.99,3.01,1685134.0,0.0,0.0,0.0
