date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-12-02 00:00:00+05:30,167.95,194.4,167.95,194.4,187258.0,0.0,0.0,
2024-12-03 00:00:00+05:30,203.0,213.8,203.0,213.8,60581.0,0.0,0.0,
2024-12-04 00:00:00+05:30,235.15,235.15,220.15,235.15,152441.0,0.0,0.0,
2024-12-05 00:00:00+05:30,246.4,258.65,246.4,258.65,70944.0,0.0,0.0,
2024-12-06 00:00:00+05:30,266.95,271.55,266.4,271.55,26988.0,0.0,0.0,
2024-12-09 00:00:00+05:30,285.1,285.1,283.65,285.1,23262.0,0.0,0.0,
2024-12-10 00:00:00+05:30,299.35,299.35,299.35,299.35,33093.0,0.0,0.0,
2024-12-11 00:00:00+05:30,313.75,314.3,284.4,284.4,72724.0,0.0,0.0,
2024-12-12 00:00:00+05:30,270.2,270.2,270.2,270.2,4165.0,0.0,0.0,
2024-12-13 00:00:00+05:30,256.7,256.7,256.7,256.7,3084.0,0.0,0.0,
2024-12-16 00:00:00+05:30,243.9,243.9,243.9,243.9,3740.0,0.0,0.0,
2024-12-17 00:00:00+05:30,231.75,231.75,231.75,231.75,3678.0,0.0,0.0,
2024-12-18 00:00:00+05:30,220.2,220.2,220.2,220.2,2455.0,0.0,0.0,
