date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-11-01 00:00:00+05:30,1425.0,1428.25,1416.55,1424.25,264384.0,0.0,0.0,
2024-11-04 00:00:00+05:30,1430.05,1439.95,1390.5,1403.6,1188723.0,0.0,0.0,
2024-11-05 00:00:00+05:30,1411.05,1422.5,1378.0,1390.0,1105342.0,0.0,0.0,
2024-11-06 00:00:00+05:30,1408.45,1503.95,1394.8,1488.05,2696087.0,0.0,0.0,
2024-11-07 00:00:00+05:30,1510.9,1520.0,1435.0,1441.55,1185243.0,0.0,0.0,
2024-11-08 00:00:00+05:30,1451.65,1458.2,1416.0,1422.35,669624.0,0.0,0.0,
2024-11-11 00:00:00+05:30,1422.35,1424.95,1401.0,1407.45,374499.0,0.0,0.0,
2024-11-12 00:00:00+05:30,1430.0,1430.95,1385.0,1390.4,503631.0,0.0,0.0,
2024-11-13 00:00:00+05:30,1398.0,1447.45,1339.0,1357.95,1283088.0,0.0,0.0,
2024-11-14 00:00:00+05:30,1355.0,1367.75,1341.0,1356.95,1185496.0,0.0,0.0,
2024-11-18 00:00:00+05:30,1350.25,1356.4,1323.25,1325.75,864715.0,0.0,0.0,
2024-11-19 00:00:00+05:30,1322.1,1340.0,1301.8,1305.2,1566382.0,0.0,0.0,
2024-11-21 00:00:00+05:30,1308.45,1321.3,1283.25,1290.2,1017236.0,0.0,0.0,
<<<<<<< HEAD
=======
2024-11-22 00:00:00+05:30,1285.05,1316.4,1285.05,1308.45,1208036.0,0.0,0.0,
>>>>>>> 2425424 (commit)
