date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-12-02 00:00:00+05:30,20.05,21.49,19.85,21.34,1058355.0,0.0,0.0,
2024-12-03 00:00:00+05:30,21.91,22.47,21.58,22.06,566526.0,0.0,0.0,
2024-12-04 00:00:00+05:30,22.29,22.66,21.49,22.02,943379.0,0.0,0.0,
2024-12-05 00:00:00+05:30,22.15,22.7,22.04,22.27,357839.0,0.0,0.0,
2024-12-06 00:00:00+05:30,22.45,22.58,22.1,22.36,793756.0,0.0,0.0,
2024-12-09 00:00:00+05:30,22.63,23.77,22.48,23.62,944400.0,0.0,0.0,
2024-12-10 00:00:00+05:30,23.85,23.95,22.61,22.79,1206920.0,0.0,0.0,
2024-12-11 00:00:00+05:30,22.81,22.96,22.33,22.56,578242.0,0.0,0.0,
2024-12-12 00:00:00+05:30,22.55,22.58,21.61,21.76,871121.0,0.0,0.0,
2024-12-13 00:00:00+05:30,21.66,22.27,21.29,21.82,588593.0,0.0,0.0,
2024-12-16 00:00:00+05:30,21.99,22.3,21.67,21.85,535332.0,0.0,0.0,
2024-12-17 00:00:00+05:30,21.68,21.84,21.47,21.51,156159.0,0.0,0.0,
2024-12-18 00:00:00+05:30,21.84,21.84,20.81,21.07,554267.0,0.0,0.0,
2024-12-19 00:00:00+05:30,20.71,21.31,20.58,21.12,643295.0,0.0,0.0,
2024-12-20 00:00:00+05:30,21.28,21.35,20.32,20.41,458742.0,0.0,0.0,
2024-12-23 00:00:00+05:30,20.54,20.76,20.01,20.13,710781.0,0.0,0.0,
2024-12-24 00:00:00+05:30,20.08,20.3,19.96,20.1,139003.0,0.0,0.0,
2024-12-26 00:00:00+05:30,20.1,20.3,19.65,19.81,564861.0,0.0,0.0,
2024-12-27 00:00:00+05:30,19.73,20.06,19.65,19.86,490562.0,0.0,0.0,
2024-12-30 00:00:00+05:30,19.87,20.05,19.47,19.66,424930.0,0.0,0.0,
