date,open,high,low,close,volume,dividends,stock_splits
2024-05-02 00:00:00+05:30,5.25,5.45,5.2,5.45,18002485,0.0,0.0
2024-05-03 00:00:00+05:30,5.45,5.6,5.3,5.4,17944076,0.0,0.0
2024-05-06 00:00:00+05:30,5.45,5.45,5.2,5.25,14917719,0.0,0.0
2024-05-07 00:00:00+05:30,5.25,5.3,5.1,5.15,13364140,0.0,0.0
2024-05-08 00:00:00+05:30,5.15,5.2,5.05,5.1,12127059,0.0,0.0
2024-05-09 00:00:00+05:30,5.1,5.15,4.95,5.0,10744228,0.0,0.0
2024-05-10 00:00:00+05:30,5.05,5.1,4.95,5.0,12665531,0.0,0.0
2024-05-13 00:00:00+05:30,5.05,5.05,4.9,4.95,17063374,0.0,0.0
2024-05-14 00:00:00+05:30,5.0,5.1,4.95,4.95,15580483,0.0,0.0
2024-05-15 00:00:00+05:30,5.05,5.15,4.95,5.15,21769829,0.0,0.0
2024-05-16 00:00:00+05:30,5.15,5.4,5.0,5.05,19636958,0.0,0.0
2024-05-17 00:00:00+05:30,5.1,5.1,5.0,5.05,8300685,0.0,0.0
2024-05-21 00:00:00+05:30,5.15,5.15,5.0,5.05,14585239,0.0,0.0
2024-05-22 00:00:00+05:30,5.1,5.1,5.0,5.05,10399069,0.0,0.0
2024-05-23 00:00:00+05:30,5.1,5.1,5.0,5.0,7120761,0.0,0.0
2024-05-24 00:00:00+05:30,5.05,5.1,5.0,5.05,9147460,0.0,0.0
2024-05-27 00:00:00+05:30,5.05,5.15,5.05,5.05,10748236,0.0,0.0
2024-05-28 00:00:00+05:30,5.1,5.1,5.0,5.0,6460873,0.0,0.0
2024-05-29 00:00:00+05:30,5.05,5.05,4.95,5.05,6714900,0.0,0.0
2024-05-30 00:00:00+05:30,5.05,5.1,4.95,4.95,9363102,0.0,0.0
