date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-07-01 00:00:00+05:30,976.82,985.95,975.89,979.64,1815971.0,0.0,0.0,0.0
2024-07-02 00:00:00+05:30,981.95,1001.0,977.86,993.2,3155918.0,0.0,0.0,0.0
2024-07-03 00:00:00+05:30,993.99,996.56,987.78,990.88,1904860.0,0.0,0.0,0.0
2024-07-04 00:00:00+05:30,996.36,1003.37,989.26,992.66,1498265.0,0.0,0.0,0.0
2024-07-05 00:00:00+05:30,991.62,1020.68,989.7,1012.54,4670941.0,0.0,0.0,0.0
2024-07-08 00:00:00+05:30,1016.29,1037.75,1014.12,1031.68,6083179.0,0.0,0.0,0.0
2024-07-09 00:00:00+05:30,1038.84,1040.96,1009.58,1014.22,2638133.0,0.0,0.0,0.0
2024-07-10 00:00:00+05:30,1018.71,1023.49,980.52,1008.25,2295822.0,0.0,0.0,0.0
2024-07-11 00:00:00+05:30,1016.54,1027.93,1013.28,1015.7,2328069.0,0.0,0.0,0.0
2024-07-12 00:00:00+05:30,1017.28,1045.35,1008.64,1029.17,4997763.0,0.0,0.0,0.0
2024-07-15 00:00:00+05:30,1032.92,1033.46,1021.27,1024.09,3052646.0,0.0,0.0,0.0
2024-07-16 00:00:00+05:30,1028.13,1031.04,1010.86,1015.3,1242326.0,0.0,0.0,0.0
2024-07-18 00:00:00+05:30,1014.17,1015.06,990.74,996.8,1850857.0,0.0,0.0,0.0
2024-07-19 00:00:00+05:30,999.17,1001.44,971.89,975.94,3195475.0,0.0,0.0,0.0
2024-07-22 00:00:00+05:30,976.82,998.48,958.08,992.86,2819852.0,0.0,0.0,0.0
2024-07-23 00:00:00+05:30,1002.18,1002.18,927.54,959.95,5290749.0,0.0,0.0,0.0
2024-07-24 00:00:00+05:30,961.73,975.1,955.76,961.23,2446557.0,0.0,0.0,0.0
2024-07-25 00:00:00+05:30,958.03,959.66,941.3,956.25,1573736.0,0.0,0.0,0.0
2024-07-26 00:00:00+05:30,963.01,978.16,959.95,971.05,1990326.0,0.0,0.0,0.0
2024-07-29 00:00:00+05:30,976.82,987.48,972.19,978.25,1761942.0,0.0,0.0,0.0
2024-07-30 00:00:00+05:30,981.26,984.72,975.29,976.43,979935.0,0.0,0.0,0.0
