date,open,high,low,close,volume,dividends,stock_splits
2024-04-01 00:00:00+05:30,19.01,19.86,19.01,19.86,283117,0.0,0.0
2024-04-02 00:00:00+05:30,19.86,20.85,19.86,20.85,823780,0.0,0.0
2024-04-03 00:00:00+05:30,21.27,21.89,21.27,21.89,874527,0.0,0.0
2024-04-04 00:00:00+05:30,22.98,22.98,22.75,22.98,1887544,0.0,0.0
2024-04-05 00:00:00+05:30,23.79,24.0,21.85,23.89,2164087,0.0,0.0
2024-04-08 00:00:00+05:30,24.5,24.9,23.0,23.97,670619,0.0,0.0
2024-04-09 00:00:00+05:30,24.4,24.7,23.0,23.15,316060,0.0,0.0
2024-04-10 00:00:00+05:30,23.0,23.8,22.52,22.71,458764,0.0,0.0
2024-04-12 00:00:00+05:30,22.6,22.7,21.85,22.35,516941,0.0,0.0
2024-04-15 00:00:00+05:30,21.5,22.0,21.24,21.47,404656,0.0,0.0
2024-04-16 00:00:00+05:30,21.0,22.05,20.55,21.53,473457,0.0,0.0
2024-04-18 00:00:00+05:30,21.95,22.1,21.8,21.88,218684,0.0,0.0
2024-04-19 00:00:00+05:30,21.5,21.7,20.8,21.49,468345,0.0,0.0
2024-04-22 00:00:00+05:30,21.76,22.29,21.5,21.65,144197,0.0,0.0
2024-04-23 00:00:00+05:30,21.65,22.5,21.65,22.23,451096,0.0,0.0
2024-04-24 00:00:00+05:30,22.59,22.59,22.02,22.18,322851,0.0,0.0
2024-04-25 00:00:00+05:30,22.18,22.25,21.8,21.95,347387,0.0,0.0
2024-04-26 00:00:00+05:30,22.0,22.4,21.7,22.02,424240,0.0,0.0
2024-04-29 00:00:00+05:30,22.4,22.5,22.02,22.12,174269,0.0,0.0
