date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2021-12-01 00:00:00+05:30,118.15,118.15,118.15,118.15,1498841.0,0.0,0.0,0.0
2021-12-02 00:00:00+05:30,124.05,124.05,124.05,124.05,1186867.0,0.0,0.0,0.0
2021-12-03 00:00:00+05:30,130.25,130.25,130.25,130.25,1544445.0,0.0,0.0,0.0
2021-12-06 00:00:00+05:30,136.75,136.75,136.75,136.75,1344225.0,0.0,0.0,0.0
2021-12-07 00:00:00+05:30,143.55,143.55,133.0,141.55,10722613.0,0.0,0.0,0.0
2021-12-08 00:00:00+05:30,134.5,134.5,134.5,134.5,5452150.0,0.0,0.0,0.0
2021-12-09 00:00:00+05:30,128.0,141.2,128.0,141.2,26305158.0,0.0,0.0,0.0
2021-12-10 00:00:00+05:30,144.9,148.25,141.0,148.25,1446964.0,0.0,0.0,0.0
2021-12-13 00:00:00+05:30,155.65,155.65,155.65,155.65,766730.0,0.0,0.0,0.0
2021-12-14 00:00:00+05:30,163.4,163.4,157.0,163.4,5129766.0,0.0,0.0,0.0
2021-12-15 00:00:00+05:30,168.0,171.55,164.0,171.55,2152934.0,0.0,0.0,0.0
2021-12-16 00:00:00+05:30,180.1,180.1,180.1,180.1,666425.0,0.0,0.0,0.0
2021-12-17 00:00:00+05:30,189.1,189.1,171.1,189.1,10917835.0,0.0,0.0,0.0
2021-12-20 00:00:00+05:30,181.1,189.1,179.65,179.65,3603106.0,0.0,0.0,0.0
2021-12-21 00:00:00+05:30,173.0,178.5,170.7,170.7,2828636.0,0.0,0.0,0.0
2021-12-22 00:00:00+05:30,162.2,162.2,162.2,162.2,1380488.0,0.0,0.0,0.0
2021-12-23 00:00:00+05:30,154.1,154.1,154.1,154.1,1354831.0,0.0,0.0,0.0
2021-12-24 00:00:00+05:30,146.4,161.8,146.4,161.8,4218709.0,0.0,0.0,0.0
2021-12-27 00:00:00+05:30,169.85,169.85,164.0,169.85,2791222.0,0.0,0.0,0.0
2021-12-28 00:00:00+05:30,178.3,178.3,178.3,178.3,368073.0,0.0,0.0,0.0
2021-12-29 00:00:00+05:30,187.2,187.2,178.3,187.2,5597087.0,0.0,0.0,0.0
2021-12-30 00:00:00+05:30,186.95,196.55,178.3,196.55,4413418.0,0.0,0.0,0.0
