date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2023-10-03 00:00:00+05:30,1145.86,1146.55,1112.0,1123.58,806736.0,0.0,0.0,0.0
2023-10-04 00:00:00+05:30,1122.59,1138.5,1096.99,1132.88,879446.0,0.0,0.0,0.0
2023-10-05 00:00:00+05:30,1143.47,1165.25,1127.31,1150.73,1081653.0,0.0,0.0,0.0
2023-10-06 00:00:00+05:30,1157.19,1157.19,1133.53,1140.29,399131.0,0.0,0.0,0.0
2023-10-09 00:00:00+05:30,1128.55,1140.49,1103.7,1126.77,538664.0,0.0,0.0,0.0
2023-10-10 00:00:00+05:30,1129.5,1168.33,1124.58,1158.43,1224492.0,0.0,0.0,0.0
2023-10-11 00:00:00+05:30,1169.32,1226.89,1167.68,1216.75,2853670.0,0.0,0.0,0.0
2023-10-12 00:00:00+05:30,1224.95,1230.97,1196.67,1204.17,882743.0,0.0,0.0,0.0
2023-10-13 00:00:00+05:30,1192.19,1198.16,1183.34,1194.38,570022.0,0.0,0.0,0.0
2023-10-16 00:00:00+05:30,1173.3,1228.98,1172.31,1222.17,1058192.0,0.0,0.0,0.0
2023-10-17 00:00:00+05:30,1223.02,1228.68,1189.31,1191.89,926161.0,0.0,0.0,0.0
2023-10-18 00:00:00+05:30,1195.17,1207.06,1168.33,1198.01,920040.0,0.0,0.0,0.0
2023-10-19 00:00:00+05:30,1176.08,1209.89,1173.4,1206.36,512074.0,0.0,0.0,0.0
2023-10-20 00:00:00+05:30,1205.12,1209.89,1183.24,1188.61,419527.0,0.0,0.0,0.0
2023-10-23 00:00:00+05:30,1190.3,1195.42,1132.58,1145.36,510509.0,0.0,0.0,0.0
2023-10-25 00:00:00+05:30,1156.4,1171.46,1132.23,1141.33,824513.0,0.0,0.0,0.0
2023-10-26 00:00:00+05:30,1129.3,1129.3,1085.0,1113.99,960493.0,0.0,0.0,0.0
2023-10-27 00:00:00+05:30,1124.53,1165.74,1103.7,1122.09,1093767.0,0.0,0.0,0.0
2023-10-30 00:00:00+05:30,1128.6,1206.56,1121.59,1178.67,3037769.0,0.0,0.0,0.0
