date,open,high,low,close,volume,dividends,stock_splits
2022-04-01 00:00:00+05:30,927.3836535419646,950.6602280451533,927.3836535419646,943.4908447265625,150704,0.0,0.0
2022-04-04 00:00:00+05:30,946.3585569714471,964.3297987076438,939.4759376154644,957.2560424804688,110056,0.0,0.0
2022-04-05 00:00:00+05:30,958.7854625688657,970.1609066490428,955.535319018933,959.2156372070312,54497,0.0,0.0
2022-04-06 00:00:00+05:30,957.8295738348495,972.1683399102214,952.28526262129,956.4434814453125,108543,0.0,0.0
2022-04-07 00:00:00+05:30,955.9177472564666,964.9989658554031,934.8875568168244,937.7553100585938,73654,0.0,0.0
2022-04-08 00:00:00+05:30,937.7553192230056,960.4105817233051,937.7553192230056,955.29638671875,67677,0.0,0.0
2022-04-11 00:00:00+05:30,955.9177538771681,976.4222013667513,952.3808465189047,962.0834350585938,68222,0.0,0.0
2022-04-12 00:00:00+05:30,969.6830072075013,969.6830072075013,919.5928928259245,931.9242553710938,64598,0.0,0.0
2022-04-13 00:00:00+05:30,938.2810483748186,946.358564966939,931.2550763060814,933.8838500976562,59164,0.0,0.0
2022-04-18 00:00:00+05:30,917.681026441704,946.310774300131,911.0851707263189,943.6342163085938,64773,0.0,0.0
2022-04-19 00:00:00+05:30,946.3585361997657,964.5209727530945,909.8424678815239,928.1483154296875,46834,0.0,0.0
2022-04-20 00:00:00+05:30,932.0197222537138,941.7700940939002,917.6809572959643,927.383544921875,50859,0.0,0.0
2022-04-21 00:00:00+05:30,928.3395453781538,944.2555408939471,928.3395453781538,939.4759521484375,22373,0.0,0.0
2022-04-22 00:00:00+05:30,943.3473792139977,945.593820864107,927.240188960103,929.486572265625,62219,0.0,0.0
2022-04-25 00:00:00+05:30,927.2401551034013,927.2401551034013,889.7681701560788,895.1691284179688,41911,0.0,0.0
2022-04-26 00:00:00+05:30,908.1218282162794,922.8429843483569,904.34594157741,919.640625,19698,0.0,0.0
2022-04-27 00:00:00+05:30,912.7102278368227,924.6591993427105,902.386328124653,919.6884155273438,22654,0.0,0.0
2022-04-28 00:00:00+05:30,922.4606590727506,927.0968369748134,907.16597456999,916.6773681640625,40891,0.0,0.0
2022-04-29 00:00:00+05:30,925.6151237717112,929.1520310320057,894.7867770630875,899.2796020507812,51982,0.0,0.0
