date,open,high,low,close,volume,dividends,stock_splits
2020-12-01 00:00:00+05:30,32.4610763026914,33.033917368866206,31.79275929746435,32.890708923339844,3552732,0.0,0.0
2020-12-02 00:00:00+05:30,33.0339187630924,33.46355140187387,31.983708883435327,32.4133415222168,6422540,0.0,0.0
2020-12-03 00:00:00+05:30,32.842973191291776,34.418287964265375,32.60428880368656,34.179603576660156,7121290,0.0,0.0
2020-12-04 00:00:00+05:30,34.418288871626594,34.99113360220172,33.17713075176605,34.03639602661133,12352720,0.0,0.0
2020-12-07 00:00:00+05:30,33.89318303994084,34.75244829213351,33.84544689082674,34.179603576660156,7737498,0.0,0.0
2020-12-08 00:00:00+05:30,34.37055143744257,39.287451224890596,34.27507914026355,38.857818603515625,19531050,0.0,0.0
2020-12-09 00:00:00+05:30,40.28992549367237,40.671818329923234,37.330236892045775,37.616661071777344,12989980,0.0,0.0
2020-12-10 00:00:00+05:30,37.616662722227176,37.616662722227176,36.375500934359735,36.61418533325195,6056870,0.0,0.0
2020-12-11 00:00:00+05:30,37.04381558139245,39.4783955640677,36.805131197953024,38.6668701171875,4594582,0.0,0.0
2020-12-14 00:00:00+05:30,39.14424253521543,39.6216113466205,38.9055581295129,39.38292694091797,4657971,0.0,0.0
2020-12-15 00:00:00+05:30,39.62160864704868,39.62160864704868,37.90308177148726,38.71460723876953,4667833,0.0,0.0
2020-12-16 00:00:00+05:30,38.189502476936184,38.189502476936184,35.56397418164682,36.18455505371094,10681990,0.0,0.0
2020-12-17 00:00:00+05:30,36.566448813251995,36.61418496414223,35.08660628344562,35.32529067993164,3046626,0.0,0.0
2020-12-18 00:00:00+05:30,35.51623744754596,35.51623744754596,34.08413112822584,34.89565658569336,6479669,0.0,0.0
2020-12-21 00:00:00+05:30,34.513762935495855,35.13434014062483,31.506338279294777,32.508811950683594,9042812,0.0,0.0
2020-12-22 00:00:00+05:30,31.983708363492628,33.1771303173543,30.265181478338786,31.935972213745117,7155182,0.0,0.0
2020-12-23 00:00:00+05:30,30.933499573876944,31.26765627573496,30.26518252812601,30.360654830932617,10922800,0.0,0.0
2020-12-24 00:00:00+05:30,30.69481585511859,31.172184663801403,29.97876082107689,30.026498794555664,9101030,0.0,0.0
2020-12-28 00:00:00+05:30,30.503866709454808,31.410868147783393,30.074234065821805,30.98123550415039,9759251,0.0,0.0
2020-12-29 00:00:00+05:30,31.267657753527132,32.60429190820186,31.267657753527132,31.697290420532227,12254380,0.0,0.0
2020-12-30 00:00:00+05:30,31.888235276440543,32.12691966131799,30.838021797758977,31.267654418945312,28871200,0.0,0.0
