date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-09-01 00:00:00+05:30,124.0,125.0,123.0,123.5,1272.0,0.0,0.0,
2025-09-02 00:00:00+05:30,123.0,125.95,121.75,122.9,1673.0,0.0,0.0,
2025-09-03 00:00:00+05:30,129.8,129.8,122.5,125.65,4655.0,0.0,0.0,
2025-09-04 00:00:00+05:30,124.0,127.4,123.05,126.4,3036.0,0.0,0.0,
2025-09-05 00:00:00+05:30,123.55,124.0,122.1,122.7,376.0,0.0,0.0,
2025-09-08 00:00:00+05:30,124.05,126.55,121.05,122.85,2189.0,0.0,0.0,
2025-09-09 00:00:00+05:30,123.0,124.9,120.55,124.05,8087.0,0.0,0.0,
2025-09-10 00:00:00+05:30,124.05,124.95,122.0,123.65,2519.0,0.0,0.0,
2025-09-11 00:00:00+05:30,125.0,126.95,122.2,123.4,3432.0,0.0,0.0,
2025-09-12 00:00:00+05:30,122.5,125.6,121.0,123.4,2686.0,0.0,0.0,
2025-09-15 00:00:00+05:30,123.95,124.85,121.9,124.35,2585.0,0.0,0.0,
2025-09-16 00:00:00+05:30,124.95,124.95,122.1,124.05,1154.0,0.0,0.0,
2025-09-17 00:00:00+05:30,121.15,126.45,121.15,126.45,774.0,0.0,0.0,
2025-09-18 00:00:00+05:30,126.45,130.0,124.6,125.6,4263.0,0.0,0.0,
2025-09-19 00:00:00+05:30,128.75,128.8,121.25,123.05,3655.0,0.0,0.0,
2025-09-22 00:00:00+05:30,122.0,124.85,121.6,122.55,2223.0,0.0,0.0,
2025-09-23 00:00:00+05:30,124.0,124.0,122.1,122.25,1248.0,0.0,0.0,
2025-09-24 00:00:00+05:30,122.25,123.75,121.55,123.15,411.0,0.0,0.0,
2025-09-25 00:00:00+05:30,120.0,123.8,120.0,122.15,2514.0,0.0,0.0,
2025-09-26 00:00:00+05:30,128.8,128.8,119.0,120.0,7736.0,0.0,0.0,
2025-09-29 00:00:00+05:30,120.0,123.15,120.0,120.15,216.0,0.0,0.0,
