date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2021-11-01 00:00:00+05:30,55.15,55.2,53.7,55.2,9405027.0,0.0,0.0,0.0
2021-11-02 00:00:00+05:30,57.15,57.95,55.4,57.95,7906925.0,0.0,0.0,0.0
2021-11-03 00:00:00+05:30,60.8,60.8,59.15,60.8,27925793.0,0.0,0.0,0.0
2021-11-04 00:00:00+05:30,62.7,63.8,62.0,63.8,4351021.0,0.0,0.0,0.0
2021-11-08 00:00:00+05:30,66.95,66.95,65.2,66.95,7108390.0,0.0,0.0,0.0
2021-11-09 00:00:00+05:30,70.25,70.25,67.25,70.25,27702811.0,0.0,0.0,0.0
2021-11-10 00:00:00+05:30,72.0,73.75,68.0,73.05,20937342.0,0.0,0.0,0.0
2021-11-11 00:00:00+05:30,72.25,72.25,69.4,69.4,6237585.0,0.0,0.0,0.0
2021-11-12 00:00:00+05:30,65.95,65.95,65.95,65.95,1469150.0,0.0,0.0,0.0
2021-11-15 00:00:00+05:30,64.15,69.2,64.15,69.2,18195072.0,0.0,0.0,0.0
2021-11-16 00:00:00+05:30,72.0,72.65,71.7,72.65,2923586.0,0.0,0.0,0.0
2021-11-17 00:00:00+05:30,76.2,76.25,75.2,76.25,3946772.0,0.0,0.0,0.0
2021-11-18 00:00:00+05:30,80.05,80.05,74.0,80.05,24340979.0,0.0,0.0,0.0
2021-11-22 00:00:00+05:30,84.05,84.05,82.0,84.05,10099501.0,0.0,0.0,0.0
2021-11-23 00:00:00+05:30,88.25,88.25,86.3,88.25,7585166.0,0.0,0.0,0.0
2021-11-24 00:00:00+05:30,92.65,92.65,92.65,92.65,1305223.0,0.0,0.0,0.0
2021-11-25 00:00:00+05:30,97.25,97.25,97.25,97.25,1525488.0,0.0,0.0,0.0
2021-11-26 00:00:00+05:30,97.25,102.1,93.55,102.1,33246223.0,0.0,0.0,0.0
2021-11-29 00:00:00+05:30,105.5,107.2,97.0,107.2,36724207.0,0.0,0.0,0.0
