date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2022-07-01 00:00:00+05:30,136.02,140.76,134.78,140.36,8833390.0,0.0,0.0,0.0
2022-07-04 00:00:00+05:30,139.37,140.4,137.85,139.48,4431040.0,0.0,0.0,0.0
2022-07-05 00:00:00+05:30,140.12,141.68,137.63,138.05,6138608.0,0.0,0.0,0.0
2022-07-06 00:00:00+05:30,139.59,141.97,139.1,141.66,8353864.0,0.0,0.0,0.0
2022-07-07 00:00:00+05:30,143.25,145.5,142.45,145.23,9279814.0,0.0,0.0,0.0
2022-07-08 00:00:00+05:30,145.5,146.49,143.07,143.42,5034654.0,0.0,0.0,0.0
2022-07-11 00:00:00+05:30,143.89,143.89,139.1,139.28,11830842.0,0.0,0.0,0.0
2022-07-12 00:00:00+05:30,138.88,139.1,135.82,136.08,10690702.0,0.0,0.0,0.0
2022-07-13 00:00:00+05:30,137.56,139.06,136.46,136.9,9645842.0,0.0,0.0,0.0
2022-07-14 00:00:00+05:30,137.12,137.87,134.1,134.98,11835382.0,0.0,0.0,0.0
2022-07-15 00:00:00+05:30,135.8,138.07,134.96,137.61,10024354.0,0.0,0.0,0.0
2022-07-18 00:00:00+05:30,138.22,139.43,136.52,139.24,7029760.0,0.0,0.0,0.0
2022-07-19 00:00:00+05:30,138.84,140.12,137.78,139.57,5009030.0,0.0,0.0,0.0
2022-07-20 00:00:00+05:30,140.82,141.46,139.43,139.81,6723570.0,0.0,0.0,0.0
2022-07-21 00:00:00+05:30,140.18,142.85,139.32,142.28,7298344.0,0.0,0.0,0.0
2022-07-22 00:00:00+05:30,143.38,143.47,140.45,141.22,6293178.0,0.0,0.0,0.0
2022-07-25 00:00:00+05:30,141.22,141.48,139.13,139.83,6529228.0,0.0,0.0,0.0
2022-07-26 00:00:00+05:30,139.7,140.71,138.51,140.4,4397264.0,0.0,0.0,0.0
2022-07-27 00:00:00+05:30,140.21,143.31,140.01,143.12,6514864.0,0.0,0.0,0.0
2022-07-28 00:00:00+05:30,141.9,145.01,141.9,143.76,6933530.0,0.0,0.0,0.0
2022-07-29 00:00:00+05:30,144.2,146.0,143.38,145.63,9605766.0,0.0,0.0,0.0
