Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,264.6349975577442,266.55480714389194,262.5370706300874,265.74334716796875,1178528,0.0,0.0
2020-01-02 00:00:00+05:30,266.07983196028874,267.267335842476,264.23920368274406,266.31732177734375,1313122,0.0,0.0
2020-01-03 00:00:00+05:30,266.31733097974586,267.86109703931544,263.645460851728,265.2287902832031,942498,0.0,0.0
2020-01-06 00:00:00+05:30,263.62561569947167,263.62561569947167,259.6870880448134,261.15167236328125,930774,0.0,0.0
2020-01-07 00:00:00+05:30,261.64645782751705,266.39647281237944,261.64645782751705,263.744384765625,1385231,0.0,0.0
2020-01-08 00:00:00+05:30,261.2902028579664,265.12979475547036,260.55792438698694,263.2496032714844,894945,0.0,0.0
2020-01-09 00:00:00+05:30,264.37771185533757,268.81105572013786,264.0808496047034,267.4454345703125,1628767,0.0,0.0
2020-01-10 00:00:00+05:30,267.2277139131293,274.7089710594761,267.2277139131293,273.00689697265625,3533748,0.0,0.0
2020-01-13 00:00:00+05:30,275.1048687731649,279.34028669723205,273.9371465219666,278.9246520996094,2542703,0.0,0.0
2020-01-14 00:00:00+05:30,280.25064737348004,290.5225459156118,279.85482194900743,287.6131591796875,6840851,0.0,0.0
2020-01-15 00:00:00+05:30,287.8111323139196,291.90802338679515,285.1392349192374,288.95904541015625,2491124,0.0,0.0
2020-01-16 00:00:00+05:30,289.7507038056299,293.1152887239632,286.5642362351743,292.08612060546875,2409055,0.0,0.0
2020-01-17 00:00:00+05:30,292.0861229823886,296.9944738176333,290.5819478588591,295.8267517089844,2840341,0.0,0.0
2020-01-20 00:00:00+05:30,295.60908979256595,297.5486814498803,291.8684604813704,295.4111633300781,2002051,0.0,0.0
2020-01-21 00:00:00+05:30,293.3132438559628,299.1319910421115,293.3132438559628,296.65802001953125,1812900,0.0,0.0
2020-01-22 00:00:00+05:30,296.9746522273538,300.636126666185,295.3319505896866,296.2225646972656,1729441,0.0,0.0
2020-01-23 00:00:00+05:30,296.2225620974995,301.2100942109093,296.0840355212244,300.2204895019531,1295519,0.0,0.0
2020-01-24 00:00:00+05:30,300.7350973202765,301.62571144989613,298.28093564451143,299.0132141113281,870942,0.0,0.0
2020-01-27 00:00:00+05:30,298.45906590061605,300.4382206735809,295.2923799060358,296.7371826171875,1153032,0.0,0.0
2020-01-28 00:00:00+05:30,296.0840697202122,299.8049170034368,295.668435146474,296.4601135253906,926902,0.0,0.0
2020-01-29 00:00:00+05:30,297.27154221841886,305.2475880256654,297.27154221841886,299.8642578125,2012001,0.0,0.0
2020-01-30 00:00:00+05:30,301.0913482335676,302.2986611522887,298.4590690697593,300.0028076171875,1189760,0.0,0.0
2020-01-31 00:00:00+05:30,301.22992162525907,301.7445194398548,296.08408047158497,297.3507385253906,1175672,0.0,0.0
2020-02-03 00:00:00+05:30,293.19443390631625,298.06319378730643,284.7631627858036,293.5309143066406,4234671,0.0,0.0
2020-02-04 00:00:00+05:30,296.8757240586778,297.706965740386,288.56319764778124,291.274658203125,1588669,0.0,0.0
2020-02-05 00:00:00+05:30,292.91741178798696,301.6257652001789,289.37470892316884,297.05389404296875,4321049,0.0,0.0
2020-02-06 00:00:00+05:30,298.41948189219244,299.44865006901006,295.5100947197113,298.12261962890625,1859775,0.0,0.0
2020-02-07 00:00:00+05:30,298.81530864033397,304.6538646947329,297.588241415619,302.3382568359375,3521287,0.0,0.0
2020-02-10 00:00:00+05:30,303.5257869339171,303.5257869339171,298.7163986448695,301.4080505371094,800027,0.0,0.0
2020-02-11 00:00:00+05:30,302.8725689717327,308.6715608917722,299.2902761940799,300.1413269042969,2560405,0.0,0.0
2020-02-12 00:00:00+05:30,300.85386566252276,302.39763164553955,299.09239155099317,299.5080261230469,827721,0.0,0.0
