Date,Open,High,Low,Close,Adj Close,Volume
2023-07-12,291.939697,291.939697,291.939697,291.939697,291.939697,0
2023-07-13,291.541595,291.541595,291.541595,291.541595,291.541595,0
2023-07-14,293.745209,293.745209,293.745209,293.745209,293.745209,0
2023-07-17,295.022186,295.022186,295.022186,295.022186,295.022186,0
2023-07-18,295.172791,295.172791,295.172791,295.172791,295.172791,0
2023-07-19,296.398193,296.398193,296.398193,296.398193,296.398193,0
2023-07-20,298.184113,298.184113,298.184113,298.184113,298.184113,0
2023-07-21,296.836090,296.836090,296.836090,296.836090,296.836090,0
2023-07-24,296.850891,296.850891,296.850891,296.850891,296.850891,0
2023-07-25,298.024994,298.024994,298.024994,298.024994,298.024994,0
2023-07-26,300.246490,300.246490,300.246490,300.246490,300.246490,0
2023-07-27,299.670410,299.670410,299.670410,299.670410,299.670410,0
2023-07-28,300.771698,300.771698,300.771698,300.771698,300.771698,0
2023-07-31,302.793701,302.793701,302.793701,302.793701,302.793701,0
2023-08-01,302.548401,302.548401,302.548401,302.548401,302.548401,0
2023-08-02,298.895691,298.895691,298.895691,298.895691,298.895691,0
2023-08-03,297.297089,297.297089,297.297089,297.297089,297.297089,0
2023-08-04,299.192291,299.192291,299.192291,299.192291,299.192291,0
2023-08-07,300.647705,300.647705,300.647705,300.647705,300.647705,0
2023-08-08,300.820709,300.820709,300.820709,300.820709,300.820709,0
2023-08-09,303.215302,303.215302,303.215302,303.215302,303.215302,0
2023-08-10,302.402893,302.402893,302.402893,302.402893,302.402893,0
2023-08-11,300.943787,300.943787,300.943787,300.943787,300.943787,0
2023-08-14,300.345886,300.345886,300.345886,300.345886,300.345886,0
2023-08-16,301.060608,301.060608,301.060608,301.060608,301.060608,0
2023-08-17,300.364014,300.364014,300.364014,300.364014,300.364014,0
2023-08-18,298.829498,298.829498,298.829498,298.829498,298.829498,0
2023-08-21,299.835907,299.835907,299.835907,299.835907,299.835907,0
2023-08-22,301.417511,301.417511,301.417511,301.417511,301.417511,0
2023-08-23,302.659210,302.659210,302.659210,302.659210,302.659210,0
2023-08-24,303.771606,303.771606,303.771606,303.771606,303.771606,0
2023-08-25,301.741486,301.741486,301.741486,301.741486,301.741486,0
2023-08-28,302.815704,302.815704,302.815704,302.815704,302.815704,0
2023-08-29,303.259705,303.259705,303.259705,303.259705,303.259705,0
2023-08-30,303.446106,303.446106,303.446106,303.446106,303.446106,0
2023-08-31,303.755310,303.755310,303.755310,303.755310,303.755310,0
2023-09-01,306.016113,306.016113,306.016113,306.016113,306.016113,0
2023-09-04,308.265289,308.265289,308.265289,308.265289,308.265289,0
2023-09-05,308.850098,308.850098,308.850098,308.850098,308.850098,0
2023-09-06,309.193390,309.193390,309.193390,309.193390,309.193390,0
2023-09-07,311.464294,311.464294,311.464294,311.464294,311.464294,0
2023-09-08,313.893799,313.893799,313.893799,313.893799,313.893799,0
2023-09-11,315.792389,315.792389,315.792389,315.792389,315.792389,0
2023-09-12,311.662109,311.662109,311.662109,311.662109,311.662109,0
2023-09-13,313.561615,313.561615,313.561615,313.561615,313.561615,0
2023-09-14,316.016815,316.016815,316.016815,316.016815,316.016815,0
2023-09-15,317.913605,317.913605,317.913605,317.913605,317.913605,0
2023-09-18,317.169495,317.169495,317.169495,317.169495,317.169495,0
2023-09-20,315.716187,315.716187,315.716187,315.716187,315.716187,0
2023-09-21,312.726410,312.726410,312.726410,312.726410,312.726410,0
2023-09-22,312.115204,312.115204,312.115204,312.115204,312.115204,0
2023-09-25,311.885590,311.885590,311.885590,311.885590,311.885590,0
2023-09-26,312.010712,312.010712,312.010712,312.010712,312.010712,0
2023-09-27,314.009491,314.009491,314.009491,314.009491,314.009491,0
2023-09-28,null,null,null,null,null,null
2023-09-29,314.828308,314.828308,314.828308,314.828308,314.828308,0
2023-10-03,313.321289,313.321289,313.321289,313.321289,313.321289,0
2023-10-04,310.163788,310.163788,310.163788,310.163788,310.163788,0
2023-10-05,310.484314,310.484314,310.484314,310.484314,310.484314,0
2023-10-06,311.997894,311.997894,311.997894,311.997894,311.997894,0
2023-10-09,308.596008,308.596008,308.596008,308.596008,308.596008,0
2023-10-10,311.980194,311.980194,311.980194,311.980194,311.980194,0
2023-10-11,314.074585,314.074585,314.074585,314.074585,314.074585,0
2023-10-12,314.013214,314.013214,314.013214,314.013214,314.013214,0
2023-10-13,313.345886,313.345886,313.345886,313.345886,313.345886,0
2023-10-16,314.648895,314.648895,314.648895,314.648895,314.648895,0
2023-10-17,315.581604,315.581604,315.581604,315.581604,315.581604,0
2023-10-18,314.437408,314.437408,314.437408,314.437408,314.437408,0
2023-10-19,313.555206,313.555206,313.555206,313.555206,313.555206,0
2023-10-20,311.433685,311.433685,311.433685,311.433685,311.433685,0
