Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,315.03453597129385,316.21109156018497,312.63434533525486,314.7992248535156,17379320,0.0,0.0
2020-01-02 00:00:00+05:30,314.84626546858107,319.88192897209683,313.7638401064891,319.3642272949219,20324236,0.0,0.0
2020-01-03 00:00:00+05:30,318.0935194354342,318.0935194354342,312.49310441766846,314.0932312011719,21853208,0.0,0.0
2020-01-06 00:00:00+05:30,312.21077315497644,312.21077315497644,299.0333518004016,300.2569580078125,35645325,0.0,0.0
2020-01-07 00:00:00+05:30,305.38671424561034,307.7868756392374,296.8684363854234,299.6921691894531,50966826,0.0,0.0
2020-01-08 00:00:00+05:30,293.762324493094,302.6100143465068,292.72695011435025,301.0098876953125,44527485,0.0,0.0
2020-01-09 00:00:00+05:30,307.6927656374137,311.92836512111023,305.9044071558635,310.79888916015625,40348407,0.0,0.0
2020-01-10 00:00:00+05:30,311.55183827419586,318.0934971235272,308.82223576835395,312.7283935546875,42377838,0.0,0.0
2020-01-13 00:00:00+05:30,314.3756028778699,315.7404186316595,309.7164320041026,311.3165588378906,23615129,0.0,0.0
2020-01-14 00:00:00+05:30,310.42237776860867,312.21076502834967,307.31628287710794,308.7281494140625,26296117,0.0,0.0
2020-01-15 00:00:00+05:30,309.6693970761854,309.8576574395874,303.4101277738005,305.198486328125,32625740,0.0,0.0
2020-01-16 00:00:00+05:30,304.9631733147415,307.6927762198812,303.410125862205,304.3042907714844,26653623,0.0,0.0
2020-01-17 00:00:00+05:30,294.6094825792613,304.4925482887892,291.8798796996246,299.3157043457031,58396326,0.0,0.0
2020-01-20 00:00:00+05:30,302.1394617360109,302.5630332188989,294.9859983300713,295.5507507324219,30682902,0.0,0.0
2020-01-21 00:00:00+05:30,295.3624425125182,298.32738496345735,293.6682143044065,295.2683410644531,30591772,0.0,0.0
2020-01-22 00:00:00+05:30,298.3744653149353,298.3744653149353,295.2683703834752,297.57440185546875,24994911,0.0,0.0
2020-01-23 00:00:00+05:30,297.43320399243936,305.7161424872401,295.6918962621412,304.2101745605469,33293610,0.0,0.0
2020-01-24 00:00:00+05:30,304.4925504804364,308.0692675588772,302.2806204893883,305.0102233886719,22706879,0.0,0.0
2020-01-27 00:00:00+05:30,302.04532191948624,303.08069650337285,297.2449697392845,297.6214904785156,23309355,0.0,0.0
2020-01-28 00:00:00+05:30,299.2686421367492,301.1981814971666,292.7740333686189,296.5860900878906,26488426,0.0,0.0
2020-01-29 00:00:00+05:30,299.1745173286562,300.91582509158286,297.0096381255995,297.8567810058594,23914114,0.0,0.0
2020-01-30 00:00:00+05:30,298.1391270254114,298.1391270254114,287.69130972571486,292.4446105957031,35802330,0.0,0.0
2020-01-31 00:00:00+05:30,295.2683774649774,302.79833260619966,290.4680253175484,299.7392883300781,92656638,0.0,0.0
2020-02-03 00:00:00+05:30,285.197052745246,288.8208494243677,277.99653884162734,280.5849609375,56060158,0.0,0.0
2020-02-04 00:00:00+05:30,285.1029289649214,289.47970977136066,279.64372282079285,288.256103515625,51141567,0.0,0.0
2020-02-05 00:00:00+05:30,288.86788220711384,295.22128150224614,286.70303171486785,292.72698974609375,35014841,0.0,0.0
2020-02-06 00:00:00+05:30,292.9152535952779,304.4925476257145,291.8798790640157,303.03363037109375,57757656,0.0,0.0
2020-02-07 00:00:00+05:30,302.6100750186933,305.90443042325137,299.6922116297562,301.71588134765625,37126803,0.0,0.0
2020-02-10 00:00:00+05:30,301.0099526863001,303.8336859337307,297.9038576039265,299.7863464355469,24816396,0.0,0.0
2020-02-11 00:00:00+05:30,302.18647903206346,306.6573895755266,302.18647903206346,305.2926025390625,30188757,0.0,0.0
2020-02-12 00:00:00+05:30,310.5165282436939,310.5165282436939,300.4922809210628,301.386474609375,38930849,0.0,0.0
2020-02-13 00:00:00+05:30,303.08068644184533,311.5048350237395,303.08068644184533,308.2104797363281,62516057,0.0,0.0
2020-02-14 00:00:00+05:30,308.8222910777636,312.399008281243,299.8333898902178,300.6334533691406,48205947,0.0,0.0
2020-02-17 00:00:00+05:30,302.092382450081,302.2806140834056,293.33879285230205,295.7389831542969,36950692,0.0,0.0
2020-02-18 00:00:00+05:30,296.8684811424876,300.4452271348669,291.2210146829939,298.89215087890625,38588583,0.0,0.0
2020-02-19 00:00:00+05:30,303.3630582688956,304.9631852367896,298.6097855443565,301.52764892578125,39846727,0.0,0.0
2020-02-20 00:00:00+05:30,300.5863953751634,309.85765816674575,300.0216430081307,308.3987121582031,40150409,0.0,0.0
2020-02-24 00:00:00+05:30,306.6103260254312,311.8342203205634,302.9394790565954,303.974853515625,45273936,0.0,0.0
2020-02-25 00:00:00+05:30,306.75151866795,308.86931839157353,303.26893191268954,307.5986328125,39050709,0.0,0.0
2020-02-26 00:00:00+05:30,305.76323798310267,311.36362472506147,305.1514348902162,308.9164123535156,43915281,0.0,0.0
2020-02-27 00:00:00+05:30,308.72814720628855,310.6106359087659,299.3157036939017,303.03363037109375,47010040,0.0,0.0
2020-02-28 00:00:00+05:30,293.66822014232673,296.1625117800466,283.4086630681511,285.197021484375,59705346,0.0,0.0
2020-03-02 00:00:00+05:30,292.7269824560025,293.6682267725813,267.3604366344054,270.51361083984375,66711413,0.0,0.0
2020-03-03 00:00:00+05:30,275.7846163403018,277.1023527895192,268.5370227828555,272.8197021484375,61949382,0.0,0.0
2020-03-04 00:00:00+05:30,274.6550752547897,275.78457990460714,258.936312679225,268.5369873046875,73675736,0.0,0.0
2020-03-05 00:00:00+05:30,273.8079612893464,280.86729354358096,254.13596115244528,271.5489807128906,149245973,0.0,0.0
2020-03-06 00:00:00+05:30,252.25350213183052,258.27746061694444,239.02901528567824,254.6066131591797,106043172,0.0,0.0
2020-03-09 00:00:00+05:30,244.77058428449436,247.3119555458399,236.39351522688983,238.55838012695312,101286241,0.0,0.0
2020-03-11 00:00:00+05:30,238.13483004349033,243.31167417487057,228.81651635190576,230.69900512695312,90845604,0.0,0.0
2020-03-12 00:00:00+05:30,218.27457181417333,218.27457181417333,196.34358866349712,200.1085662841797,99767083,0.0,0.0
2020-03-13 00:00:00+05:30,188.24887866816243,234.18160793564402,173.8007714854811,227.78114318847656,155701316,0.0,0.0
2020-03-16 00:00:00+05:30,214.50959453017498,217.80394995344292,207.6385218514446,210.22694396972656,75583409,0.0,0.0
2020-03-17 00:00:00+05:30,213.8507098686927,216.39206669871248,199.5908639497352,202.5087127685547,65403057,0.0,0.0
2020-03-18 00:00:00+05:30,208.01500636692836,210.03867602333585,188.34300472237652,202.5557861328125,101356399,0.0,0.0
2020-03-19 00:00:00+05:30,191.02553430587378,206.8384419558344,186.5075586398495,191.6844024658203,93533467,0.0,0.0
2020-03-20 00:00:00+05:30,193.4727878395074,203.02641268286163,188.24887858628796,197.5201416015625,77391650,0.0,0.0
2020-03-23 00:00:00+05:30,178.8364400708559,187.7782620743987,169.6593069619567,170.92999267578125,61750037,0.0,0.0
2020-03-24 00:00:00+05:30,179.73061834434682,180.67186276025043,163.3529712525238,172.43597412109375,67491360,0.0,0.0
2020-03-25 00:00:00+05:30,167.54149241728956,183.7779572723359,166.0825608187342,178.74229431152344,71567553,0.0,0.0
2020-03-26 00:00:00+05:30,180.29536010385712,189.19011643702882,174.22433685183515,181.4248504638672,107260359,0.0,0.0
2020-03-27 00:00:00+05:30,190.13135983729356,199.44967321313257,183.54264934788242,184.43682861328125,114740377,0.0,0.0
2020-03-30 00:00:00+05:30,178.83642708217164,183.54264884749196,175.3067607581814,175.91856384277344,60081554,0.0,0.0
2020-03-31 00:00:00+05:30,180.71891009228756,186.83699819437024,177.00099788731782,185.28395080566406,59543412,0.0,0.0
2020-04-01 00:00:00+05:30,182.60139373147197,183.07201588026444,174.36550612760405,175.58912658691406,52954239,0.0,0.0
2020-04-03 00:00:00+05:30,176.530382408527,177.14218549699686,164.71776283025062,165.18838500976562,64448494,0.0,0.0
2020-04-07 00:00:00+05:30,173.56544835553186,176.29506552435205,167.16499841429535,175.44793701171875,72130500,0.0,0.0
2020-04-08 00:00:00+05:30,172.1535810044015,182.97789072346634,169.8475352845287,172.24771118164062,80435759,0.0,0.0
2020-04-09 00:00:00+05:30,176.95393901880826,178.8364277317743,172.8124695951826,176.7186279296875,62416005,0.0,0.0
2020-04-13 00:00:00+05:30,175.8244472363271,177.61280575422924,172.34184601805768,172.7183380126953,51847146,0.0,0.0
2020-04-15 00:00:00+05:30,176.01269044198187,180.67184702240812,169.56516100976913,171.6359100341797,72190004,0.0,0.0
2020-04-16 00:00:00+05:30,171.30647225215517,178.7422968962227,169.65929463434597,177.424560546875,61165773,0.0,0.0
2020-04-17 00:00:00+05:30,184.4838993521588,186.36638812105838,175.35383169544573,181.89547729492188,89851063,0.0,0.0
2020-04-20 00:00:00+05:30,182.6014112596388,185.7545857041252,178.8834987997404,181.18954467773438,81958510,0.0,0.0
2020-04-21 00:00:00+05:30,176.9539416652571,177.14218766691923,172.24771981245772,173.8948974609375,53042420,0.0,0.0
2020-04-22 00:00:00+05:30,174.60082914174848,178.36580658954898,170.69467078455514,177.61280822753906,61503413,0.0,0.0
2020-04-23 00:00:00+05:30,176.71862559581405,178.74229519062686,174.27138455637856,175.73031616210938,50955312,0.0,0.0
2020-04-24 00:00:00+05:30,173.18894786595968,173.18894786595968,168.4827264565586,169.18865966796875,65137305,0.0,0.0
2020-04-27 00:00:00+05:30,172.71834404260247,172.71834404260247,169.89461089749182,170.27110290527344,42996571,0.0,0.0
2020-04-28 00:00:00+05:30,171.30646395576855,174.45963813062298,170.55346563735947,173.47132873535156,49590230,0.0,0.0
2020-04-29 00:00:00+05:30,174.1302053057561,180.5306697786337,172.71833877624996,178.93055725097656,57470466,0.0,0.0
