Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-05 00:00:00+05:30,892.8152845976434,937.4560488275256,790.1911156084765,806.1129760742188,16523452,0.0,0.0
2021-03-08 00:00:00+05:30,819.4059550442482,830.2685521510867,730.1244345188459,743.5166625976562,4061558,0.0,0.0
2021-03-09 00:00:00+05:30,750.014455728143,791.629581819331,725.3628570046891,781.7094116210938,2938791,0.0,0.0
2021-03-10 00:00:00+05:30,782.7014218119361,795.5480542161507,764.101102852527,783.4454345703125,1298178,0.0,0.0
2021-03-12 00:00:00+05:30,793.6135953396783,797.5816633163768,752.0480590645979,755.6689453125,652564,0.0,0.0
2021-03-15 00:00:00+05:30,754.8257845576155,757.553831398108,699.8680167154373,701.85205078125,868752,0.0,0.0
2021-03-16 00:00:00+05:30,709.0937275329296,719.0138973656452,689.7989850987154,694.2630615234375,525679,0.0,0.0
2021-03-17 00:00:00+05:30,688.4598127342798,691.6342793118016,647.8367036052896,654.7808227539062,706047,0.0,0.0
2021-03-18 00:00:00+05:30,657.5088703062346,666.6354390214685,622.0442617571015,629.781982421875,791769,0.0,0.0
2021-03-19 00:00:00+05:30,624.7723154832895,644.7118941820236,622.4906884162075,634.2957153320312,776461,0.0,0.0
2021-03-22 00:00:00+05:30,634.8908767816101,663.3121879067019,627.9963465569774,636.9244995117188,474231,0.0,0.0
2021-03-23 00:00:00+05:30,640.8924974470518,655.6735732758324,634.8908073929961,637.370849609375,370317,0.0,0.0
2021-03-24 00:00:00+05:30,629.9307975883909,641.8350016373054,626.6075648439007,628.2939453125,369566,0.0,0.0
2021-03-25 00:00:00+05:30,625.1691595010157,635.7837540877305,621.9946928188324,623.9291381835938,504307,0.0,0.0
2021-03-26 00:00:00+05:30,632.9068868883485,635.8829380806135,623.1851317698663,625.3179321289062,293864,0.0,0.0
2021-03-30 00:00:00+05:30,631.9148133371762,643.8190170421151,622.1930590877249,625.4171142578125,359233,0.0,0.0
2021-03-31 00:00:00+05:30,626.706730044468,639.8509550909092,624.9707003213532,626.1611328125,425879,0.0,0.0
2021-04-01 00:00:00+05:30,630.724463802989,642.0334830290823,625.9627938043935,627.1036376953125,387094,0.0,0.0
2021-04-05 00:00:00+05:30,626.9547192607456,631.1212026059212,615.1496932073998,619.61376953125,333226,0.0,0.0
2021-04-06 00:00:00+05:30,619.0186010899338,619.0186010899338,597.2934048132857,599.9718627929688,741336,0.0,0.0
2021-04-07 00:00:00+05:30,601.1622334238363,683.4996350313913,601.1622334238363,657.9552001953125,1546227,0.0,0.0
2021-04-08 00:00:00+05:30,659.3441496940953,677.7956424144219,655.7232632798139,660.0385131835938,474468,0.0,0.0
2021-04-09 00:00:00+05:30,661.6753454701154,666.8834347710421,648.7791243440112,652.7471923828125,213971,0.0,0.0
2021-04-12 00:00:00+05:30,634.890912877303,652.152033790321,622.0938686954536,632.6588745117188,416594,0.0,0.0
2021-04-13 00:00:00+05:30,635.8828911589484,657.1120789831077,635.8828911589484,641.2398071289062,334959,0.0,0.0
2021-04-15 00:00:00+05:30,640.7934096054133,642.7278549143412,627.5995952784383,634.1964721679688,178700,0.0,0.0
