Date,Open,High,Low,Close,Adj Close,Volume
2023-07-12,37.914001,37.914001,37.914001,37.914001,37.914001,0
2023-07-13,37.973000,37.973000,37.973000,37.973000,37.973000,0
2023-07-14,38.287998,38.287998,38.287998,38.287998,38.287998,0
2023-07-17,38.555000,38.555000,38.555000,38.555000,38.555000,0
2023-07-18,38.539001,38.539001,38.539001,38.539001,38.539001,0
2023-07-19,38.694000,38.694000,38.694000,38.694000,38.694000,0
2023-07-20,38.929001,38.929001,38.929001,38.929001,38.929001,0
2023-07-21,38.660000,38.660000,38.660000,38.660000,38.660000,0
2023-07-24,38.618000,38.618000,38.618000,38.618000,38.618000,0
2023-07-25,38.734001,38.734001,38.734001,38.734001,38.734001,0
2023-07-26,38.875999,38.875999,38.875999,38.875999,38.875999,0
2023-07-27,38.847000,38.847000,38.847000,38.847000,38.847000,0
2023-07-28,38.990002,38.990002,38.990002,38.990002,38.990002,0
2023-07-31,39.203999,39.203999,39.203999,39.203999,39.203999,0
2023-08-01,39.319000,39.319000,39.319000,39.319000,39.319000,0
2023-08-02,38.825001,38.825001,38.825001,38.825001,38.825001,0
2023-08-03,38.639999,38.639999,38.639999,38.639999,38.639999,0
2023-08-04,39.036999,39.036999,39.036999,39.036999,39.036999,0
2023-08-07,39.215000,39.215000,39.215000,39.215000,39.215000,0
2023-08-08,39.347000,39.347000,39.347000,39.347000,39.347000,0
2023-08-09,39.500000,39.500000,39.500000,39.500000,39.500000,0
2023-08-10,39.301998,39.301998,39.301998,39.301998,39.301998,0
2023-08-11,39.120998,39.120998,39.120998,39.120998,39.120998,0
2023-08-14,38.884998,38.884998,38.884998,38.884998,38.884998,0
2023-08-16,38.862999,38.862999,38.862999,38.862999,38.862999,0
2023-08-17,38.806000,38.806000,38.806000,38.806000,38.806000,0
2023-08-18,38.744999,38.744999,38.744999,38.744999,38.744999,0
2023-08-21,38.874001,38.874001,38.874001,38.874001,38.874001,0
2023-08-22,39.012001,39.012001,39.012001,39.012001,39.012001,0
2023-08-23,39.250000,39.250000,39.250000,39.250000,39.250000,0
2023-08-24,39.243999,39.243999,39.243999,39.243999,39.243999,0
2023-08-25,38.973999,38.973999,38.973999,38.973999,38.973999,0
2023-08-28,39.102001,39.102001,39.102001,39.102001,39.102001,0
2023-08-29,39.210999,39.210999,39.210999,39.210999,39.210999,0
2023-08-30,39.372002,39.372002,39.372002,39.372002,39.372002,0
2023-08-31,39.382000,39.382000,39.382000,39.382000,39.382000,0
2023-09-01,39.730999,39.730999,39.730999,39.730999,39.730999,0
2023-09-04,39.924000,39.924000,39.924000,39.924000,39.924000,0
2023-09-05,40.029999,40.029999,40.029999,40.029999,40.029999,0
2023-09-06,40.077999,40.077999,40.077999,40.077999,40.077999,0
2023-09-07,40.368000,40.368000,40.368000,40.368000,40.368000,0
2023-09-08,40.577999,40.577999,40.577999,40.577999,40.577999,0
2023-09-11,40.868999,40.868999,40.868999,40.868999,40.868999,0
2023-09-12,40.478001,40.478001,40.478001,40.478001,40.478001,0
2023-09-13,40.596001,40.596001,40.596001,40.596001,40.596001,0
2023-09-14,40.735001,40.735001,40.735001,40.735001,40.735001,0
2023-09-15,40.974998,40.974998,40.974998,40.974998,40.974998,0
2023-09-18,40.799000,40.799000,40.799000,40.799000,40.799000,0
2023-09-20,40.401001,40.401001,40.401001,40.401001,40.401001,0
2023-09-21,40.021000,40.021000,40.021000,40.021000,40.021000,0
2023-09-22,39.847000,39.847000,39.847000,39.847000,39.847000,0
2023-09-25,39.736000,39.736000,39.736000,39.736000,39.736000,0
