Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-04-21 00:00:00+05:30,118.06770324707031,118.06770324707031,118.06770324707031,118.06770324707031,0,0.0,0.0,0.0
2020-04-22 00:00:00+05:30,119.34110260009766,119.34110260009766,119.34110260009766,119.34110260009766,0,0.0,0.0,0.0
2020-04-23 00:00:00+05:30,120.47589874267578,120.47589874267578,120.47589874267578,120.47589874267578,0,0.0,0.0,0.0
2020-04-24 00:00:00+05:30,118.65650177001953,118.65650177001953,118.65650177001953,118.65650177001953,0,0.0,0.0,0.0
2020-04-27 00:00:00+05:30,120.46990203857422,120.46990203857422,120.46990203857422,120.46990203857422,0,0.0,0.0,0.0
2020-04-28 00:00:00+05:30,120.9363021850586,120.9363021850586,120.9363021850586,120.9363021850586,0,0.0,0.0,0.0
2020-04-29 00:00:00+05:30,122.79000091552734,122.79000091552734,122.79000091552734,122.79000091552734,0,0.0,0.0,0.0
2020-04-30 00:00:00+05:30,125.43379974365234,125.43379974365234,125.43379974365234,125.43379974365234,0,0.0,0.0,0.0
2020-05-04 00:00:00+05:30,120.87239837646484,120.87239837646484,120.87239837646484,120.87239837646484,0,0.0,0.0,0.0
2020-05-05 00:00:00+05:30,119.68379974365234,119.68379974365234,119.68379974365234,119.68379974365234,0,0.0,0.0,0.0
2020-05-06 00:00:00+05:30,120.466796875,120.466796875,120.466796875,120.466796875,0,0.0,0.0,0.0
2020-05-07 00:00:00+05:30,119.68659973144531,119.68659973144531,119.68659973144531,119.68659973144531,0,0.0,0.0,0.0
2020-05-08 00:00:00+05:30,119.66670227050781,119.66670227050781,119.66670227050781,119.66670227050781,0,0.0,0.0,0.0
2020-05-11 00:00:00+05:30,120.0968017578125,120.0968017578125,120.0968017578125,120.0968017578125,0,0.0,0.0,0.0
2020-05-12 00:00:00+05:30,119.84839630126953,119.84839630126953,119.84839630126953,119.84839630126953,0,0.0,0.0,0.0
2020-05-13 00:00:00+05:30,121.76750183105469,121.76750183105469,121.76750183105469,121.76750183105469,0,0.0,0.0,0.0
2020-05-14 00:00:00+05:30,119.51339721679688,119.51339721679688,119.51339721679688,119.51339721679688,0,0.0,0.0,0.0
2020-05-15 00:00:00+05:30,119.27110290527344,119.27110290527344,119.27110290527344,119.27110290527344,0,0.0,0.0,0.0
2020-05-18 00:00:00+05:30,115.81179809570312,115.81179809570312,115.81179809570312,115.81179809570312,0,0.0,0.0,0.0
2020-05-19 00:00:00+05:30,116.6156997680664,116.6156997680664,116.6156997680664,116.6156997680664,0,0.0,0.0,0.0
2020-05-20 00:00:00+05:30,118.88919830322266,118.88919830322266,118.88919830322266,118.88919830322266,0,0.0,0.0,0.0
2020-05-21 00:00:00+05:30,119.29769897460938,119.29769897460938,119.29769897460938,119.29769897460938,0,0.0,0.0,0.0
2020-05-22 00:00:00+05:30,118.85910034179688,118.85910034179688,118.85910034179688,118.85910034179688,0,0.0,0.0,0.0
2020-05-26 00:00:00+05:30,118.77760314941406,118.77760314941406,118.77760314941406,118.77760314941406,0,0.0,0.0,0.0
2020-05-27 00:00:00+05:30,120.32849884033203,120.32849884033203,120.32849884033203,120.32849884033203,0,0.0,0.0,0.0
2020-05-28 00:00:00+05:30,121.86840057373047,121.86840057373047,121.86840057373047,121.86840057373047,0,0.0,0.0,0.0
2020-05-29 00:00:00+05:30,123.4751968383789,123.4751968383789,123.4751968383789,123.4751968383789,0,0.0,0.0,0.0
2020-06-01 00:00:00+05:30,125.6438980102539,125.6438980102539,125.6438980102539,125.6438980102539,0,0.0,0.0,0.0
2020-06-02 00:00:00+05:30,127.79810333251953,127.79810333251953,127.79810333251953,127.79810333251953,0,0.0,0.0,0.0
2020-06-03 00:00:00+05:30,128.3424072265625,128.3424072265625,128.3424072265625,128.3424072265625,0,0.0,0.0,0.0
2020-06-04 00:00:00+05:30,128.26870727539062,128.26870727539062,128.26870727539062,128.26870727539062,0,0.0,0.0,0.0
2020-06-05 00:00:00+05:30,130.1511993408203,130.1511993408203,130.1511993408203,130.1511993408203,0,0.0,0.0,0.0
2020-06-08 00:00:00+05:30,130.57989501953125,130.57989501953125,130.57989501953125,130.57989501953125,0,0.0,0.0,0.0
2020-06-09 00:00:00+05:30,129.42269897460938,129.42269897460938,129.42269897460938,129.42269897460938,0,0.0,0.0,0.0
2020-06-10 00:00:00+05:30,130.38119506835938,130.38119506835938,130.38119506835938,130.38119506835938,0,0.0,0.0,0.0
2020-06-11 00:00:00+05:30,127.7864990234375,127.7864990234375,127.7864990234375,127.7864990234375,0,0.0,0.0,0.0
2020-06-12 00:00:00+05:30,128.6844940185547,128.6844940185547,128.6844940185547,128.6844940185547,0,0.0,0.0,0.0
2020-06-15 00:00:00+05:30,127.74120330810547,127.74120330810547,127.74120330810547,127.74120330810547,0,0.0,0.0,0.0
2020-06-16 00:00:00+05:30,128.26829528808594,128.26829528808594,128.26829528808594,128.26829528808594,0,0.0,0.0,0.0
2020-06-17 00:00:00+05:30,128.0751953125,128.0751953125,128.0751953125,128.0751953125,0,0.0,0.0,0.0
2020-06-18 00:00:00+05:30,129.78660583496094,129.78660583496094,129.78660583496094,129.78660583496094,0,0.0,0.0,0.0
2020-06-19 00:00:00+05:30,131.33450317382812,131.33450317382812,131.33450317382812,131.33450317382812,0,0.0,0.0,0.0
2020-06-22 00:00:00+05:30,133.2200927734375,133.2200927734375,133.2200927734375,133.2200927734375,0,0.0,0.0,0.0
2020-06-23 00:00:00+05:30,135.3179931640625,135.3179931640625,135.3179931640625,135.3179931640625,0,0.0,0.0,0.0
2020-06-24 00:00:00+05:30,133.43190002441406,133.43190002441406,133.43190002441406,133.43190002441406,0,0.0,0.0,0.0
2020-06-25 00:00:00+05:30,133.5345001220703,133.5345001220703,133.5345001220703,133.5345001220703,0,0.0,0.0,0.0
2020-06-26 00:00:00+05:30,134.0950927734375,134.0950927734375,134.0950927734375,134.0950927734375,0,0.0,0.0,0.0
2020-06-29 00:00:00+05:30,132.91220092773438,132.91220092773438,132.91220092773438,132.91220092773438,0,0.0,0.0,0.0
2020-06-30 00:00:00+05:30,133.32650756835938,133.32650756835938,133.32650756835938,133.32650756835938,0,0.0,0.0,0.0
2020-07-01 00:00:00+05:30,134.02810668945312,134.02810668945312,134.02810668945312,134.02810668945312,0,0.0,0.0,0.0
2020-07-02 00:00:00+05:30,135.652099609375,135.652099609375,135.652099609375,135.652099609375,0,0.0,0.0,0.0
2020-07-03 00:00:00+05:30,136.64590454101562,136.64590454101562,136.64590454101562,136.64590454101562,0,0.0,0.0,0.0
2020-07-06 00:00:00+05:30,138.34519958496094,138.34519958496094,138.34519958496094,138.34519958496094,0,0.0,0.0,0.0
2020-07-07 00:00:00+05:30,138.3065948486328,138.3065948486328,138.3065948486328,138.3065948486328,0,0.0,0.0,0.0
2020-07-08 00:00:00+05:30,137.4490966796875,137.4490966796875,137.4490966796875,137.4490966796875,0,0.0,0.0,0.0
2020-07-09 00:00:00+05:30,138.80259704589844,138.80259704589844,138.80259704589844,138.80259704589844,0,0.0,0.0,0.0
2020-07-10 00:00:00+05:30,137.970703125,137.970703125,137.970703125,137.970703125,0,0.0,0.0,0.0
2020-07-13 00:00:00+05:30,138.720703125,138.720703125,138.720703125,138.720703125,0,0.0,0.0,0.0
2020-07-14 00:00:00+05:30,136.96670532226562,136.96670532226562,136.96670532226562,136.96670532226562,0,0.0,0.0,0.0
2020-07-15 00:00:00+05:30,136.5576934814453,136.5576934814453,136.5576934814453,136.5576934814453,0,0.0,0.0,0.0
2020-07-16 00:00:00+05:30,137.9031982421875,137.9031982421875,137.9031982421875,137.9031982421875,0,0.0,0.0,0.0
2020-07-17 00:00:00+05:30,139.79550170898438,139.79550170898438,139.79550170898438,139.79550170898438,0,0.0,0.0,0.0
2020-07-20 00:00:00+05:30,141.0272979736328,141.0272979736328,141.0272979736328,141.0272979736328,0,0.0,0.0,0.0
2020-07-21 00:00:00+05:30,142.51809692382812,142.51809692382812,142.51809692382812,142.51809692382812,0,0.0,0.0,0.0
2020-07-22 00:00:00+05:30,142.0438995361328,142.0438995361328,142.0438995361328,142.0438995361328,0,0.0,0.0,0.0
2020-07-23 00:00:00+05:30,143.52520751953125,143.52520751953125,143.52520751953125,143.52520751953125,0,0.0,0.0,0.0
2020-07-24 00:00:00+05:30,143.14300537109375,143.14300537109375,143.14300537109375,143.14300537109375,0,0.0,0.0,0.0
2020-07-27 00:00:00+05:30,142.84609985351562,142.84609985351562,142.84609985351562,142.84609985351562,0,0.0,0.0,0.0
2020-07-28 00:00:00+05:30,144.902099609375,144.902099609375,144.902099609375,144.902099609375,0,0.0,0.0,0.0
2020-07-29 00:00:00+05:30,144.32749938964844,144.32749938964844,144.32749938964844,144.32749938964844,0,0.0,0.0,0.0
2020-07-30 00:00:00+05:30,143.53799438476562,143.53799438476562,143.53799438476562,143.53799438476562,0,0.0,0.0,0.0
2020-07-31 00:00:00+05:30,144.11270141601562,144.11270141601562,144.11270141601562,144.11270141601562,0,0.0,0.0,0.0
2020-08-03 00:00:00+05:30,142.98370361328125,142.98370361328125,142.98370361328125,142.98370361328125,0,0.0,0.0,0.0
2020-08-04 00:00:00+05:30,144.99530029296875,144.99530029296875,144.99530029296875,144.99530029296875,0,0.0,0.0,0.0
2020-08-05 00:00:00+05:30,145.50270080566406,145.50270080566406,145.50270080566406,145.50270080566406,0,0.0,0.0,0.0
2020-08-06 00:00:00+05:30,146.4521026611328,146.4521026611328,146.4521026611328,146.4521026611328,0,0.0,0.0,0.0
2020-08-07 00:00:00+05:30,146.4886016845703,146.4886016845703,146.4886016845703,146.4886016845703,0,0.0,0.0,0.0
2020-08-10 00:00:00+05:30,149.6678924560547,149.6678924560547,149.6678924560547,149.6678924560547,0,0.0,0.0,0.0
2020-08-11 00:00:00+05:30,149.67979431152344,149.67979431152344,149.67979431152344,149.67979431152344,0,0.0,0.0,0.0
2020-08-12 00:00:00+05:30,149.29859924316406,149.29859924316406,149.29859924316406,149.29859924316406,0,0.0,0.0,0.0
2020-08-13 00:00:00+05:30,149.5155029296875,149.5155029296875,149.5155029296875,149.5155029296875,0,0.0,0.0,0.0
2020-08-14 00:00:00+05:30,148.43380737304688,148.43380737304688,148.43380737304688,148.43380737304688,0,0.0,0.0,0.0
2020-08-17 00:00:00+05:30,148.84190368652344,148.84190368652344,148.84190368652344,148.84190368652344,0,0.0,0.0,0.0
2020-08-18 00:00:00+05:30,149.85650634765625,149.85650634765625,149.85650634765625,149.85650634765625,0,0.0,0.0,0.0
2020-08-19 00:00:00+05:30,150.8199005126953,150.8199005126953,150.8199005126953,150.8199005126953,0,0.0,0.0,0.0
2020-08-20 00:00:00+05:30,150.14810180664062,150.14810180664062,150.14810180664062,150.14810180664062,0,0.0,0.0,0.0
2020-08-21 00:00:00+05:30,150.95159912109375,150.95159912109375,150.95159912109375,150.95159912109375,0,0.0,0.0,0.0
2020-08-24 00:00:00+05:30,151.19189453125,151.19189453125,151.19189453125,151.19189453125,0,0.0,0.0,0.0
2020-08-25 00:00:00+05:30,151.533203125,151.533203125,151.533203125,151.533203125,0,0.0,0.0,0.0
2020-08-26 00:00:00+05:30,151.989501953125,151.989501953125,151.989501953125,151.989501953125,0,0.0,0.0,0.0
2020-08-27 00:00:00+05:30,152.4530029296875,152.4530029296875,152.4530029296875,152.4530029296875,0,0.0,0.0,0.0
2020-08-28 00:00:00+05:30,153.44580078125,153.44580078125,153.44580078125,153.44580078125,0,0.0,0.0,0.0
2020-08-31 00:00:00+05:30,148.2082061767578,148.2082061767578,148.2082061767578,148.2082061767578,0,0.0,0.0,0.0
2020-09-01 00:00:00+05:30,149.1826934814453,149.1826934814453,149.1826934814453,149.1826934814453,0,0.0,0.0,0.0
2020-09-02 00:00:00+05:30,150.99969482421875,150.99969482421875,150.99969482421875,150.99969482421875,0,0.0,0.0,0.0
2020-09-03 00:00:00+05:30,150.8502960205078,150.8502960205078,150.8502960205078,150.8502960205078,0,0.0,0.0,0.0
2020-09-04 00:00:00+05:30,148.20140075683594,148.20140075683594,148.20140075683594,148.20140075683594,0,0.0,0.0,0.0
2020-09-07 00:00:00+05:30,147.89320373535156,147.89320373535156,147.89320373535156,147.89320373535156,0,0.0,0.0,0.0
2020-09-08 00:00:00+05:30,146.8708953857422,146.8708953857422,146.8708953857422,146.8708953857422,0,0.0,0.0,0.0
2020-09-09 00:00:00+05:30,146.4539031982422,146.4539031982422,146.4539031982422,146.4539031982422,0,0.0,0.0,0.0
2020-09-10 00:00:00+05:30,148.42750549316406,148.42750549316406,148.42750549316406,148.42750549316406,0,0.0,0.0,0.0
2020-09-11 00:00:00+05:30,148.90960693359375,148.90960693359375,148.90960693359375,148.90960693359375,0,0.0,0.0,0.0
2020-09-14 00:00:00+05:30,149.9376983642578,149.9376983642578,149.9376983642578,149.9376983642578,0,0.0,0.0,0.0
2020-09-15 00:00:00+05:30,151.18910217285156,151.18910217285156,151.18910217285156,151.18910217285156,0,0.0,0.0,0.0
2020-09-16 00:00:00+05:30,152.2028045654297,152.2028045654297,152.2028045654297,152.2028045654297,0,0.0,0.0,0.0
2020-09-17 00:00:00+05:30,151.5343017578125,151.5343017578125,151.5343017578125,151.5343017578125,0,0.0,0.0,0.0
2020-09-18 00:00:00+05:30,151.74659729003906,151.74659729003906,151.74659729003906,151.74659729003906,0,0.0,0.0,0.0
2020-09-21 00:00:00+05:30,147.7617950439453,147.7617950439453,147.7617950439453,147.7617950439453,0,0.0,0.0,0.0
2020-09-22 00:00:00+05:30,146.30650329589844,146.30650329589844,146.30650329589844,146.30650329589844,0,0.0,0.0,0.0
2020-09-23 00:00:00+05:30,145.92919921875,145.92919921875,145.92919921875,145.92919921875,0,0.0,0.0,0.0
2020-09-24 00:00:00+05:30,141.80540466308594,141.80540466308594,141.80540466308594,141.80540466308594,0,0.0,0.0,0.0
2020-09-25 00:00:00+05:30,145.06329345703125,145.06329345703125,145.06329345703125,145.06329345703125,0,0.0,0.0,0.0
2020-09-28 00:00:00+05:30,147.72109985351562,147.72109985351562,147.72109985351562,147.72109985351562,0,0.0,0.0,0.0
2020-09-29 00:00:00+05:30,147.89239501953125,147.89239501953125,147.89239501953125,147.89239501953125,0,0.0,0.0,0.0
2020-09-30 00:00:00+05:30,148.00650024414062,148.00650024414062,148.00650024414062,148.00650024414062,0,0.0,0.0,0.0
2020-10-01 00:00:00+05:30,149.33680725097656,149.33680725097656,149.33680725097656,149.33680725097656,0,0.0,0.0,0.0
2020-10-05 00:00:00+05:30,149.92529296875,149.92529296875,149.92529296875,149.92529296875,0,0.0,0.0,0.0
2020-10-06 00:00:00+05:30,150.94769287109375,150.94769287109375,150.94769287109375,150.94769287109375,0,0.0,0.0,0.0
2020-10-07 00:00:00+05:30,151.0157012939453,151.0157012939453,151.0157012939453,151.0157012939453,0,0.0,0.0,0.0
2020-10-08 00:00:00+05:30,151.783203125,151.783203125,151.783203125,151.783203125,0,0.0,0.0,0.0
2020-10-09 00:00:00+05:30,152.28750610351562,152.28750610351562,152.28750610351562,152.28750610351562,0,0.0,0.0,0.0
2020-10-12 00:00:00+05:30,151.67129516601562,151.67129516601562,151.67129516601562,151.67129516601562,0,0.0,0.0,0.0
2020-10-13 00:00:00+05:30,151.93499755859375,151.93499755859375,151.93499755859375,151.93499755859375,0,0.0,0.0,0.0
2020-10-14 00:00:00+05:30,152.10769653320312,152.10769653320312,152.10769653320312,152.10769653320312,0,0.0,0.0,0.0
2020-10-15 00:00:00+05:30,148.9163055419922,148.9163055419922,148.9163055419922,148.9163055419922,0,0.0,0.0,0.0
2020-10-16 00:00:00+05:30,150.25289916992188,150.25289916992188,150.25289916992188,150.25289916992188,0,0.0,0.0,0.0
2020-10-19 00:00:00+05:30,151.32440185546875,151.32440185546875,151.32440185546875,151.32440185546875,0,0.0,0.0,0.0
2020-10-20 00:00:00+05:30,151.64300537109375,151.64300537109375,151.64300537109375,151.64300537109375,0,0.0,0.0,0.0
2020-10-21 00:00:00+05:30,151.7261962890625,151.7261962890625,151.7261962890625,151.7261962890625,0,0.0,0.0,0.0
2020-10-22 00:00:00+05:30,151.95530700683594,151.95530700683594,151.95530700683594,151.95530700683594,0,0.0,0.0,0.0
2020-10-23 00:00:00+05:30,152.614501953125,152.614501953125,152.614501953125,152.614501953125,0,0.0,0.0,0.0
2020-10-26 00:00:00+05:30,150.47349548339844,150.47349548339844,150.47349548339844,150.47349548339844,0,0.0,0.0,0.0
2020-10-27 00:00:00+05:30,152.23440551757812,152.23440551757812,152.23440551757812,152.23440551757812,0,0.0,0.0,0.0
2020-10-28 00:00:00+05:30,150.6768035888672,150.6768035888672,150.6768035888672,150.6768035888672,0,0.0,0.0,0.0
2020-10-29 00:00:00+05:30,149.4886016845703,149.4886016845703,149.4886016845703,149.4886016845703,0,0.0,0.0,0.0
2020-10-30 00:00:00+05:30,149.50729370117188,149.50729370117188,149.50729370117188,149.50729370117188,0,0.0,0.0,0.0
2020-11-02 00:00:00+05:30,149.37379455566406,149.37379455566406,149.37379455566406,149.37379455566406,0,0.0,0.0,0.0
2020-11-03 00:00:00+05:30,150.52059936523438,150.52059936523438,150.52059936523438,150.52059936523438,0,0.0,0.0,0.0
2020-11-04 00:00:00+05:30,151.72479248046875,151.72479248046875,151.72479248046875,151.72479248046875,0,0.0,0.0,0.0
2020-11-05 00:00:00+05:30,154.14320373535156,154.14320373535156,154.14320373535156,154.14320373535156,0,0.0,0.0,0.0
2020-11-06 00:00:00+05:30,155.1885986328125,155.1885986328125,155.1885986328125,155.1885986328125,0,0.0,0.0,0.0
2020-11-09 00:00:00+05:30,156.45809936523438,156.45809936523438,156.45809936523438,156.45809936523438,0,0.0,0.0,0.0
2020-11-10 00:00:00+05:30,156.0832061767578,156.0832061767578,156.0832061767578,156.0832061767578,0,0.0,0.0,0.0
2020-11-11 00:00:00+05:30,157.89669799804688,157.89669799804688,157.89669799804688,157.89669799804688,0,0.0,0.0,0.0
2020-11-12 00:00:00+05:30,158.25559997558594,158.25559997558594,158.25559997558594,158.25559997558594,0,0.0,0.0,0.0
2020-11-13 00:00:00+05:30,158.54339599609375,158.54339599609375,158.54339599609375,158.54339599609375,0,0.0,0.0,0.0
2020-11-17 00:00:00+05:30,160.67930603027344,160.67930603027344,160.67930603027344,160.67930603027344,0,0.0,0.0,0.0
2020-11-18 00:00:00+05:30,162.4315948486328,162.4315948486328,162.4315948486328,162.4315948486328,0,0.0,0.0,0.0
2020-11-19 00:00:00+05:30,160.90699768066406,160.90699768066406,160.90699768066406,160.90699768066406,0,0.0,0.0,0.0
