date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-05-02 00:00:00+05:30,218.43,221.39,215.92,217.66,636855.0,0.0,0.0,
2025-05-05 00:00:00+05:30,219.15,224.66,217.47,220.79,598223.0,0.0,0.0,
2025-05-06 00:00:00+05:30,221.72,222.33,209.04,210.4,888592.0,0.0,0.0,
2025-05-07 00:00:00+05:30,206.99,213.47,205.94,212.06,982381.0,0.0,0.0,
2025-05-08 00:00:00+05:30,211.23,218.82,208.73,211.02,971976.0,0.0,0.0,
2025-05-09 00:00:00+05:30,204.74,214.2,204.74,213.05,701963.0,0.0,0.0,
2025-05-12 00:00:00+05:30,220.72,222.29,217.37,221.08,998294.0,0.0,0.0,
2025-05-13 00:00:00+05:30,221.72,225.96,219.98,224.06,776988.0,0.0,0.0,
2025-05-14 00:00:00+05:30,224.06,227.91,224.06,225.33,688867.0,0.0,0.0,
2025-05-15 00:00:00+05:30,226.41,230.17,225.21,228.48,930880.0,0.0,0.0,
2025-05-16 00:00:00+05:30,228.11,235.7,227.55,234.63,1286857.0,0.0,0.0,
2025-05-19 00:00:00+05:30,236.2,240.64,235.2,238.01,1289215.0,0.0,0.0,
2025-05-20 00:00:00+05:30,241.28,241.29,231.7,232.47,782826.0,0.0,0.0,
2025-05-21 00:00:00+05:30,231.3,235.19,228.93,234.52,775131.0,0.0,0.0,
2025-05-22 00:00:00+05:30,233.29,235.2,226.78,230.19,1041658.0,0.0,0.0,
2025-05-23 00:00:00+05:30,223.28,226.96,218.91,224.49,2984832.0,0.0,0.0,
2025-05-26 00:00:00+05:30,223.51,227.03,221.72,223.32,898923.0,0.0,0.0,
2025-05-27 00:00:00+05:30,224.31,225.31,220.72,221.05,941390.0,0.0,0.0,
2025-05-28 00:00:00+05:30,222.72,224.16,219.22,219.87,1082822.0,0.0,0.0,
2025-05-29 00:00:00+05:30,221.48,222.35,219.38,220.53,942959.0,0.0,0.0,
2025-05-30 00:00:00+05:30,208.73,215.18,206.74,210.53,4428098.0,0.0,0.0,
