date,open,high,low,close,volume,dividends,stock_splits
2021-06-01 00:00:00+05:30,990.8167578161127,1000.1330931718832,986.6980048061075,993.6116943359375,619320,0.0,0.0
2021-06-02 00:00:00+05:30,991.3071023134977,1018.8148564759716,988.7573923402769,1014.40185546875,1335354,0.0,0.0
2021-06-03 00:00:00+05:30,1021.8548743232074,1097.0230135405805,1016.9024587660195,1090.060302734375,7137481,0.0,0.0
2021-06-04 00:00:00+05:30,1091.4824072627005,1103.250411653673,1076.7724017739847,1083.09765625,2581739,0.0,0.0
2021-06-07 00:00:00+05:30,1088.491132413764,1097.2681726292162,1072.751501150819,1075.595458984375,1434539,0.0,0.0
2021-06-08 00:00:00+05:30,1082.6561981157017,1082.6561981157017,1049.362606574075,1050.882568359375,1399870,0.0,0.0
2021-06-09 00:00:00+05:30,1057.6492624665766,1057.6492624665766,1022.6884631819695,1025.777587890625,1252919,0.0,0.0
2021-06-10 00:00:00+05:30,1027.6408859514713,1039.1637222226905,1024.8949707005859,1034.7996826171875,736352,0.0,0.0
2021-06-11 00:00:00+05:30,1041.468228755898,1042.301771663593,1018.5205997734513,1025.9246826171875,906539,0.0,0.0
2021-06-14 00:00:00+05:30,1021.8548954400325,1026.3659391745764,1000.7215360130477,1022.8846435546875,840209,0.0,0.0
2021-06-15 00:00:00+05:30,1029.3571071248748,1047.3523220494844,1025.7776487488397,1041.174072265625,1330771,0.0,0.0
2021-06-16 00:00:00+05:30,1040.4385078239948,1040.4385078239948,1002.2415796538007,1008.272705078125,1371401,0.0,0.0
2021-06-17 00:00:00+05:30,1003.4183418666873,1022.7374909555296,993.1703612214875,1010.33203125,1285561,0.0,0.0
2021-06-18 00:00:00+05:30,1019.844396333674,1019.844396333674,982.8242842870787,1009.400390625,1970955,0.0,0.0
2021-06-21 00:00:00+05:30,997.8285919471565,1002.7319265513194,987.5806106534242,999.4467163085938,554484,0.0,0.0
2021-06-22 00:00:00+05:30,1008.0275264657008,1010.3811509584561,998.3189002520318,1000.4763793945312,680836,0.0,0.0
2021-06-23 00:00:00+05:30,1007.9294682801883,1025.9246816063373,999.0543851220953,1010.8223876953125,1429584,0.0,0.0
2021-06-24 00:00:00+05:30,1014.9412149175427,1016.9516300549138,999.5447916426913,1003.8106689453125,831155,0.0,0.0
2021-06-25 00:00:00+05:30,1005.5758791572672,1018.1283438502448,1003.8106308251325,1010.037841796875,921741,0.0,0.0
2021-06-28 00:00:00+05:30,1012.5384163469183,1040.4874186383345,1012.5384163469183,1022.3941650390625,2182272,0.0,0.0
2021-06-29 00:00:00+05:30,1027.7388687700254,1031.1712027783221,965.3193992199365,1008.517822265625,2482160,0.0,0.0
