date,open,high,low,close,volume,dividends,stock_splits
2023-05-02 00:00:00+05:30,198.37468120767033,200.10053605553117,197.684342278178,198.86778259277344,978182,0.0,0.0
2023-05-03 00:00:00+05:30,198.6212178927908,201.53052789833285,197.73364148150412,200.9881134033203,503627,0.0,0.0
2023-05-04 00:00:00+05:30,200.74157471360377,201.8263887201396,199.3115837219257,200.93881225585938,402874,0.0,0.0
2023-05-05 00:00:00+05:30,201.62914521136858,202.6646610878929,196.59952031551524,197.33917236328125,770913,0.0,0.0
2023-05-08 00:00:00+05:30,197.48710797937184,200.34709004066787,196.84608218750694,199.85398864746094,406958,0.0,0.0
2023-05-09 00:00:00+05:30,200.69225422133587,202.2701845981538,199.70605149788952,200.5936279296875,765092,0.0,0.0
2023-05-10 00:00:00+05:30,200.59364258656888,201.53054728090768,199.36088909218665,201.28399658203125,693840,0.0,0.0
2023-05-11 00:00:00+05:30,201.43192179361978,204.34121704243123,201.43192179361978,203.40432739257812,395649,0.0,0.0
2023-05-12 00:00:00+05:30,203.5522574733377,204.8343241580889,203.35501991759003,204.19329833984375,490090,0.0,0.0
2023-05-15 00:00:00+05:30,204.2918943697072,206.5108505650983,203.65086859923144,205.1301727294922,396354,0.0,0.0
2023-05-16 00:00:00+05:30,205.72190236292712,211.98428087846784,205.17948783367308,208.4339599609375,697146,0.0,0.0
2023-05-17 00:00:00+05:30,209.02567867575894,209.5187800715726,203.94674031818238,204.78500366210938,524616,0.0,0.0
2023-05-19 00:00:00+05:30,202.1715755159165,203.5029553252036,198.96641639188366,202.96054077148438,389039,0.0,0.0
2023-05-22 00:00:00+05:30,202.96053264027455,204.04534665599147,201.43191534040164,203.30569458007812,396467,0.0,0.0
2023-05-23 00:00:00+05:30,203.25639265251633,204.58775733513176,202.6646649836252,203.9467315673828,259600,0.0,0.0
2023-05-24 00:00:00+05:30,203.3056923948935,205.13017351517374,202.7632929169949,204.43983459472656,716541,0.0,0.0
2023-05-25 00:00:00+05:30,204.19328345453556,208.18740762237047,203.6015557821675,207.94085693359375,1736194,0.0,0.0
2023-05-26 00:00:00+05:30,209.0749882051938,210.8008430606612,207.74360844024346,209.17361450195312,1233218,0.0,0.0
2023-05-30 00:00:00+05:30,214.3511712512673,215.43598523475765,211.98427564970189,214.20323181152344,848490,0.0,0.0
