date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2024-07-01,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,985.78,2957.34,995.0,2985.0,984.84,2954.52,988.62,2965.86
2024-07-01,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1645.56,3291.12,1714.82,3429.64,1640.57,3281.14,1658.32,3316.64
2024-07-01,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,20.51,48.77,1000.27,51.91,1064.67,51.91,1064.67,51.91,1064.67,51.91,1064.67
2024-07-01,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,2.33,428.89,999.31,456.05,1062.6,456.05,1062.6,456.05,1062.6,456.05,1062.6
2024-07-02,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,990.96,2972.88,1010.18,3030.54,986.83,2960.49,1002.31,3006.93
2024-07-02,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1682.11,3364.22,1700.41,3400.82,1631.59,3263.18,1659.12,3318.24
2024-07-02,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,51.83,2062.83,51.83,2062.83,51.83,2062.83,51.83,2062.83
2024-07-02,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,455.11,2061.65,455.11,2061.65,455.11,2061.65,455.11,2061.65
2024-07-03,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1003.11,3009.33,1005.7,3017.1,996.84,2990.52,999.97,2999.91
2024-07-03,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1673.18,3346.36,1731.23,3462.46,1670.54,3341.08,1716.62,3433.24
2024-07-03,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.18,2076.76,52.18,2076.76,52.18,2076.76,52.18,2076.76
2024-07-03,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,458.95,2079.04,458.95,2079.04,458.95,2079.04,458.95,2079.04
2024-07-04,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1005.5,3016.5,1012.57,3037.71,998.33,2994.99,1001.77,3005.31
2024-07-04,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1730.28,3460.56,1769.32,3538.64,1720.36,3440.72,1736.96,3473.92
2024-07-04,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.3,2081.54,52.3,2081.54,52.3,2081.54,52.3,2081.54
2024-07-04,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,461.85,2092.18,461.85,2092.18,461.85,2092.18,461.85,2092.18
2024-07-05,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1000.72,3002.16,1030.05,3090.15,998.78,2996.34,1021.83,3065.49
2024-07-05,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1742.2,3484.4,1742.2,3484.4,1675.58,3351.16,1689.39,3378.78
2024-07-05,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.51,2089.9,52.51,2089.9,52.51,2089.9,52.51,2089.9
2024-07-05,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,463.32,2098.84,463.32,2098.84,463.32,2098.84,463.32,2098.84
2024-07-06,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1000.72,3002.16,1030.05,3090.15,998.78,2996.34,1021.83,3065.49
2024-07-06,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1742.2,3484.4,1742.2,3484.4,1675.58,3351.16,1689.39,3378.78
2024-07-06,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.51,2089.9,52.51,2089.9,52.51,2089.9,52.51,2089.9
2024-07-06,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,463.32,2098.84,463.32,2098.84,463.32,2098.84,463.32,2098.84
2024-07-07,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1000.72,3002.16,1030.05,3090.15,998.78,2996.34,1021.83,3065.49
2024-07-07,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1742.2,3484.4,1742.2,3484.4,1675.58,3351.16,1689.39,3378.78
2024-07-07,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.51,2089.9,52.51,2089.9,52.51,2089.9,52.51,2089.9
2024-07-07,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,463.32,2098.84,463.32,2098.84,463.32,2098.84,463.32,2098.84
2024-07-08,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1025.61,3076.83,1047.27,3141.81,1023.42,3070.26,1041.15,3123.45
2024-07-08,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1689.39,3378.78,1696.32,3392.64,1649.3,3298.6,1678.42,3356.84
2024-07-08,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.53,2090.69,52.53,2090.69,52.53,2090.69,52.53,2090.69
2024-07-08,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,462.69,2095.99,462.69,2095.99,462.69,2095.99,462.69,2095.99
2024-07-09,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1048.37,3145.11,1050.51,3151.53,1018.84,3056.52,1023.52,3070.56
2024-07-09,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1727.34,3454.68,1745.09,3490.18,1686.75,3373.5,1714.92,3429.84
2024-07-09,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.72,2098.26,52.72,2098.26,52.72,2098.26,52.72,2098.26
2024-07-09,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,464.39,2103.69,464.39,2103.69,464.39,2103.69,464.39,2103.69
2024-07-10,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1028.05,3084.15,1032.88,3098.64,989.52,2968.56,1017.5,3052.5
2024-07-10,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1725.34,3450.68,1729.23,3458.46,1656.43,3312.86,1696.62,3393.24
2024-07-10,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.52,2090.3,52.52,2090.3,52.52,2090.3,52.52,2090.3
2024-07-10,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,461.85,2092.18,461.85,2092.18,461.85,2092.18,461.85,2092.18
2024-07-11,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1025.86,3077.58,1037.36,3112.08,1022.58,3067.74,1025.02,3075.06
2024-07-11,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1708.49,3416.98,1735.86,3471.72,1691.43,3382.86,1705.25,3410.5
2024-07-11,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.59,2093.08,52.59,2093.08,52.59,2093.08,52.59,2093.08
2024-07-11,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,462.52,2095.22,462.52,2095.22,462.52,2095.22,462.52,2095.22
2024-07-12,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1026.61,3079.83,1054.94,3164.82,1017.9,3053.7,1038.61,3115.83
2024-07-12,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1713.77,3427.54,1923.51,3847.02,1698.31,3396.62,1860.53,3721.06
2024-07-12,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.79,2101.04,52.79,2101.04,52.79,2101.04,52.79,2101.04
2024-07-12,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,463.82,2101.1,463.82,2101.1,463.82,2101.1,463.82,2101.1
2024-07-13,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1026.61,3079.83,1054.94,3164.82,1017.9,3053.7,1038.61,3115.83
2024-07-13,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1713.77,3427.54,1923.51,3847.02,1698.31,3396.62,1860.53,3721.06
2024-07-13,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.79,2101.04,52.79,2101.04,52.79,2101.04,52.79,2101.04
2024-07-13,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,463.82,2101.1,463.82,2101.1,463.82,2101.1,463.82,2101.1
2024-07-14,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1026.61,3079.83,1054.94,3164.82,1017.9,3053.7,1038.61,3115.83
2024-07-14,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1713.77,3427.54,1923.51,3847.02,1698.31,3396.62,1860.53,3721.06
2024-07-14,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.79,2101.04,52.79,2101.04,52.79,2101.04,52.79,2101.04
2024-07-14,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,463.82,2101.1,463.82,2101.1,463.82,2101.1,463.82,2101.1
2024-07-15,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1042.39,3127.17,1042.94,3128.82,1030.64,3091.92,1033.48,3100.44
2024-07-15,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1877.23,3754.46,1886.26,3772.52,1822.18,3644.36,1835.54,3671.08
2024-07-15,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.09,2112.98,53.09,2112.98,53.09,2112.98,53.09,2112.98
2024-07-15,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,465.78,2109.98,465.78,2109.98,465.78,2109.98,465.78,2109.98
2024-07-16,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1037.56,3112.68,1040.5,3121.5,1020.14,3060.42,1024.62,3073.86
2024-07-16,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1843.02,3686.04,1880.77,3761.54,1812.36,3624.72,1863.67,3727.34
2024-07-16,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.12,2114.18,53.12,2114.18,53.12,2114.18,53.12,2114.18
2024-07-16,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,465.75,2109.85,465.75,2109.85,465.75,2109.85,465.75,2109.85
2024-07-17,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1037.56,3112.68,1040.5,3121.5,1020.14,3060.42,1024.62,3073.86
2024-07-17,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1843.02,3686.04,1880.77,3761.54,1812.36,3624.72,1863.67,3727.34
2024-07-17,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.12,2114.18,53.12,2114.18,53.12,2114.18,53.12,2114.18
2024-07-17,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,465.75,2109.85,465.75,2109.85,465.75,2109.85,465.75,2109.85
2024-07-18,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1023.47,3070.41,1024.37,3073.11,999.82,2999.46,1005.95,3017.85
2024-07-18,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1854.99,3709.98,1876.93,3753.86,1807.12,3614.24,1853.3,3706.6
2024-07-18,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.26,2119.75,53.26,2119.75,53.26,2119.75,53.26,2119.75
2024-07-18,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,466.62,2113.79,466.62,2113.79,466.62,2113.79,466.62,2113.79
2024-07-19,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1008.34,3025.02,1010.63,3031.89,980.81,2942.43,984.89,2954.67
2024-07-19,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1845.07,3690.14,1903.86,3807.72,1805.13,3610.26,1814.8,3629.6
2024-07-19,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.56,2091.89,52.56,2091.89,52.56,2091.89,52.56,2091.89
2024-07-19,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,458.23,2075.78,458.23,2075.78,458.23,2075.78,458.23,2075.78
2024-07-20,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1008.34,3025.02,1010.63,3031.89,980.81,2942.43,984.89,2954.67
2024-07-20,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1845.07,3690.14,1903.86,3807.72,1805.13,3610.26,1814.8,3629.6
2024-07-20,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.56,2091.89,52.56,2091.89,52.56,2091.89,52.56,2091.89
2024-07-20,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,458.23,2075.78,458.23,2075.78,458.23,2075.78,458.23,2075.78
2024-07-21,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1008.34,3025.02,1010.63,3031.89,980.81,2942.43,984.89,2954.67
2024-07-21,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1845.07,3690.14,1903.86,3807.72,1805.13,3610.26,1814.8,3629.6
2024-07-21,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.56,2091.89,52.56,2091.89,52.56,2091.89,52.56,2091.89
2024-07-21,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,458.23,2075.78,458.23,2075.78,458.23,2075.78,458.23,2075.78
2024-07-22,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,985.78,2957.34,1007.64,3022.92,966.87,2900.61,1001.97,3005.91
2024-07-22,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1795.15,3590.3,1848.91,3697.82,1766.18,3532.36,1820.48,3640.96
2024-07-22,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.66,2095.87,52.66,2095.87,52.66,2095.87,52.66,2095.87
2024-07-22,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,458.7,2077.91,458.7,2077.91,458.7,2077.91,458.7,2077.91
2024-07-23,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,1011.38,3034.14,1011.38,3034.14,936.05,2808.15,968.76,2906.28
2024-07-23,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1820.48,3640.96,1825.87,3651.74,1700.96,3401.92,1789.67,3579.34
2024-07-23,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.52,2090.3,52.52,2090.3,52.52,2090.3,52.52,2090.3
2024-07-23,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,457.36,2071.84,457.36,2071.84,457.36,2071.84,457.36,2071.84
2024-07-24,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,970.55,2911.65,984.04,2952.12,964.53,2893.59,970.05,2910.15
2024-07-24,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1805.13,3610.26,1880.42,3760.84,1786.13,3572.26,1848.86,3697.72
2024-07-24,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.83,2102.63,52.83,2102.63,52.83,2102.63,52.83,2102.63
2024-07-24,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,461.26,2089.51,461.26,2089.51,461.26,2089.51,461.26,2089.51
2024-07-25,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,966.82,2900.46,968.46,2905.38,949.94,2849.82,965.02,2895.06
2024-07-25,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1842.87,3685.74,1842.87,3685.74,1757.31,3514.62,1769.17,3538.34
2024-07-25,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,52.79,2101.04,52.79,2101.04,52.79,2101.04,52.79,2101.04
2024-07-25,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,464.13,2102.51,464.13,2102.51,464.13,2102.51,464.13,2102.51
2024-07-26,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,971.84,2915.52,987.13,2961.39,968.76,2906.28,979.96,2939.88
2024-07-26,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1800.14,3600.28,1810.11,3620.22,1773.36,3546.72,1784.13,3568.26
2024-07-26,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.63,2134.47,53.63,2134.47,53.63,2134.47,53.63,2134.47
2024-07-26,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,471.43,2135.58,471.43,2135.58,471.43,2135.58,471.43,2135.58
2024-07-27,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,971.84,2915.52,987.13,2961.39,968.76,2906.28,979.96,2939.88
2024-07-27,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1800.14,3600.28,1810.11,3620.22,1773.36,3546.72,1784.13,3568.26
2024-07-27,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.63,2134.47,53.63,2134.47,53.63,2134.47,53.63,2134.47
2024-07-27,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,471.43,2135.58,471.43,2135.58,471.43,2135.58,471.43,2135.58
2024-07-28,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,971.84,2915.52,987.13,2961.39,968.76,2906.28,979.96,2939.88
2024-07-28,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1800.14,3600.28,1810.11,3620.22,1773.36,3546.72,1784.13,3568.26
2024-07-28,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.63,2134.47,53.63,2134.47,53.63,2134.47,53.63,2134.47
2024-07-28,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,471.43,2135.58,471.43,2135.58,471.43,2135.58,471.43,2135.58
2024-07-29,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,985.78,2957.34,996.54,2989.62,981.1,2943.3,987.23,2961.69
2024-07-29,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1795.15,3590.3,1834.05,3668.1,1769.42,3538.84,1794.65,3589.3
2024-07-29,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,53.7,2137.26,53.7,2137.26,53.7,2137.26,53.7,2137.26
2024-07-29,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,472.96,2142.51,472.96,2142.51,472.96,2142.51,472.96,2142.51
2024-07-30,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,990.27,2970.81,993.75,2981.25,984.24,2952.72,985.39,2956.17
2024-07-30,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1795.15,3590.3,1836.99,3673.98,1782.69,3565.38,1831.95,3663.9
2024-07-30,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,54.01,2149.6,54.01,2149.6,54.01,2149.6,54.01,2149.6
2024-07-30,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,474.73,2150.53,474.73,2150.53,474.73,2150.53,474.73,2150.53
2024-07-31,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,990.27,2970.81,993.75,2981.25,984.24,2952.72,985.39,2956.17
2024-07-31,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1795.15,3590.3,1836.99,3673.98,1782.69,3565.38,1831.95,3663.9
2024-07-31,MF,BMF,MIRAE_ASSET_ELSS_TAX_SAVER_FUND_DIRECT_PLAN_GROWTH,MIRAE ASSET TAX SAVER FUND - D,39.8,50.26,2000.27,54.01,2149.6,54.01,2149.6,54.01,2149.6,54.01,2149.6
2024-07-31,MF,BMF,SBI_LONG_TERM_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI MAGNUM TAX GAIN SCHEME - D,4.53,441.62,2000.56,474.73,2150.53,474.73,2150.53,474.73,2150.53,474.73,2150.53
2024-08-01,EQ,NSE,IRCTC,INDIAN RAILWAY CATERING AND TO,3.0,896.2,2688.6,985.69,2957.07,990.76,2972.28,971.84,2915.52,976.33,2928.99
2024-08-01,EQ,NSE,KPITTECH,KPIT TECHNOLOGIES LTD,2.0,1500.0,3000.0,1868.46,3736.92,1894.78,3789.56,1826.07,3652.14,1835.49,3670.98
