date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2021-11-09,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.58,81.16,41.29,82.58,40.53,81.06,40.91,81.82
2021-11-10,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.86,81.72,40.96,81.92,40.15,80.3,40.39,80.78
2021-11-11,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.53,81.06,40.53,81.06,39.76,79.52,40.0,80.0
2021-11-12,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.39,80.78,40.39,80.78,39.67,79.34,39.81,79.62
2021-11-13,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.39,80.78,40.39,80.78,39.67,79.34,39.81,79.62
2021-11-14,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.39,80.78,40.39,80.78,39.67,79.34,39.81,79.62
2021-11-15,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,8.2,24.6,8.49,25.47,8.2,24.6,8.45,25.35
2021-11-15,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,40.24,80.48,40.24,80.48,39.62,79.24,39.76,79.52
2021-11-16,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,8.58,25.74,8.86,26.58,8.28,24.84,8.69,26.07
2021-11-16,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.96,79.92,39.96,79.92,39.14,78.28,39.29,78.58
2021-11-17,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,8.84,26.52,9.11,27.33,8.26,24.78,9.1,27.3
2021-11-17,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.14,78.28,39.53,79.06,38.67,77.34,38.81,77.62
2021-11-18,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,9.47,28.41,9.55,28.65,8.88,26.64,9.51,28.53
2021-11-18,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.05,78.1,40.29,80.58,38.95,77.9,39.81,79.62
2021-11-19,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,9.47,28.41,9.55,28.65,8.88,26.64,9.51,28.53
2021-11-19,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.05,78.1,40.29,80.58,38.95,77.9,39.81,79.62
2021-11-20,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,9.47,28.41,9.55,28.65,8.88,26.64,9.51,28.53
2021-11-20,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.05,78.1,40.29,80.58,38.95,77.9,39.81,79.62
2021-11-21,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,3.0,8.3,24.9,9.47,28.41,9.55,28.65,8.88,26.64,9.51,28.53
2021-11-21,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.05,78.1,40.29,80.58,38.95,77.9,39.81,79.62
2021-11-22,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,10.0,9.25,92.45,9.84,98.4,9.98,99.8,9.49,94.9,9.98,99.8
2021-11-22,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,39.62,79.24,39.91,79.82,37.57,75.14,38.09,76.18
2021-11-23,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,10.0,9.25,92.45,10.34,103.4,10.47,104.7,10.21,102.1,10.47,104.7
2021-11-23,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,38.09,76.18,38.95,77.9,37.66,75.32,38.86,77.72
2021-11-24,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,10.0,7.35,73.5,7.05,70.5,7.48,74.8,6.8,68.0,7.48,74.8
2021-11-24,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,100.0,10.89,1088.75,10.99,1099.0,10.99,1099.0,10.91,1091.0,10.99,1099.0
2021-11-24,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,38.95,77.9,39.29,78.58,38.52,77.04,38.67,77.34
2021-11-25,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,24.0,8.11,194.6,8.19,196.56,8.97,215.28,8.04,192.96,8.97,215.28
2021-11-25,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,100.0,10.89,1088.75,11.53,1153.0,11.53,1153.0,11.47,1147.0,11.53,1153.0
2021-11-25,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,38.67,77.34,38.71,77.42,38.05,76.1,38.14,76.28
2021-11-25,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.97,97.0,0.97,97.0,0.97,97.0,0.97,97.0
2021-11-26,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,24.0,8.11,194.6,9.35,224.4,9.86,236.64,9.35,224.4,9.86,236.64
2021-11-26,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,100.0,10.89,1088.75,12.11,1211.0,12.11,1211.0,11.54,1154.0,12.11,1211.0
2021-11-26,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,37.9,75.8,37.95,75.9,36.47,72.94,36.76,73.52
2021-11-26,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-100.0,102.0,-10200.0,98.2,-9820.0,101.55,-10155.0,93.25,-9325.0,101.55,-10155.0
2021-11-26,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,100.0,0.97,97.0,0.97,97.0,0.97,97.0,0.89,89.0,0.97,97.0
2021-11-26,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,1.01,101.0,1.01,101.0,1.01,101.0,1.01,101.0
2021-11-27,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,24.0,8.11,194.6,9.35,224.4,9.86,236.64,9.35,224.4,9.86,236.64
2021-11-27,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,100.0,10.89,1088.75,12.11,1211.0,12.11,1211.0,11.54,1154.0,12.11,1211.0
2021-11-27,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,37.9,75.8,37.95,75.9,36.47,72.94,36.76,73.52
2021-11-27,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-100.0,102.0,-10200.0,98.2,-9820.0,101.55,-10155.0,93.25,-9325.0,101.55,-10155.0
2021-11-27,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,100.0,0.97,97.0,0.97,97.0,0.97,97.0,0.89,89.0,0.97,97.0
2021-11-27,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,1.01,101.0,1.01,101.0,1.01,101.0,1.01,101.0
2021-11-28,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,24.0,8.11,194.6,9.35,224.4,9.86,236.64,9.35,224.4,9.86,236.64
2021-11-28,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,100.0,10.89,1088.75,12.11,1211.0,12.11,1211.0,11.54,1154.0,12.11,1211.0
2021-11-28,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,37.9,75.8,37.95,75.9,36.47,72.94,36.76,73.52
2021-11-28,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-100.0,102.0,-10200.0,98.2,-9820.0,101.55,-10155.0,93.25,-9325.0,101.55,-10155.0
2021-11-28,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,100.0,0.97,97.0,0.97,97.0,0.97,97.0,0.89,89.0,0.97,97.0
2021-11-28,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,1.01,101.0,1.01,101.0,1.01,101.0,1.01,101.0
2021-11-29,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,10.8,11059.2,10.84,11100.16,10.35,10598.4,10.84,11100.16
2021-11-29,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,9.54,4770.0,9.54,4770.0,8.7,4350.0,9.54,4770.0
2021-11-29,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,12.71,20336.0,12.71,20336.0,11.5,18400.0,11.5,18400.0
2021-11-29,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.47,72.94,36.66,73.32,35.42,70.84,35.9,71.8
2021-11-29,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,106.6,-13858.0,106.6,-13858.0,96.5,-12545.0,106.6,-13858.0
2021-11-29,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,100.0,0.97,97.0,1.0,100.0,1.01,101.0,0.97,97.0,1.01,101.0
2021-11-29,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,1.06,106.0,1.06,106.0,0.96,96.0,0.96,96.0
2021-11-30,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,10.8,11059.2,10.84,11100.16,10.35,10598.4,10.84,11100.16
2021-11-30,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,9.54,4770.0,9.54,4770.0,8.7,4350.0,9.54,4770.0
2021-11-30,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,12.71,20336.0,12.71,20336.0,11.5,18400.0,11.5,18400.0
2021-11-30,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.47,72.94,36.66,73.32,35.42,70.84,35.9,71.8
2021-11-30,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,106.6,-13858.0,106.6,-13858.0,96.5,-12545.0,106.6,-13858.0
2021-11-30,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,100.0,0.97,97.0,1.06,106.0,1.06,106.0,1.01,101.0,1.06,106.0
2021-11-30,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,1.06,106.0,1.06,106.0,0.96,96.0,0.96,96.0
2021-12-01,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,12.51,12810.24,12.51,12810.24,12.51,12810.24,12.51,12810.24
2021-12-01,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,10.51,5255.0,10.51,5255.0,10.51,5255.0,10.51,5255.0
2021-12-01,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,10.38,16608.0,10.38,16608.0,10.38,16608.0,10.38,16608.0
2021-12-01,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,35.8,71.6,36.76,73.52,35.47,70.94,36.52,73.04
2021-12-01,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,117.45,-15268.5,117.45,-15268.5,117.45,-15268.5,117.45,-15268.5
2021-12-01,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,100.0,0.97,97.0,1.11,111.0,1.11,111.0,1.11,111.0,1.11,111.0
2021-12-01,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.88,88.0,0.88,88.0,0.88,88.0,0.88,88.0
2021-12-02,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,13.13,13445.12,13.13,13445.12,11.89,12175.36,11.89,12175.36
2021-12-02,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,11.03,5515.0,11.03,5515.0,11.03,5515.0,11.03,5515.0
2021-12-02,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,9.87,15792.0,9.87,15792.0,9.87,15792.0,9.87,15792.0
2021-12-02,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.61,73.22,36.85,73.7,36.23,72.46,36.76,73.52
2021-12-02,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,123.3,-16029.0,123.3,-16029.0,123.3,-16029.0,123.3,-16029.0
2021-12-02,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,700.0,1.03,722.0,1.16,812.0,1.16,812.0,1.16,812.0,1.16,812.0
2021-12-02,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.84,84.0,0.84,84.0,0.84,84.0,0.84,84.0
2021-12-03,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,11.3,11571.2,11.3,11571.2,11.3,11571.2,11.3,11571.2
2021-12-03,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,11.58,5790.0,11.58,5790.0,11.58,5790.0,11.58,5790.0
2021-12-03,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,9.38,15008.0,9.38,15008.0,9.38,15008.0,9.38,15008.0
2021-12-03,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.76,73.52,37.28,74.56,36.61,73.22,36.76,73.52
2021-12-03,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,129.45,-16828.5,129.45,-16828.5,129.45,-16828.5,129.45,-16828.5
2021-12-03,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.21,363.0,1.21,363.0,1.11,333.0,1.11,333.0
2021-12-03,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.8,80.0,0.8,80.0,0.8,80.0,0.8,80.0
2021-12-04,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,11.3,11571.2,11.3,11571.2,11.3,11571.2,11.3,11571.2
2021-12-04,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,11.58,5790.0,11.58,5790.0,11.58,5790.0,11.58,5790.0
2021-12-04,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,9.38,15008.0,9.38,15008.0,9.38,15008.0,9.38,15008.0
2021-12-04,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.76,73.52,37.28,74.56,36.61,73.22,36.76,73.52
2021-12-04,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,129.45,-16828.5,129.45,-16828.5,129.45,-16828.5,129.45,-16828.5
2021-12-04,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.21,363.0,1.21,363.0,1.11,333.0,1.11,333.0
2021-12-04,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.8,80.0,0.8,80.0,0.8,80.0,0.8,80.0
2021-12-05,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,11.3,11571.2,11.3,11571.2,11.3,11571.2,11.3,11571.2
2021-12-05,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,11.58,5790.0,11.58,5790.0,11.58,5790.0,11.58,5790.0
2021-12-05,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,9.38,15008.0,9.38,15008.0,9.38,15008.0,9.38,15008.0
2021-12-05,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.76,73.52,37.28,74.56,36.61,73.22,36.76,73.52
2021-12-05,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,129.45,-16828.5,129.45,-16828.5,129.45,-16828.5,129.45,-16828.5
2021-12-05,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.21,363.0,1.21,363.0,1.11,333.0,1.11,333.0
2021-12-05,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.8,80.0,0.8,80.0,0.8,80.0,0.8,80.0
2021-12-06,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,10.74,10997.76,10.74,10997.76,10.74,10997.76,10.74,10997.76
2021-12-06,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,11.37,5685.0,11.37,5685.0,11.01,5505.0,11.01,5505.0
2021-12-06,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,8.92,14272.0,9.85,15760.0,8.92,14272.0,9.85,15760.0
2021-12-06,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.76,73.52,37.14,74.28,36.18,72.36,36.28,72.56
2021-12-06,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,135.9,-17667.0,135.9,-17667.0,135.9,-17667.0,135.9,-17667.0
2021-12-06,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.06,318.0,1.06,318.0,1.06,318.0,1.06,318.0
2021-12-06,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.76,76.0,0.84,84.0,0.76,76.0,0.84,84.0
2021-12-07,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,10.21,10455.04,10.21,10455.04,10.21,10455.04,10.21,10455.04
2021-12-07,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,10.46,5230.0,10.46,5230.0,10.46,5230.0,10.46,5230.0
2021-12-07,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,10.33,16528.0,10.33,16528.0,10.33,16528.0,10.33,16528.0
2021-12-07,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,36.66,73.32,37.04,74.08,36.47,72.94,36.76,73.52
2021-12-07,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,142.65,-18544.5,142.65,-18544.5,133.2,-17316.0,142.25,-18492.5
2021-12-07,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.01,303.0,1.01,303.0,1.01,303.0,1.01,303.0
2021-12-07,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.88,88.0,0.88,88.0,0.88,88.0,0.88,88.0
2021-12-08,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,9.7,9932.8,9.7,9932.8,9.7,9932.8,9.7,9932.8
2021-12-08,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,9.94,4970.0,9.94,4970.0,9.94,4970.0,9.94,4970.0
2021-12-08,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,10.85,17360.0,10.85,17360.0,10.66,17056.0,10.85,17360.0
2021-12-08,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,37.0,74.0,37.66,75.32,36.81,73.62,37.57,75.14
2021-12-08,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,135.15,-17569.5,135.15,-17569.5,135.15,-17569.5,135.15,-17569.5
2021-12-08,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,0.96,288.0,1.06,318.0,0.96,288.0,1.06,318.0
2021-12-08,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.92,92.0,0.92,92.0,0.92,92.0,0.92,92.0
2021-12-09,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,9.22,9441.28,9.22,9441.28,9.22,9441.28,9.22,9441.28
2021-12-09,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,9.45,4725.0,10.43,5215.0,9.45,4725.0,10.43,5215.0
2021-12-09,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,11.38,18208.0,11.38,18208.0,11.38,18208.0,11.38,18208.0
2021-12-09,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,37.66,75.32,38.09,76.18,37.38,74.76,37.71,75.42
2021-12-09,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,129.2,-16796.0,141.9,-18447.0,128.4,-16692.0,141.9,-18447.0
2021-12-09,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.11,333.0,1.11,333.0,1.1,330.0,1.11,333.0
2021-12-09,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,0.96,96.0,0.96,96.0,0.96,96.0,0.96,96.0
2021-12-10,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,8.76,8970.24,9.68,9912.32,8.76,8970.24,9.68,9912.32
2021-12-10,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,10.95,5475.0,10.95,5475.0,10.95,5475.0,10.95,5475.0
2021-12-10,EQ,NSE,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,1600.0,12.4,19838.75,11.95,19120.0,11.95,19120.0,11.42,18272.0,11.95,19120.0
2021-12-10,EQ,NSE,PNB,PUNJAB NATIONAL BANK,2.0,45.35,90.7,37.71,75.42,39.14,78.28,37.47,74.94,38.91,77.82
2021-12-10,EQ,NSE,TRIDENT,TRIDENT LIMITED,50.0,56.0,2800.0,55.01,2750.5,55.16,2758.0,50.5,2525.0,53.07,2653.5
2021-12-10,EQ,NSE,TTML,TATA TELESERV(MAHARASTRA),-130.0,107.2,-13936.0,146.9,-19097.0,148.95,-19363.5,137.5,-17875.0,148.95,-19363.5
2021-12-10,EQ,NSE,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,300.0,1.16,348.0,1.16,348.0,1.16,348.0,1.16,348.0,1.16,348.0
2021-12-10,EQ,NSE,YAMNINV,YAMINI INVESTMENTS COMPANY LTD,100.0,0.97,97.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
2021-12-11,EQ,NSE,CTL,CAPITAL TRADE LINKS LTD,1024.0,10.74,10994.6,8.76,8970.24,9.68,9912.32,8.76,8970.24,9.68,9912.32
2021-12-11,EQ,NSE,GREENPOWER,ORIENT GREEN POWER CO LTD,500.0,9.25,4625.0,10.95,5475.0,10.95,5475.0,10.95,5475.0,10.95,5475.0
