date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2022-10-03 00:00:00+05:30,191.82,193.81,190.21,192.11,8140834.0,0.0,0.0,0.0
2022-10-04 00:00:00+05:30,194.76,197.71,194.3,197.47,12591696.0,0.0,0.0,0.0
2022-10-06 00:00:00+05:30,199.34,201.12,198.42,199.73,11203878.0,0.0,0.0,0.0
2022-10-07 00:00:00+05:30,199.56,200.51,197.83,198.73,7580186.0,0.0,0.0,0.0
2022-10-10 00:00:00+05:30,194.93,201.36,194.67,200.29,18714926.0,0.0,0.0,0.0
2022-10-11 00:00:00+05:30,202.04,203.51,195.91,196.93,22723292.0,0.0,0.0,0.0
2022-10-12 00:00:00+05:30,196.86,199.46,195.57,198.66,12610118.0,0.0,0.0,0.0
2022-10-13 00:00:00+05:30,188.46,191.06,184.12,184.61,84896212.0,0.0,0.0,0.0
2022-10-14 00:00:00+05:30,188.46,188.7,183.22,183.73,27864794.0,0.0,0.0,0.0
2022-10-17 00:00:00+05:30,183.73,184.54,181.35,182.66,16909538.0,0.0,0.0,0.0
2022-10-18 00:00:00+05:30,186.85,187.12,184.27,184.71,22328480.0,0.0,0.0,0.0
2022-10-19 00:00:00+05:30,185.63,185.63,183.61,184.1,10198278.0,0.0,0.0,0.0
2022-10-20 00:00:00+05:30,183.59,186.32,183.1,185.78,11868814.0,0.0,0.0,0.0
2022-10-21 00:00:00+05:30,186.27,186.66,185.15,186.29,8931540.0,0.0,0.0,0.0
2022-10-24 00:00:00+05:30,188.17,188.17,187.0,187.34,3472470.0,0.0,0.0,0.0
2022-10-25 00:00:00+05:30,188.19,188.19,186.83,187.31,5783256.0,0.0,0.0,0.0
2022-10-27 00:00:00+05:30,187.97,188.43,185.59,186.34,11723118.0,0.0,0.0,0.0
2022-10-28 00:00:00+05:30,186.41,187.9,186.02,186.63,7609676.0,0.0,0.0,0.0
