date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-09-01 00:00:00+05:30,151.37,151.37,151.37,151.37,0.0,0.0,0.0,0.0
2025-09-02 00:00:00+05:30,151.1,151.1,151.1,151.1,0.0,0.0,0.0,0.0
2025-09-03 00:00:00+05:30,151.73,151.73,151.73,151.73,0.0,0.0,0.0,0.0
2025-09-04 00:00:00+05:30,151.33,151.33,151.33,151.33,0.0,0.0,0.0,0.0
2025-09-05 00:00:00+05:30,151.26,151.26,151.26,151.26,0.0,0.0,0.0,0.0
2025-09-08 00:00:00+05:30,151.77,151.77,151.77,151.77,0.0,0.0,0.0,0.0
2025-09-09 00:00:00+05:30,152.38,152.38,152.38,152.38,0.0,0.0,0.0,0.0
2025-09-10 00:00:00+05:30,153.46,153.46,153.46,153.46,0.0,0.0,0.0,0.0
2025-09-11 00:00:00+05:30,153.75,153.75,153.75,153.75,0.0,0.0,0.0,0.0
2025-09-12 00:00:00+05:30,154.3,154.3,154.3,154.3,0.0,0.0,0.0,0.0
2025-09-15 00:00:00+05:30,154.24,154.24,154.24,154.24,0.0,0.0,0.0,0.0
2025-09-16 00:00:00+05:30,155.26,155.26,155.26,155.26,0.0,0.0,0.0,0.0
2025-09-17 00:00:00+05:30,155.87,155.87,155.87,155.87,0.0,0.0,0.0,0.0
2025-09-18 00:00:00+05:30,156.38,156.38,156.38,156.38,0.0,0.0,0.0,0.0
2025-09-19 00:00:00+05:30,156.18,156.18,156.18,156.18,0.0,0.0,0.0,0.0
2025-09-22 00:00:00+05:30,155.3,155.3,155.3,155.3,0.0,0.0,0.0,0.0
2025-09-23 00:00:00+05:30,155.63,155.63,155.63,155.63,0.0,0.0,0.0,0.0
2025-09-24 00:00:00+05:30,154.69,154.69,154.69,154.69,0.0,0.0,0.0,0.0
2025-09-25 00:00:00+05:30,153.82,153.82,153.82,153.82,0.0,0.0,0.0,0.0
2025-09-26 00:00:00+05:30,151.89,151.89,151.89,151.89,0.0,0.0,0.0,0.0
2025-09-29 00:00:00+05:30,152.23,152.23,152.23,152.23,0.0,0.0,0.0,0.0
