date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-09-01 00:00:00+05:30,423.64,429.43,422.24,427.33,91777.0,0.0,0.0,
2025-09-02 00:00:00+05:30,427.58,434.63,423.64,428.48,122790.0,0.0,0.0,
2025-09-03 00:00:00+05:30,425.64,436.28,425.04,431.33,186895.0,0.0,0.0,
2025-09-04 00:00:00+05:30,436.63,439.97,420.84,423.24,132881.0,0.0,0.0,
2025-09-05 00:00:00+05:30,424.64,426.53,414.8,418.49,164418.0,0.0,0.0,
2025-09-08 00:00:00+05:30,418.64,425.14,415.69,419.14,81758.0,0.0,0.0,
2025-09-09 00:00:00+05:30,416.64,421.89,416.29,417.64,74376.0,0.0,0.0,
2025-09-10 00:00:00+05:30,418.54,425.59,417.14,418.44,137944.0,0.0,0.0,
2025-09-11 00:00:00+05:30,420.14,426.83,414.65,415.94,153636.0,0.0,0.0,
2025-09-12 00:00:00+05:30,418.59,421.24,410.9,412.1,95947.0,0.1,0.0,
2025-09-15 00:00:00+05:30,413.85,420.99,409.8,418.14,145413.0,0.0,0.0,
2025-09-16 00:00:00+05:30,418.99,435.93,418.94,426.44,242799.0,0.0,0.0,
2025-09-17 00:00:00+05:30,428.74,433.23,423.94,425.09,122775.0,0.0,0.0,
2025-09-18 00:00:00+05:30,425.24,427.69,418.79,420.74,135694.0,0.0,0.0,
2025-09-19 00:00:00+05:30,420.74,426.74,418.24,423.29,105021.0,0.0,0.0,
2025-09-22 00:00:00+05:30,421.79,439.63,419.14,430.83,336161.0,0.0,0.0,
2025-09-23 00:00:00+05:30,430.83,434.58,425.84,427.19,126396.0,0.0,0.0,
2025-09-24 00:00:00+05:30,426.34,427.24,417.69,418.84,142189.0,0.0,0.0,
2025-09-25 00:00:00+05:30,419.74,422.79,409.85,412.85,137037.0,0.0,0.0,
2025-09-26 00:00:00+05:30,411.75,414.74,394.71,403.55,193230.0,0.0,0.0,
2025-09-29 00:00:00+05:30,404.75,407.75,392.81,398.7,218816.0,0.0,0.0,
