date,open,high,low,close,volume,dividends,stock_splits
2020-05-04 00:00:00+05:30,95.58003141198124,110.89915481859536,91.30383949021373,105.1192398071289,23729,0.0,0.0
2020-05-05 00:00:00+05:30,106.38800861100279,113.57765923070652,102.34677219444332,105.63615417480469,33004,0.0,0.0
2020-05-06 00:00:00+05:30,108.07969693579753,116.72606982254777,104.13244130712545,112.87279510498047,35894,0.0,0.0
2020-05-07 00:00:00+05:30,113.577659707978,115.9272182752522,108.45562489943374,109.6773910522461,5425,0.0,0.0
2020-05-08 00:00:00+05:30,112.40287184454436,112.40287184454436,103.89747478240541,106.01207733154297,2970,0.0,0.0
2020-05-11 00:00:00+05:30,107.09287570278919,107.09287570278919,101.68889104475768,103.61553192138672,5471,0.0,0.0
2020-05-12 00:00:00+05:30,101.50092564942608,109.95933612021159,98.68145549249758,99.52729797363281,5960,0.0,0.0
2020-05-13 00:00:00+05:30,102.53473102142206,105.77712603827044,100.56110332480502,102.81668090820312,6627,0.0,0.0
2020-05-14 00:00:00+05:30,103.38057249333689,106.2940235568197,102.44074910703382,103.0516357421875,1051,0.0,0.0
2020-05-15 00:00:00+05:30,100.51411540909903,101.50093290265508,99.85624186025095,100.27915954589844,283,0.0,0.0
2020-05-18 00:00:00+05:30,98.68145542400465,99.76225375080044,91.8207418454605,94.87516784667969,7901,0.0,0.0
2020-05-19 00:00:00+05:30,94.96915536771687,97.31871381649479,91.49180456135554,93.23047637939453,1998,0.0,0.0
2020-05-20 00:00:00+05:30,93.98234151582118,96.09694419992715,93.74738566203162,94.54623413085938,2522,0.0,0.0
2020-05-21 00:00:00+05:30,94.40526061261265,100.70208189159588,94.40526061261265,97.0837631225586,3772,0.0,0.0
2020-05-22 00:00:00+05:30,99.29234261333319,99.43331755592646,96.56685334756895,96.89579010009766,1222,0.0,0.0
2020-05-26 00:00:00+05:30,98.44650316910005,106.62296404868272,98.44650316910005,100.09119415283203,16592,0.0,0.0
2020-05-27 00:00:00+05:30,100.65508626714643,101.21897888183594,97.27172340872573,101.21897888183594,1463,0.0,0.0
2020-05-28 00:00:00+05:30,101.54793097205774,105.26023088978931,100.56111343935228,100.84306335449219,3694,0.0,0.0
2020-05-29 00:00:00+05:30,99.6212819399718,100.04419960839596,98.30552772557581,98.82243347167969,852,0.0,0.0
