date,segment,stock_name,holding_quantity,holding_price_avg,holding_amount
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2020-07-30,EQ,IDEA,70.0,8.02,561.5
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-08,EQ,TATAPOWER,72.0,90.0,6480.0
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-09,EQ,NIFTYBEES,1.0,162.52,162.52
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
2021-02-22,EQ,TATAPOWER,105.0,90.0,9450.0
