date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2021-05-20,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,169.0,169.0,169.0,169.0,159.41,159.41,159.64,159.64
2021-05-20,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,34.99,1049.7,36.18,1085.4,34.32,1029.6,35.75,1072.5
2021-05-20,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,364.26,5099.64,365.01,5110.14,359.56,5033.84,361.96,5067.44
2021-05-20,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,312.96,18777.6,314.55,18873.0,304.22,18253.2,305.86,18351.6
2021-05-20,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,101.47,10654.35,101.9,10699.5,99.0,10395.0,99.44,10441.2
2021-05-20,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.38,2007.0,13.38,2007.0,13.18,1977.0,13.27,1990.5
2021-05-21,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.27,84.54,42.27,84.54,42.08,84.16,42.17,84.34
2021-05-21,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.45,591.5,8.69,608.3,8.42,589.4,8.57,599.9
2021-05-21,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1242.3,9938.4,1251.52,10012.16,1241.24,9929.92,1248.76,9990.08
2021-05-21,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.9,174.9,174.9,174.9,159.75,159.75,162.1,162.1
2021-05-21,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,36.33,1089.9,36.61,1098.3,35.85,1075.5,36.38,1091.4
2021-05-21,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,367.09,5139.26,380.64,5328.96,355.79,4981.06,377.63,5286.82
2021-05-21,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,310.08,18604.8,313.56,18813.6,307.59,18455.4,311.17,18670.2
2021-05-21,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,100.89,10593.45,102.43,10755.15,99.87,10486.35,101.37,10643.85
2021-05-21,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.35,2002.5,13.4,2010.0,13.17,1975.5,13.34,2001.0
2021-05-22,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.27,84.54,42.27,84.54,42.08,84.16,42.17,84.34
2021-05-22,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.45,591.5,8.69,608.3,8.42,589.4,8.57,599.9
2021-05-22,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1242.3,9938.4,1251.52,10012.16,1241.24,9929.92,1248.76,9990.08
2021-05-22,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.9,174.9,174.9,174.9,159.75,159.75,162.1,162.1
2021-05-22,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,36.33,1089.9,36.61,1098.3,35.85,1075.5,36.38,1091.4
2021-05-22,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,367.09,5139.26,380.64,5328.96,355.79,4981.06,377.63,5286.82
2021-05-22,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,310.08,18604.8,313.56,18813.6,307.59,18455.4,311.17,18670.2
2021-05-22,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,100.89,10593.45,102.43,10755.15,99.87,10486.35,101.37,10643.85
2021-05-22,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.35,2002.5,13.4,2010.0,13.17,1975.5,13.34,2001.0
2021-05-23,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.27,84.54,42.27,84.54,42.08,84.16,42.17,84.34
2021-05-23,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.45,591.5,8.69,608.3,8.42,589.4,8.57,599.9
2021-05-23,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1242.3,9938.4,1251.52,10012.16,1241.24,9929.92,1248.76,9990.08
2021-05-23,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.9,174.9,174.9,174.9,159.75,159.75,162.1,162.1
2021-05-23,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,36.33,1089.9,36.61,1098.3,35.85,1075.5,36.38,1091.4
2021-05-23,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,367.09,5139.26,380.64,5328.96,355.79,4981.06,377.63,5286.82
2021-05-23,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,310.08,18604.8,313.56,18813.6,307.59,18455.4,311.17,18670.2
2021-05-23,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,100.89,10593.45,102.43,10755.15,99.87,10486.35,101.37,10643.85
2021-05-23,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.35,2002.5,13.4,2010.0,13.17,1975.5,13.34,2001.0
2021-05-24,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,44.28,88.56,44.28,88.56,42.12,84.24,42.2,84.4
2021-05-24,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.56,599.2,8.68,607.6,8.52,596.4,8.6,602.0
2021-05-24,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1250.74,10005.92,1256.59,10052.72,1240.09,9920.72,1242.81,9942.48
2021-05-24,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,170.0,170.0,170.0,170.0,161.31,161.31,162.43,162.43
2021-05-24,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,37.43,1122.9,38.24,1147.2,37.0,1110.0,38.0,1140.0
2021-05-24,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,392.5,5495.0,394.57,5523.98,381.49,5340.86,387.84,5429.76
2021-05-24,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,311.92,18715.2,314.01,18840.6,308.24,18494.4,309.88,18592.8
2021-05-24,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,102.29,10740.45,104.32,10953.6,101.08,10613.4,103.74,10892.7
2021-05-24,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.4,2010.0,14.1,2115.0,13.3,1995.0,13.86,2079.0
2021-05-25,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.17,84.34,42.24,84.48,42.05,84.1,42.12,84.24
2021-05-25,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.63,604.1,8.68,607.6,8.48,593.6,8.54,597.8
2021-05-25,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1251.99,10015.92,1261.2,10089.6,1248.71,9989.68,1255.3,10042.4
2021-05-25,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,178.88,178.88,178.88,178.88,162.01,162.01,162.53,162.53
2021-05-25,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,38.57,1157.1,38.67,1160.1,37.47,1124.1,37.57,1127.1
2021-05-25,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,390.71,5469.94,391.09,5475.26,384.5,5383.0,388.12,5433.68
2021-05-25,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,313.06,18783.6,316.99,19019.4,311.92,18715.2,313.36,18801.6
2021-05-25,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,104.56,10978.8,105.62,11090.1,103.11,10826.55,103.78,10896.9
2021-05-25,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.88,2082.0,13.88,2082.0,13.47,2020.5,13.6,2040.0
2021-05-26,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.67,85.34,42.69,85.38,42.36,84.72,42.64,85.28
2021-05-26,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.61,602.7,8.63,604.1,8.5,595.0,8.55,598.5
2021-05-26,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1261.11,10088.88,1290.71,10325.68,1255.72,10045.76,1288.17,10305.36
2021-05-26,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,170.0,170.0,170.0,170.0,150.8,150.8,163.46,163.46
2021-05-26,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,37.71,1131.3,38.43,1152.9,37.28,1118.4,37.47,1124.1
2021-05-26,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,389.49,5452.86,394.15,5518.1,386.66,5413.24,389.25,5449.5
2021-05-26,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,314.85,18891.0,317.93,19075.8,313.06,18783.6,313.56,18813.6
2021-05-26,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,104.85,11009.25,104.85,11009.25,102.24,10735.2,102.53,10765.65
2021-05-26,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.64,2046.0,13.68,2052.0,13.41,2011.5,13.46,2019.0
2021-05-27,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.48,84.96,42.53,85.06,42.31,84.62,42.39,84.78
2021-05-27,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.57,599.9,8.59,601.3,8.41,588.7,8.47,592.9
2021-05-27,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1294.58,10356.64,1305.69,10445.52,1283.05,10264.4,1292.78,10342.24
2021-05-27,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,170.0,170.0,170.0,170.0,162.23,162.23,164.12,164.12
2021-05-27,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,37.9,1137.0,40.58,1217.4,37.66,1129.8,40.24,1207.2
2021-05-27,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,389.39,5451.46,403.89,5654.46,387.79,5429.06,400.22,5603.08
2021-05-27,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,314.95,18897.0,321.36,19281.6,314.95,18897.0,316.64,18998.4
2021-05-27,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,103.06,10821.3,103.35,10851.75,101.42,10649.1,102.67,10780.35
2021-05-27,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.46,2019.0,13.57,2035.5,13.31,1996.5,13.42,2013.0
2021-05-28,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,44.88,89.76,44.88,89.76,42.1,84.2,42.22,84.44
2021-05-28,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.5,595.0,9.05,633.5,8.47,592.9,8.75,612.5
2021-05-28,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.7,10397.6,1303.61,10428.88,1287.11,10296.88,1295.36,10362.88
2021-05-28,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,168.9,168.9,168.9,168.9,164.0,164.0,165.02,165.02
2021-05-28,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,40.77,1223.1,40.91,1227.3,39.14,1174.2,40.29,1208.7
2021-05-28,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,405.21,5672.94,408.17,5714.38,395.37,5535.18,397.25,5561.5
2021-05-28,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,320.86,19251.6,322.4,19344.0,314.6,18876.0,316.99,19019.4
2021-05-28,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,103.78,10896.9,103.88,10907.4,101.56,10663.8,101.8,10689.0
2021-05-28,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.39,2008.5,13.49,2023.5,13.31,1996.5,13.36,2004.0
2021-05-29,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,44.88,89.76,44.88,89.76,42.1,84.2,42.22,84.44
2021-05-29,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.5,595.0,9.05,633.5,8.47,592.9,8.75,612.5
2021-05-29,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.7,10397.6,1303.61,10428.88,1287.11,10296.88,1295.36,10362.88
2021-05-29,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,168.9,168.9,168.9,168.9,164.0,164.0,165.02,165.02
2021-05-29,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,40.77,1223.1,40.91,1227.3,39.14,1174.2,40.29,1208.7
2021-05-29,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,405.21,5672.94,408.17,5714.38,395.37,5535.18,397.25,5561.5
2021-05-29,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,320.86,19251.6,322.4,19344.0,314.6,18876.0,316.99,19019.4
2021-05-29,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,103.78,10896.9,103.88,10907.4,101.56,10663.8,101.8,10689.0
2021-05-29,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.39,2008.5,13.49,2023.5,13.31,1996.5,13.36,2004.0
2021-05-30,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,44.88,89.76,44.88,89.76,42.1,84.2,42.22,84.44
2021-05-30,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.5,595.0,9.05,633.5,8.47,592.9,8.75,612.5
2021-05-30,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.7,10397.6,1303.61,10428.88,1287.11,10296.88,1295.36,10362.88
2021-05-30,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,168.9,168.9,168.9,168.9,164.0,164.0,165.02,165.02
2021-05-30,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,40.77,1223.1,40.91,1227.3,39.14,1174.2,40.29,1208.7
2021-05-30,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,405.21,5672.94,408.17,5714.38,395.37,5535.18,397.25,5561.5
2021-05-30,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,320.86,19251.6,322.4,19344.0,314.6,18876.0,316.99,19019.4
2021-05-30,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,103.78,10896.9,103.88,10907.4,101.56,10663.8,101.8,10689.0
2021-05-30,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.39,2008.5,13.49,2023.5,13.31,1996.5,13.36,2004.0
2021-05-31,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.76,85.52,42.76,85.52,42.35,84.7,42.59,85.18
2021-05-31,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.5,595.0,9.05,633.5,8.47,592.9,8.75,612.5
2021-05-31,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.7,10397.6,1303.61,10428.88,1287.11,10296.88,1295.36,10362.88
2021-05-31,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,168.9,168.9,168.9,168.9,164.0,164.0,165.02,165.02
2021-05-31,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,40.77,1223.1,40.91,1227.3,39.14,1174.2,40.29,1208.7
2021-05-31,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,405.21,5672.94,408.17,5714.38,395.37,5535.18,397.25,5561.5
2021-05-31,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,320.86,19251.6,322.4,19344.0,314.6,18876.0,316.99,19019.4
2021-05-31,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,103.78,10896.9,103.88,10907.4,101.56,10663.8,101.8,10689.0
2021-05-31,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.39,2008.5,13.49,2023.5,13.31,1996.5,13.36,2004.0
2021-06-01,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.78,85.56,42.91,85.82,42.56,85.12,42.83,85.66
2021-06-01,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.7,609.0,8.76,613.2,8.47,592.9,8.53,597.1
2021-06-01,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1304.63,10437.04,1305.57,10444.56,1284.74,10277.92,1292.71,10341.68
2021-06-01,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,179.0,179.0,179.0,179.0,166.42,166.42,166.88,166.88
2021-06-01,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,40.62,1218.6,40.72,1221.6,39.24,1177.2,39.76,1192.8
2021-06-01,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,401.02,5614.28,409.77,5736.78,400.59,5608.26,407.14,5699.96
2021-06-01,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,317.68,19060.8,323.7,19422.0,315.45,18927.0,316.14,18968.4
2021-06-01,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,103.11,10826.55,103.11,10826.55,100.21,10522.05,101.22,10628.1
2021-06-01,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.54,2031.0,13.54,2031.0,13.33,1999.5,13.38,2007.0
2021-06-02,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.67,85.34,42.83,85.66,42.41,84.82,42.57,85.14
2021-06-02,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.55,598.5,8.85,619.5,8.48,593.6,8.81,616.7
2021-06-02,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1286.7,10293.6,1297.13,10377.04,1272.02,10176.16,1284.74,10277.92
2021-06-02,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,166.75,166.75,167.6,167.6,164.41,164.41,167.29,167.29
2021-06-02,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,39.86,1195.8,42.53,1275.9,39.67,1190.1,42.01,1260.3
2021-06-02,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,405.49,5676.86,412.22,5771.08,403.94,5655.16,411.56,5761.84
2021-06-02,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,314.25,18855.0,322.25,19335.0,313.56,18813.6,321.01,19260.6
2021-06-02,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,101.08,10613.4,104.7,10993.5,100.93,10597.65,104.41,10963.05
2021-06-02,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.37,2005.5,13.6,2040.0,13.34,2001.0,13.44,2016.0
2021-06-03,EQ,NSE,GOLDBEES,GOLDBEES,2.0,41.82,83.64,42.92,85.84,42.92,85.84,42.47,84.94,42.51,85.02
2021-06-03,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,8.82,617.4,9.45,661.5,8.81,616.7,9.34,653.8
2021-06-03,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1293.55,10348.4,1303.7,10429.6,1283.25,10266.0,1294.99,10359.92
2021-06-03,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,167.3,167.3,177.7,177.7,167.3,167.3,168.17,168.17
2021-06-03,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,42.49,1274.7,42.92,1287.6,41.44,1243.2,41.77,1253.1
2021-06-03,EQ,NSE,SBIN,STATE BANK OF INDIA,14.0,365.0,5110.0,415.12,5811.68,419.82,5877.48,411.8,5765.2,417.64,5846.96
2021-06-03,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,322.15,19329.0,325.48,19528.8,321.66,19299.6,323.45,19407.0
2021-06-03,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,106.54,11186.7,106.78,11211.9,104.27,10948.35,104.9,11014.5
2021-06-03,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.52,2028.0,13.58,2037.0,13.45,2017.5,13.5,2025.0
2021-06-04,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,9.38,656.6,9.83,688.1,9.36,655.2,9.75,682.5
2021-06-04,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.0,10392.0,1301.75,10414.0,1283.81,10270.48,1291.26,10330.08
2021-06-04,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.9,174.9,174.9,174.9,159.0,159.0,168.15,168.15
2021-06-04,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,41.58,1247.4,41.63,1248.9,40.67,1220.1,41.15,1234.5
2021-06-04,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,323.45,19407.0,334.83,20089.8,322.5,19350.0,332.89,19973.4
2021-06-04,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,106.15,11145.75,106.15,11145.75,103.35,10851.75,104.46,10968.3
2021-06-04,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.55,2032.5,13.9,2085.0,13.5,2025.0,13.73,2059.5
2021-06-05,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,9.38,656.6,9.83,688.1,9.36,655.2,9.75,682.5
2021-06-05,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.0,10392.0,1301.75,10414.0,1283.81,10270.48,1291.26,10330.08
2021-06-05,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.9,174.9,174.9,174.9,159.0,159.0,168.15,168.15
2021-06-05,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,41.58,1247.4,41.63,1248.9,40.67,1220.1,41.15,1234.5
2021-06-05,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,323.45,19407.0,334.83,20089.8,322.5,19350.0,332.89,19973.4
2021-06-05,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,106.15,11145.75,106.15,11145.75,103.35,10851.75,104.46,10968.3
2021-06-05,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.55,2032.5,13.9,2085.0,13.5,2025.0,13.73,2059.5
2021-06-06,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,9.38,656.6,9.83,688.1,9.36,655.2,9.75,682.5
2021-06-06,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1299.0,10392.0,1301.75,10414.0,1283.81,10270.48,1291.26,10330.08
2021-06-06,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.9,174.9,174.9,174.9,159.0,159.0,168.15,168.15
2021-06-06,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,41.58,1247.4,41.63,1248.9,40.67,1220.1,41.15,1234.5
2021-06-06,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,323.45,19407.0,334.83,20089.8,322.5,19350.0,332.89,19973.4
2021-06-06,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,106.15,11145.75,106.15,11145.75,103.35,10851.75,104.46,10968.3
2021-06-06,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.55,2032.5,13.9,2085.0,13.5,2025.0,13.73,2059.5
2021-06-07,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,9.98,698.6,10.22,715.4,9.95,696.5,10.09,706.3
2021-06-07,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1296.25,10370.0,1297.18,10377.44,1283.48,10267.84,1294.99,10359.92
2021-06-07,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.4,174.4,174.4,174.4,168.15,168.15,168.63,168.63
2021-06-07,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,41.01,1230.3,41.1,1233.0,39.96,1198.8,40.19,1205.7
2021-06-07,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,336.47,20188.2,348.84,20930.4,336.47,20188.2,343.37,20602.2
2021-06-07,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,105.67,11095.35,111.13,11668.65,104.7,10993.5,109.49,11496.45
2021-06-07,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,13.9,2085.0,15.19,2278.5,13.81,2071.5,15.07,2260.5
2021-06-08,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,10.17,711.9,10.28,719.6,9.61,672.7,10.04,702.8
2021-06-08,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1300.91,10407.28,1324.9,10599.2,1300.49,10403.92,1316.7,10533.6
2021-06-08,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,169.64,169.64,169.64,169.64,167.2,167.2,168.57,168.57
2021-06-08,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,40.53,1215.9,40.67,1220.1,39.43,1182.9,39.57,1187.1
2021-06-08,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,344.62,20677.2,354.31,21258.6,335.27,20116.2,350.68,21040.8
2021-06-08,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,110.74,11627.7,115.19,12094.95,110.16,11566.8,113.06,11871.3
2021-06-08,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,15.21,2281.5,15.51,2326.5,14.6,2190.0,14.77,2215.5
2021-06-09,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,10.06,704.2,10.16,711.2,9.52,666.4,9.66,676.2
2021-06-09,EQ,NSE,INFY,INFOSYS LTD.,8.0,1434.19,11473.55,1317.12,10536.96,1327.93,10623.44,1308.92,10471.36,1318.89,10551.12
2021-06-09,EQ,NSE,NIFTYBEES,NIFTY BEES,1.0,162.52,162.52,174.4,174.4,174.4,174.4,159.3,159.3,167.59,167.59
2021-06-09,EQ,NSE,PNB,PUNJAB NATBK,30.0,32.95,988.5,39.62,1188.6,40.43,1212.9,38.24,1147.2,38.71,1161.3
2021-06-09,EQ,NSE,TATAMOTORS,TATA MOTORS,60.0,178.34,10700.4,354.31,21258.6,356.59,21395.4,337.51,20250.6,341.14,20468.4
2021-06-09,EQ,NSE,TATAPOWER,TATA POWER,105.0,90.0,9450.0,117.31,12317.55,128.04,13444.2,114.99,12073.95,120.45,12647.25
2021-06-09,EQ,NSE,YESBANK,YES BANK LTD,150.0,12.12,1817.5,14.89,2233.5,15.03,2254.5,14.11,2116.5,14.21,2131.5
2021-06-10,EQ,NSE,IDEA,VODAFONE IDEA LTD,70.0,8.02,561.5,9.75,682.5,10.03,702.1,9.71,679.7,9.96,697.2
