date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-07-01 00:00:00+05:30,260.0,260.9,258.0,258.4,1266092.0,0.0,0.0,
2025-07-02 00:00:00+05:30,259.55,259.6,256.7,257.45,1006354.0,0.0,0.0,
2025-07-03 00:00:00+05:30,258.05,258.5,256.0,256.65,932814.0,0.0,0.0,
2025-07-04 00:00:00+05:30,256.65,257.75,255.0,256.15,1099740.0,0.0,0.0,
2025-07-07 00:00:00+05:30,256.15,257.9,255.0,257.2,1327747.0,0.0,0.0,
2025-07-08 00:00:00+05:30,257.85,263.9,256.5,263.25,2514875.0,0.0,0.0,
2025-07-09 00:00:00+05:30,263.9,267.35,261.65,262.75,1849784.0,0.0,0.0,
2025-07-10 00:00:00+05:30,263.9,271.1,262.95,270.05,2933261.0,0.0,0.0,
2025-07-11 00:00:00+05:30,270.0,273.35,267.5,269.9,1716249.0,0.0,0.0,
2025-07-14 00:00:00+05:30,269.9,271.45,266.5,268.0,965397.0,0.0,0.0,
2025-07-15 00:00:00+05:30,270.3,270.8,261.5,263.15,3135066.0,0.0,0.0,
2025-07-16 00:00:00+05:30,263.2,263.4,259.95,262.35,1906804.0,0.0,0.0,
2025-07-17 00:00:00+05:30,264.4,283.7,263.95,278.3,31430970.0,0.0,0.0,
2025-07-18 00:00:00+05:30,282.0,286.0,267.7,274.55,13431891.0,0.0,0.0,
2025-07-21 00:00:00+05:30,274.95,281.9,273.05,278.8,4243661.0,0.0,0.0,
2025-07-22 00:00:00+05:30,279.1,282.2,277.3,280.5,2678379.0,0.0,0.0,
2025-07-23 00:00:00+05:30,280.2,281.95,277.0,280.35,7536041.0,0.0,0.0,
2025-07-24 00:00:00+05:30,280.5,280.5,275.75,276.6,1234128.0,0.0,0.0,
2025-07-25 00:00:00+05:30,276.6,276.95,269.1,270.15,1601115.0,0.0,0.0,
2025-07-28 00:00:00+05:30,268.5,273.75,264.55,267.05,1599739.0,0.0,0.0,
2025-07-29 00:00:00+05:30,266.75,266.9,262.8,264.9,873625.0,0.0,0.0,
2025-07-30 00:00:00+05:30,265.15,269.1,262.4,267.55,1052032.0,0.0,0.0,
