Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,71.000000,75.250000,70.750000,72.550003,70.084503,43626784
2018-10-31,73.800003,74.250000,71.699997,73.650002,71.147118,28632204
2018-11-01,74.400002,75.000000,73.199997,74.300003,71.775024,21269555
2018-11-02,74.949997,78.699997,68.050003,69.050003,66.703438,91979581
2018-11-05,68.699997,70.949997,67.400002,70.400002,68.007561,33569269
2018-11-06,71.199997,71.550003,69.900002,70.599998,68.200760,18682517
2018-11-07,71.000000,71.199997,70.599998,70.949997,68.538864,2459502
2018-11-09,71.000000,72.400002,70.199997,71.650002,69.215080,16410330
2018-11-12,72.000000,72.099998,69.699997,70.500000,68.104164,15610896
2018-11-13,68.500000,70.300003,68.449997,70.000000,67.621147,16257056
2018-11-14,70.500000,72.050003,70.099998,70.750000,68.345665,19262384
2018-11-15,70.750000,71.599998,69.750000,71.150002,68.732071,13633606
2018-11-16,71.400002,74.150002,70.599998,73.199997,70.712402,29393571
2018-11-19,73.900002,74.050003,72.500000,73.300003,70.809013,17064185
2018-11-20,72.300003,74.300003,70.650002,71.300003,68.876976,22772511
2018-11-21,71.349998,73.000000,71.000000,72.699997,70.229393,15213307
2018-11-22,73.000000,73.400002,71.400002,71.699997,69.263374,12316028
2018-11-26,72.099998,72.199997,69.849998,71.250000,68.828674,14534558
2018-11-27,71.250000,73.150002,70.599998,72.449997,69.987892,18202285
2018-11-28,72.949997,73.000000,69.099998,69.599998,67.234749,21486398
2018-11-29,70.099998,70.349998,68.849998,69.650002,67.283051,17242452
2018-11-30,70.000000,70.500000,69.000000,69.900002,67.524551,14026529
2018-12-03,70.000000,72.000000,69.449997,71.449997,69.021873,15579155
2018-12-04,71.449997,71.900002,69.250000,69.550003,67.186447,17168281
2018-12-05,69.500000,70.099998,68.400002,68.949997,66.606827,15370028
2018-12-06,68.500000,68.650002,65.849998,66.099998,63.853683,22242427
2018-12-07,66.400002,67.000000,64.449997,66.000000,63.757084,21210644
2018-12-10,64.900002,65.849998,64.000000,64.849998,62.646172,15452401
2018-12-11,63.500000,69.150002,63.349998,68.699997,66.365326,33859505
2018-12-12,69.099998,72.000000,69.050003,70.800003,68.393967,29040526
2018-12-13,71.599998,72.500000,70.949997,71.349998,68.925270,18076633
2018-12-14,71.000000,73.400002,70.800003,72.650002,70.181091,21183370
2018-12-17,72.800003,73.250000,71.900002,72.849998,70.374298,11039826
2018-12-18,72.599998,75.800003,72.150002,74.250000,71.726723,33486536
2018-12-19,74.900002,77.250000,74.750000,76.949997,74.334961,29772662
2018-12-20,76.400002,78.099998,75.650002,76.099998,73.513847,28834262
2018-12-21,77.750000,78.800003,75.699997,76.349998,73.755356,40025985
2018-12-24,76.699997,77.349998,75.849998,76.699997,74.093460,20719115
2018-12-26,77.000000,78.300003,74.699997,77.750000,75.107780,22820304
2018-12-27,78.449997,78.849998,77.300003,77.949997,75.300980,24709123
2018-12-28,78.000000,79.000000,77.900002,78.449997,75.783989,18081826
2018-12-31,78.699997,79.449997,77.849998,78.099998,75.445885,13924275
2019-01-01,78.599998,80.000000,78.050003,79.800003,77.088112,18609031
2019-01-02,79.550003,80.400002,77.300003,77.849998,75.204384,27192314
2019-01-03,78.099998,78.949997,77.050003,77.849998,75.204384,18780736
2019-01-04,78.000000,81.900002,77.650002,81.300003,78.537140,35324306
2019-01-07,82.449997,82.900002,80.000000,80.550003,77.812630,21061552
2019-01-08,80.550003,81.949997,79.750000,81.699997,78.923538,17598981
2019-01-09,82.000000,82.150002,79.800003,80.699997,77.957527,18063915
2019-01-10,80.300003,81.650002,80.099998,81.250000,78.488838,15125630
2019-01-11,81.250000,81.550003,80.349998,80.650002,77.909225,12150994
2019-01-14,80.349998,82.900002,79.099998,82.500000,79.696358,22990328
2019-01-15,82.849998,83.400002,81.500000,81.949997,79.165047,14499042
2019-01-16,82.000000,85.000000,81.849998,84.250000,81.386887,30560868
2019-01-17,84.300003,85.050003,82.949997,84.550003,81.676697,22181000
2019-01-18,84.550003,84.849998,82.500000,82.849998,80.034462,16185024
2019-01-21,82.849998,83.550003,79.650002,80.250000,77.522820,20063465
2019-01-22,80.199997,80.500000,78.300003,78.599998,75.928894,17346423
2019-01-23,78.599998,79.400002,77.300003,77.750000,75.107780,12687561
2019-01-24,77.750000,78.550003,77.250000,78.099998,75.445885,13272022
2019-01-25,78.349998,80.449997,75.900002,76.599998,73.996864,19763289
2019-01-28,77.000000,78.150002,75.750000,76.099998,73.513847,19106196
2019-01-29,76.150002,78.500000,75.550003,77.300003,74.673080,17793292
2019-01-30,77.750000,78.250000,76.699997,77.250000,74.624771,11238545
2019-01-31,77.699997,77.800003,75.449997,77.500000,74.866272,16757529
2019-02-01,78.000000,78.400002,73.550003,73.900002,71.388618,25916009
2019-02-04,74.050003,74.099998,71.050003,73.150002,70.664108,22905988
2019-02-05,74.500000,76.500000,72.000000,73.400002,70.905617,70132820
2019-02-06,74.099998,75.650002,72.800003,75.199997,72.644440,27503709
2019-02-07,75.650002,76.599998,74.849998,75.650002,73.079147,23866199
2019-02-08,75.000000,75.000000,70.650002,71.199997,68.780373,31290303
2019-02-11,71.400002,71.449997,70.300003,70.849998,68.442261,18322730
2019-02-12,71.199997,72.250000,70.849998,71.349998,68.925270,13405209
2019-02-14,69.500000,72.650002,68.699997,72.250000,69.794693,18981245
2019-02-15,72.000000,73.199997,69.400002,70.050003,67.669456,22508284
2019-02-18,70.250000,71.099998,68.699997,69.000000,66.655136,17183987
2019-02-19,69.300003,71.500000,69.099998,69.949997,67.572853,18800655
2019-02-20,70.400002,71.449997,70.250000,71.099998,68.683769,14646666
2019-02-21,76.000000,76.000000,72.650002,73.150002,70.664108,47884317
