Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,115.599998,121.900002,112.599998,116.849998,109.807655,55163
2020-01-02,115.699997,120.000000,115.050003,115.699997,108.726959,24855
2020-01-03,115.699997,117.000000,110.500000,112.800003,106.001740,31021
2020-01-06,110.000000,111.650002,105.599998,106.500000,100.081429,28425
2020-01-07,108.199997,116.099998,106.000000,107.349998,100.880203,73081
2020-01-08,102.000000,111.000000,102.000000,107.150002,100.692253,41002
2020-01-09,109.150002,113.000000,109.150002,111.300003,104.592148,63031
2020-01-10,110.000000,114.900002,110.000000,111.349998,104.639130,33700
2020-01-13,112.400002,113.150002,111.250000,112.400002,105.625854,19528
2020-01-14,114.000000,118.000000,112.250000,115.199997,108.257088,35509
2020-01-15,114.900002,114.949997,112.500000,114.150002,107.270378,12666
2020-01-16,116.000000,116.949997,114.150002,115.400002,108.445053,21726
2020-01-17,118.000000,125.500000,115.550003,120.949997,113.660553,152688
2020-01-20,120.250000,122.050003,112.550003,114.699997,107.787231,67357
2020-01-21,113.550003,116.400002,113.000000,115.550003,108.586006,14345
2020-01-22,119.650002,119.650002,112.400002,112.800003,106.001740,16666
2020-01-23,113.900002,117.800003,112.800003,115.099998,108.163116,28851
2020-01-24,117.500000,118.900002,115.349998,116.300003,109.290810,27839
2020-01-27,117.300003,118.500000,110.000000,111.949997,105.202965,42884
2020-01-28,113.400002,114.949997,111.000000,113.500000,106.659554,32610
2020-01-29,115.949997,117.949997,114.050003,114.500000,107.599289,14926
2020-01-30,116.400002,122.000000,113.599998,114.599998,107.693260,22285
2020-01-31,116.500000,116.500000,112.500000,113.750000,106.894485,9435
2020-02-03,110.199997,116.099998,110.199997,112.199997,105.437897,15887
2020-02-04,112.150002,115.349998,112.150002,113.500000,106.659554,23582
2020-02-05,117.599998,118.699997,114.349998,115.550003,108.586006,23627
2020-02-06,116.650002,125.000000,114.250000,122.449997,115.070152,97097
2020-02-07,120.449997,129.500000,119.650002,126.400002,118.782097,55432
2020-02-10,128.750000,151.649994,126.000000,141.199997,132.690109,786013
2020-02-11,144.899994,149.449997,139.000000,140.199997,131.750397,219512
2020-02-12,140.300003,142.350006,136.050003,137.550003,129.260101,78086
2020-02-13,137.100006,148.800003,133.600006,146.949997,138.093567,151390
2020-02-14,147.949997,154.949997,143.149994,145.949997,137.153839,164185
2020-02-17,146.000000,153.300003,143.600006,149.649994,140.630859,126073
2020-02-18,149.750000,149.750000,142.000000,146.449997,137.623718,78794
2020-02-19,145.199997,148.300003,142.000000,143.649994,134.992462,56974
2020-02-20,143.399994,147.949997,142.000000,142.850006,134.240692,54507
2020-02-24,142.500000,151.000000,140.300003,143.149994,134.522598,96661
2020-02-25,143.149994,147.199997,142.199997,144.250000,135.556290,36408
2020-02-26,143.100006,147.000000,140.000000,142.050003,133.488907,72159
2020-02-27,143.000000,144.000000,138.350006,140.850006,132.361221,36363
2020-02-28,139.000000,139.000000,119.199997,124.599998,117.090569,67334
