Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,641.099976,663.799988,637.450012,659.599976,569.295776,8793411
2018-10-31,663.900024,692.950012,663.049988,686.400024,592.426758,11947995
2018-11-01,689.700012,689.700012,659.599976,666.700012,575.423706,5860244
2018-11-02,665.950012,675.799988,660.099976,662.250000,571.582947,6654067
2018-11-05,663.500000,668.599976,657.000000,666.000000,574.819519,5799426
2018-11-06,667.900024,675.000000,660.650024,666.450012,575.207947,6975525
2018-11-07,673.000000,677.500000,672.000000,675.500000,583.018921,758956
2018-11-09,679.000000,679.000000,655.500000,659.500000,569.209473,9694143
2018-11-12,666.000000,676.400024,662.299988,664.200012,573.265991,7118080
2018-11-13,663.500000,667.750000,656.299988,665.700012,574.560669,4137808
2018-11-14,665.700012,665.700012,640.500000,653.200012,563.771912,7323026
2018-11-15,654.000000,666.000000,646.700012,656.400024,566.533997,5513390
2018-11-16,659.900024,662.500000,644.200012,650.849976,561.743652,8583785
2018-11-19,659.000000,662.000000,649.250000,651.700012,562.477356,6018930
2018-11-20,651.700012,656.000000,640.099976,641.400024,553.587463,5384830
2018-11-21,640.000000,640.049988,612.099976,619.099976,534.340515,14359086
2018-11-22,622.250000,628.150024,616.750000,620.750000,535.764648,6632975
2018-11-26,621.000000,628.000000,599.849976,621.450012,536.368835,15075209
2018-11-27,625.500000,641.000000,625.299988,638.900024,551.429749,12285851
2018-11-28,640.950012,668.700012,640.000000,666.400024,575.164795,17719890
2018-11-29,671.000000,674.900024,658.799988,661.049988,570.547241,13399070
2018-11-30,661.000000,672.000000,660.950012,667.450012,576.070984,10445773
2018-12-03,673.150024,679.000000,665.950012,670.349976,578.573975,8260890
2018-12-04,672.549988,688.250000,671.299988,685.250000,591.434143,7827923
2018-12-05,683.000000,683.650024,672.500000,681.400024,588.111267,5177288
2018-12-06,676.099976,685.450012,664.549988,668.500000,576.977234,8039771
2018-12-07,672.000000,685.750000,665.599976,682.799988,589.319458,5553948
2018-12-10,669.900024,683.799988,665.200012,669.200012,577.581482,5121196
2018-12-11,669.200012,681.900024,660.599976,674.500000,582.155823,7120933
2018-12-12,677.099976,680.650024,670.599976,678.500000,585.608215,6926183
2018-12-13,682.000000,700.000000,680.000000,697.750000,602.222717,7521474
2018-12-14,697.450012,713.700012,694.400024,706.049988,609.386414,9560576
2018-12-17,711.849976,711.849976,692.750000,694.400024,599.331360,4778465
2018-12-18,686.500000,686.500000,674.549988,676.599976,583.968323,8021298
2018-12-19,671.549988,671.549988,661.099976,664.849976,573.827026,8295459
2018-12-20,660.000000,671.549988,656.400024,667.049988,575.725769,11705260
2018-12-21,659.500000,659.500000,643.450012,646.200012,557.730286,12802132
2018-12-24,657.000000,658.799988,647.599976,649.000000,560.146790,8379825
2018-12-26,647.000000,647.000000,637.349976,644.049988,555.874634,6178552
2018-12-27,652.750000,663.250000,649.000000,656.799988,566.879089,15333902
2018-12-28,663.349976,663.500000,653.299988,656.950012,567.008545,4736598
2018-12-31,660.000000,662.000000,655.799988,658.950012,568.734741,3373319
2019-01-01,660.950012,666.299988,654.150024,665.049988,573.999573,2943390
2019-01-02,666.000000,674.000000,662.049988,669.049988,577.451965,7416655
2019-01-03,672.000000,677.000000,663.099976,669.150024,577.538269,6827249
2019-01-04,671.750000,673.900024,651.000000,661.049988,570.547241,7889310
2019-01-07,665.000000,673.599976,661.500000,671.700012,579.739197,8046340
2019-01-08,674.950012,677.450012,668.549988,670.049988,578.315125,8621545
2019-01-09,686.200012,689.799988,664.000000,676.099976,583.536682,18130292
2019-01-10,681.599976,682.000000,672.549988,679.700012,586.643921,9572493
2019-01-11,680.200012,685.500000,672.500000,683.500000,589.923645,12281903
2019-01-14,707.000000,710.200012,695.950012,701.900024,605.804565,19312937
2019-01-15,707.200012,730.000000,707.200012,726.599976,627.122925,19671304
