Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,182.000000,189.899994,180.649994,182.050003,177.183243,43428186
2018-10-31,185.000000,189.500000,179.649994,188.100006,183.071503,53264490
2018-11-01,192.000000,205.750000,189.050003,204.050003,198.595123,69202992
2018-11-02,212.750000,215.899994,207.649994,209.100006,203.510117,51686587
2018-11-05,209.000000,212.350006,206.100006,210.100006,204.483383,21134350
2018-11-06,212.250000,217.899994,211.000000,214.449997,208.717072,26924066
2018-11-07,217.449997,218.000000,215.500000,215.949997,210.176987,3962712
2018-11-09,214.000000,229.399994,213.199997,227.899994,221.807510,40754087
2018-11-12,230.000000,230.850006,221.100006,223.050003,217.087189,29069172
2018-11-13,222.000000,226.850006,220.000000,225.449997,219.423019,19014119
2018-11-14,226.899994,229.000000,221.000000,222.399994,216.454559,19780790
2018-11-15,215.000000,217.949997,202.250000,205.850006,200.347000,60944632
2018-11-16,201.750000,201.750000,187.800003,191.000000,185.893982,88101871
2018-11-19,198.100006,205.949997,194.350006,204.800003,199.325073,64329717
2018-11-20,198.000000,199.750000,191.000000,192.100006,186.964584,77354754
2018-11-21,196.100006,200.800003,194.600006,198.149994,192.852829,47627190
2018-11-22,200.000000,203.850006,194.649994,195.550003,190.322342,44350629
2018-11-26,189.000000,191.949997,182.199997,187.899994,182.876846,60418383
2018-11-27,193.000000,193.800003,180.350006,182.649994,177.767197,70065939
2018-11-28,180.399994,181.000000,160.300003,162.100006,157.766571,140720495
2018-11-29,157.050003,167.000000,146.750000,160.449997,156.160675,292043464
2018-11-30,164.000000,171.350006,160.449997,169.800003,165.260727,120153166
2018-12-03,174.000000,179.500000,165.300003,178.000000,173.241501,104720593
2018-12-04,180.350006,182.449997,175.250000,176.500000,171.781616,68038860
2018-12-05,173.500000,178.449997,172.199997,173.399994,168.764465,52289539
2018-12-06,169.000000,172.500000,167.350006,168.449997,163.946808,38867660
2018-12-07,170.000000,172.000000,162.000000,166.199997,161.756958,49750931
2018-12-10,162.000000,169.500000,160.000000,165.649994,161.221649,50379613
