date,open,high,low,close,holding
2021-07-01,52888.0,53341.82,52555.02,52823.43,41227.9
2021-07-02,53005.46,53965.31,52432.83,53677.55,41227.9
2021-07-03,53005.46,53965.31,52432.83,53677.55,41227.9
2021-07-04,53005.46,53965.31,52432.83,53677.55,41227.9
2021-07-05,54079.29,54910.46,53567.38,54355.72,41227.9
2021-07-06,54482.9,55339.78,51490.57,52035.48,41227.9
2021-07-07,52054.68,52581.55,51194.39,52291.49,41227.9
2021-07-08,52314.12,52743.21,51152.75,51527.31,41227.9
2021-07-09,51432.68,52082.04,50927.79,51643.38,41227.9
2021-07-10,51432.68,52082.04,50927.79,51643.38,41227.9
2021-07-11,51432.68,52082.04,50927.79,51643.38,41227.9
2021-07-12,52135.5,52742.27,51522.6,51897.52,41227.9
2021-07-13,52228.69,52554.16,51701.71,52258.33,41227.9
2021-07-14,52373.36,52832.7,51961.86,52114.48,41227.9
2021-07-15,52286.85,52782.18,51874.95,52277.26,41227.9
2021-07-16,52479.73,52922.13,52064.62,52378.27,41227.9
2021-07-17,52479.73,52922.13,52064.62,52378.27,41227.9
2021-07-18,52479.73,52922.13,52064.62,52378.27,41227.9
2021-07-19,52359.0,53039.61,51770.65,52301.04,41227.9
2021-07-20,52160.39,52417.72,50712.42,51022.75,41227.9
2021-07-21,52160.39,52417.72,50712.42,51022.75,41227.9
2021-07-22,51557.35,51893.31,50979.79,51394.98,41227.9
2021-07-23,51558.52,51714.22,50604.07,50742.46,41227.9
2021-07-24,51558.52,51714.22,50604.07,50742.46,41227.9
2021-07-25,51558.52,51714.22,50604.07,50742.46,41227.9
2021-07-26,50715.66,51299.91,50108.72,50595.75,41227.9
2021-07-27,50673.44,51184.31,49632.04,49996.67,41227.9
2021-07-28,50046.62,50162.17,48909.26,49378.25,41227.9
2021-07-29,49619.06,50788.38,49566.45,50419.64,41227.9
2021-07-30,50489.23,51754.89,50343.9,51027.28,41227.9
2021-07-31,50489.23,51754.89,50343.9,51027.28,41227.9
2021-08-01,50489.23,51754.89,50343.9,51027.28,41227.9
2021-08-02,51698.47,52719.58,51204.71,52264.82,41227.9
2021-08-03,52499.13,53105.43,52003.62,52469.27,41227.9
2021-08-04,52661.96,53052.72,51546.13,51846.46,41227.9
2021-08-05,51839.47,52688.23,51051.92,52361.16,41227.9
2021-08-06,61416.74,62771.31,61018.79,61740.23,60878.9
2021-08-07,61416.74,62771.31,61018.79,61740.23,60878.9
2021-08-08,61416.74,62771.31,61018.79,61740.23,60878.9
2021-08-09,62135.56,62934.27,60579.89,61583.23,60878.9
2021-08-10,61666.77,62393.33,60014.38,60827.58,60878.9
2021-08-11,61035.53,61741.76,59571.32,61238.17,60878.9
2021-08-12,61553.46,63090.2,61155.75,62498.63,60878.9
2021-08-13,62863.31,63402.92,62117.39,62633.29,60878.9
2021-08-14,62863.31,63402.92,62117.39,62633.29,60878.9
2021-08-15,62863.31,63402.92,62117.39,62633.29,60878.9
2021-08-16,62618.32,63327.84,61929.27,62376.23,60878.9
2021-08-17,62418.05,62847.62,60941.77,61752.41,60878.9
2021-08-18,61898.92,62070.24,61032.8,61293.71,60878.9
2021-08-19,61898.92,62070.24,61032.8,61293.71,60878.9
2021-08-20,60748.88,61239.7,59173.65,59644.17,60878.9
2021-08-21,60748.88,61239.7,59173.65,59644.17,60878.9
2021-08-22,60748.88,61239.7,59173.65,59644.17,60878.9
2021-08-23,60183.38,60513.42,57930.7,58687.64,60878.9
2021-08-24,58896.29,59658.9,57994.33,59218.36,60878.9
2021-08-25,59521.2,60240.94,59059.37,59376.39,60878.9
2021-08-26,59386.19,60136.96,58916.6,59513.62,60878.9
2021-08-27,59546.53,60450.61,59279.37,60018.56,60878.9
2021-08-28,59546.53,60450.61,59279.37,60018.56,60878.9
2021-08-29,59546.53,60450.61,59279.37,60018.56,60878.9
2021-08-30,60547.93,61113.52,60351.54,60691.11,60878.9
2021-08-31,60880.36,61489.72,60196.86,60605.31,60878.9
2021-09-01,60932.96,62357.87,60400.56,61789.88,60878.9
2021-09-02,61934.6,62568.01,61481.03,62008.96,60878.9
2021-09-03,62151.31,62855.08,61663.97,62288.43,60878.9
2021-09-04,62151.31,62855.08,61663.97,62288.43,60878.9
2021-09-05,62151.31,62855.08,61663.97,62288.43,60878.9
2021-09-06,62591.99,62971.22,61990.19,62307.54,60878.9
2021-09-07,62395.49,62847.61,61053.17,61686.2,60878.9
2021-09-08,61788.34,62924.21,61225.96,62444.1,60878.9
2021-09-09,62396.42,63215.22,61888.47,62616.4,60878.9
2021-09-10,62396.42,63215.22,61888.47,62616.4,60878.9
2021-09-11,62396.42,63215.22,61888.47,62616.4,60878.9
2021-09-12,62396.42,63215.22,61888.47,62616.4,60878.9
2021-09-13,62646.66,63259.83,62078.77,62878.36,60878.9
2021-09-14,63093.9,64005.8,62696.65,63510.58,60878.9
2021-09-15,63567.68,65553.46,63381.83,65061.82,60878.9
2021-09-16,64987.17,65987.75,64354.96,65205.06,60878.9
2021-09-17,65374.01,65709.38,63511.64,64134.12,60878.9
2021-09-18,65374.01,65709.38,63511.64,64134.12,60878.9
2021-09-19,65374.01,65709.38,63511.64,64134.12,60878.9
2021-09-20,63641.08,64311.24,61473.13,61827.0,60878.9
2021-09-21,61890.5,62613.18,60559.94,62124.01,60878.9
2021-09-22,62401.5,64021.09,62269.9,63462.12,60878.9
2021-09-23,64026.64,65816.94,63703.48,65167.9,60878.9
2021-09-24,65634.31,66852.28,64129.04,65010.72,60878.9
2021-09-25,65634.31,66852.28,64129.04,65010.72,60878.9
2021-09-26,65634.31,66852.28,64129.04,65010.72,60878.9
2021-09-27,65869.63,67129.97,65201.89,66439.78,60878.9
2021-09-28,66898.24,67602.66,65659.08,66390.23,60878.9
2021-09-29,66056.56,69365.25,65544.68,68203.13,60878.9
2021-09-30,68573.28,70165.96,67656.99,68855.68,60878.9
2021-10-01,68750.43,70145.71,67790.76,69256.3,60878.9
2021-10-02,68750.43,70145.71,67790.76,69256.3,60878.9
2021-10-03,68750.43,70145.71,67790.76,69256.3,60878.9
2021-10-04,69886.39,71523.68,69346.08,70887.16,60878.9
2021-10-05,70909.08,73741.39,70445.7,72327.35,60878.9
2021-10-06,72938.68,74153.74,71000.14,72024.92,60878.9
2021-10-07,72987.83,76358.46,72089.04,74818.21,60878.9
2021-10-08,75846.73,76855.8,74501.65,75242.52,60878.9
2021-10-09,75846.73,76855.8,74501.65,75242.52,60878.9
2021-10-10,75846.73,76855.8,74501.65,75242.52,60878.9
2021-10-11,75884.68,79933.6,75516.58,78914.71,60878.9
2021-10-12,79737.0,81131.72,78090.08,79726.72,60878.9
2021-10-13,83074.96,93172.09,82817.62,90503.82,60878.9
2021-10-14,93735.74,94039.33,88680.19,89405.62,60878.9
2021-10-15,93735.74,94039.33,88680.19,89405.62,60878.9
2021-10-16,93735.74,94039.33,88680.19,89405.62,60878.9
2021-10-17,93735.74,94039.33,88680.19,89405.62,60878.9
2021-10-18,90947.75,97260.61,89873.14,94108.23,60878.9
2021-10-19,95415.68,96339.57,87416.37,88985.4,60878.9
2021-10-20,88466.59,90678.14,85123.98,87989.24,60878.9
2021-10-21,88756.49,90367.3,85870.29,88335.99,60878.9
2021-10-22,88761.53,89854.08,85235.97,86366.87,60878.9
2021-10-23,88761.53,89854.08,85235.97,86366.87,60878.9
2021-10-24,88761.53,89854.08,85235.97,86366.87,60878.9
2021-10-25,86931.5,87380.53,82672.86,84397.2,60878.9
2021-10-26,84826.18,88951.65,84556.33,87829.11,60878.9
2021-10-27,88523.46,88818.37,86357.33,86730.35,60878.9
2021-10-28,85854.85,85939.54,82277.31,82776.49,60878.9
2021-10-29,82126.96,84505.61,79772.57,82886.65,60878.9
2021-10-30,82126.96,84505.61,79772.57,82886.65,60878.9
2021-10-31,82126.96,84505.61,79772.57,82886.65,60878.9
2021-11-01,84009.13,85077.87,82076.54,84241.66,60878.9
2021-11-02,86129.95,87304.59,84505.19,84843.34,60878.9
2021-11-03,84823.91,85740.65,83641.37,84345.78,60878.9
2021-11-04,85198.58,85705.15,84858.45,85204.46,60878.9
2021-11-05,85198.58,85705.15,84858.45,85204.46,60878.9
2021-11-06,85198.58,85705.15,84858.45,85204.46,60878.9
2021-11-07,85198.58,85705.15,84858.45,85204.46,60878.9
2021-11-08,85840.13,87387.1,84790.94,86948.34,60878.9
2021-11-09,87297.57,90187.02,86998.57,88640.3,60878.9
2021-11-10,86392.09,87042.74,85191.05,85989.76,59061.4
2021-11-11,86002.02,87233.91,84822.23,85637.89,59061.4
2021-11-12,86245.42,86870.81,84972.7,86170.96,59061.4
2021-11-13,86245.42,86870.81,84972.7,86170.96,59061.4
2021-11-14,86245.42,86870.81,84972.7,86170.96,59061.4
2021-11-15,86496.15,87413.23,85886.91,86275.74,59061.4
2021-11-16,86470.27,88540.72,85869.76,87061.08,59061.4
2021-11-17,87110.69,89228.32,86695.59,88285.69,59061.4
2021-11-18,88476.71,89004.82,84080.6,85289.61,59061.4
2021-11-19,88476.71,89004.82,84080.6,85289.61,59061.4
2021-11-20,88476.71,89004.82,84080.6,85289.61,59061.4
2021-11-21,88476.71,89004.82,84080.6,85289.61,59061.4
2021-11-22,85616.16,85759.57,80726.38,81887.53,59061.4
2021-11-23,81320.82,84396.16,80471.94,83913.39,59061.4
2021-11-24,84630.65,85780.18,82986.02,83527.88,59061.4
2021-11-25,83790.78,84778.56,82606.32,84156.13,59061.4
2021-11-26,83069.22,83524.09,78598.5,79127.33,59061.4
2021-11-27,83069.22,83524.09,78598.5,79127.33,59061.4
2021-11-28,83069.22,83524.09,78598.5,79127.33,59061.4
2021-11-29,78805.75,80507.47,75858.93,78458.73,59061.4
2021-11-30,79235.39,81381.88,77522.57,78312.59,59061.4
2021-12-01,79416.18,81085.86,78285.59,80452.14,59061.4
2021-12-02,81373.07,81991.67,79706.42,81341.21,59061.4
2021-12-03,81591.9,82750.98,81129.21,81713.24,59061.4
2021-12-04,81591.9,82750.98,81129.21,81713.24,59061.4
2021-12-05,81591.9,82750.98,81129.21,81713.24,59061.4
2021-12-06,81846.82,82170.54,79798.78,80063.83,59061.4
2021-12-07,81127.8,82406.88,80563.23,81959.76,59061.4
2021-12-08,82436.66,83736.38,82174.4,83321.08,59061.4
2021-12-09,83756.39,84319.73,82662.21,83420.07,59061.4
2021-12-10,82908.38,84251.08,82583.8,83625.93,59061.4
2021-12-11,82908.38,84251.08,82583.8,83625.93,59061.4
2021-12-12,82908.38,84251.08,82583.8,83625.93,59061.4
2021-12-13,84332.39,85492.43,83383.89,83670.2,59061.4
2021-12-14,83342.16,83559.4,82135.12,83119.95,59061.4
2021-12-15,83011.84,84181.39,82255.86,82689.29,59061.4
2021-12-16,83276.16,83559.33,81156.11,81968.1,59061.4
2021-12-17,81853.87,81989.88,78853.43,79397.04,59061.4
2021-12-18,81853.87,81989.88,78853.43,79397.04,59061.4
2021-12-19,81853.87,81989.88,78853.43,79397.04,59061.4
2021-12-20,77947.7,78165.32,74411.53,75920.88,59061.4
2021-12-21,76859.39,78152.21,76189.84,76988.62,59061.4
2021-12-22,77640.05,79608.99,77475.49,79343.93,59061.4
2021-12-23,80092.88,80562.25,79305.91,79704.25,59061.4
2021-12-24,80069.7,80149.85,77989.58,78872.41,59061.4
2021-12-25,80069.7,80149.85,77989.58,78872.41,59061.4
2021-12-26,80069.7,80149.85,77989.58,78872.41,59061.4
2021-12-27,78688.05,79576.0,77750.32,79329.44,59061.4
2021-12-28,79902.23,81325.17,79659.52,80999.41,59061.4
2021-12-29,80947.5,81467.66,80001.53,80390.98,59061.4
2021-12-30,80249.8,80806.46,79215.33,79547.43,59061.4
2021-12-31,80249.8,80806.46,79215.33,79547.43,59061.4
2022-01-01,80249.8,80806.46,79215.33,79547.43,59061.4
2022-01-02,80249.8,80806.46,79215.33,79547.43,59061.4
2022-01-03,81689.37,82918.72,81033.92,82561.36,59061.4
2022-01-04,82757.37,83475.28,81168.15,82331.43,59061.4
2022-01-05,82137.9,82958.0,81411.02,82357.52,59061.4
2022-01-06,81534.4,83281.39,80792.2,82623.22,59061.4
2022-01-07,82982.78,84241.47,82185.22,83398.15,59061.4
2022-01-08,82982.78,84241.47,82185.22,83398.15,59061.4
2022-01-09,82982.78,84241.47,82185.22,83398.15,59061.4
2022-01-10,83867.4,85052.0,83375.42,84568.93,59061.4
2022-01-11,84599.61,86176.07,83936.72,85042.34,59061.4
2022-01-12,85754.8,87147.31,85281.73,86335.49,59061.4
2022-01-13,86332.98,88374.52,85222.69,87890.86,59061.4
2022-01-14,87462.38,89408.74,86935.88,88163.36,59061.4
2022-01-15,87462.38,89408.74,86935.88,88163.36,59061.4
2022-01-16,87462.38,89408.74,86935.88,88163.36,59061.4
2022-01-17,88651.23,89943.35,87660.49,89398.98,59061.4
2022-01-18,89830.39,90327.13,86549.32,87068.51,59061.4
2022-01-19,86940.89,89220.76,85853.54,88638.42,59061.4
2022-01-20,88624.02,89349.77,87298.36,88055.8,59061.4
2022-01-21,87288.86,88143.45,84484.25,85444.64,59061.4
2022-01-22,87288.86,88143.45,84484.25,85444.64,59061.4
2022-01-23,87288.86,88143.45,84484.25,85444.64,59061.4
2022-01-24,85268.44,85801.24,80634.45,81577.25,59061.4
2022-01-25,80755.84,84044.68,79640.94,83584.09,59061.4
2022-01-26,80755.84,84044.68,79640.94,83584.09,59061.4
2022-01-27,82528.34,84683.53,81294.3,83857.29,59061.4
2022-01-28,84821.65,86838.27,84091.8,84865.17,59061.4
2022-01-29,84821.65,86838.27,84091.8,84865.17,59061.4
2022-01-30,84821.65,86838.27,84091.8,84865.17,59061.4
2022-01-31,86170.91,87533.51,84925.18,86482.83,59061.4
2022-02-01,86323.45,87852.65,84254.84,86085.88,59061.4
2022-02-02,86802.34,87900.15,86140.82,86733.76,59061.4
2022-02-03,86912.84,87986.68,86137.13,86747.91,59061.4
2022-02-04,86894.48,87745.46,86088.4,86552.5,59061.4
2022-02-05,86894.48,87745.46,86088.4,86552.5,59061.4
2022-02-06,86894.48,87745.46,86088.4,86552.5,59061.4
2022-02-07,86897.91,87284.5,85271.52,85741.83,59061.4
2022-02-08,86119.67,86494.63,81967.03,83403.98,59061.4
2022-02-09,84003.4,85572.16,83357.34,85056.65,59061.4
2022-02-10,85552.08,86549.62,84529.29,85656.24,59061.4
2022-02-11,85309.89,85935.29,82657.49,83172.2,59061.4
2022-02-12,85309.89,85935.29,82657.49,83172.2,59061.4
2022-02-13,85309.89,85935.29,82657.49,83172.2,59061.4
2022-02-14,81210.82,81802.54,78699.23,79529.14,59061.4
2022-02-15,80145.05,83565.29,78623.92,83239.45,59061.4
2022-02-16,83784.56,84603.24,82448.66,83029.56,59061.4
2022-02-17,83759.77,84408.98,82265.7,82603.7,59061.4
2022-02-18,82266.61,83322.86,81475.95,81937.08,59061.4
2022-02-19,82266.61,83322.86,81475.95,81937.08,59061.4
2022-02-20,82266.61,83322.86,81475.95,81937.08,59061.4
2022-02-21,81579.24,82681.81,80645.17,81622.98,59061.4
2022-02-22,79254.12,80983.64,78405.84,79969.42,59061.4
2022-02-23,80665.4,81291.36,79409.98,79697.24,59061.4
2022-02-24,76940.73,77768.07,71253.89,72889.1,59061.4
2022-02-25,74987.1,78282.33,74471.3,77462.09,59061.4
2022-02-26,74987.1,78282.33,74471.3,77462.09,59061.4
2022-02-27,74987.1,78282.33,74471.3,77462.09,59061.4
2022-02-28,76192.31,78513.25,75265.62,78031.36,59061.4
2022-03-01,76192.31,78513.25,75265.62,78031.36,59061.4
2022-03-02,77392.1,78954.51,76367.13,77887.79,59061.4
2022-03-03,79222.57,80204.3,77198.65,77979.97,59061.4
2022-03-04,77418.4,77762.73,75213.67,75683.18,59061.4
2022-03-05,77418.4,77762.73,75213.67,75683.18,59061.4
2022-03-06,77418.4,77762.73,75213.67,75683.18,59061.4
2022-03-07,73861.26,74423.38,71850.06,73200.0,59061.4
2022-03-08,72819.33,75155.59,71541.78,74668.49,59061.4
2022-03-09,75327.46,76883.53,74382.27,76189.5,59061.4
2022-03-10,78746.31,79654.85,76940.73,77879.69,59061.4
2022-03-11,77497.58,78984.22,76836.2,78577.78,59061.4
2022-03-12,77497.58,78984.22,76836.2,78577.78,59061.4
2022-03-13,77497.58,78984.22,76836.2,78577.78,59061.4
2022-03-14,78655.47,79006.15,76987.86,78024.54,59061.4
2022-03-15,78048.64,79285.75,76599.99,77394.62,59061.4
2022-03-16,78716.84,79641.35,78147.87,79063.98,59061.4
2022-03-17,80154.29,80674.89,79422.77,80013.83,59061.4
2022-03-18,80154.29,80674.89,79422.77,80013.83,59061.4
2022-03-19,80154.29,80674.89,79422.77,80013.83,59061.4
2022-03-20,80154.29,80674.89,79422.77,80013.83,59061.4
2022-03-21,80221.82,80760.12,78896.9,79100.15,59061.4
2022-03-22,79252.92,80954.54,78067.3,80691.34,59061.4
2022-03-23,81142.47,82265.93,80191.71,80906.32,59061.4
2022-03-24,80443.95,81838.05,79799.69,81297.67,59061.4
2022-03-25,81604.64,82374.22,80611.07,81314.27,59061.4
2022-03-26,81604.64,82374.22,80611.07,81314.27,59061.4
2022-03-27,81604.64,82374.22,80611.07,81314.27,59061.4
2022-03-28,81550.57,81943.67,79928.67,80737.91,59061.4
2022-03-29,81475.0,82444.2,80525.21,81372.6,59061.4
2022-03-30,82107.5,82857.76,81129.18,81802.72,59061.4
2022-03-31,81976.22,82306.88,80834.02,81088.15,59061.4
2022-04-01,81054.95,83164.49,80788.09,82835.09,59061.4
2022-04-02,81054.95,83164.49,80788.09,82835.09,59061.4
2022-04-03,81054.95,83164.49,80788.09,82835.09,59061.4
2022-04-04,83337.76,84800.92,82750.55,84296.84,59061.4
2022-04-05,84869.81,88067.57,84283.37,87375.87,59061.4
2022-04-06,87417.08,90452.09,86724.57,89008.79,59061.4
2022-04-07,89291.57,90343.93,86458.06,86823.93,59061.4
2022-04-08,87282.33,88400.32,86382.99,87502.89,59061.4
2022-04-09,87282.33,88400.32,86382.99,87502.89,59061.4
2022-04-10,87282.33,88400.32,86382.99,87502.89,59061.4
2022-04-11,88092.24,89539.09,87535.14,88148.46,59061.4
2022-04-12,88050.67,88127.69,84758.16,85764.76,59061.4
2022-04-13,86431.17,86984.0,84826.43,85139.81,59061.4
2022-04-14,86431.17,86984.0,84826.43,85139.81,59061.4
2022-04-15,86431.17,86984.0,84826.43,85139.81,59061.4
2022-04-16,86431.17,86984.0,84826.43,85139.81,59061.4
2022-04-17,86431.17,86984.0,84826.43,85139.81,59061.4
2022-04-18,84248.97,85116.01,81649.82,83585.06,59061.4
2022-04-19,84190.78,85129.78,80241.34,81583.48,59061.4
2022-04-20,82565.16,84126.12,81554.87,83178.07,59061.4
2022-04-21,83955.4,85371.88,83373.63,85028.15,59061.4
2022-04-22,84424.57,85122.99,83308.46,83560.85,59061.4
2022-04-23,84424.57,85122.99,83308.46,83560.85,59061.4
2022-04-24,84424.57,85122.99,83308.46,83560.85,59061.4
2022-04-25,82227.63,82945.82,80369.6,80939.49,59061.4
2022-04-26,82202.9,82843.74,81563.04,82310.26,59061.4
2022-04-27,81504.72,83027.58,80812.67,81759.46,59061.4
2022-04-28,82694.08,83036.44,81219.2,82282.9,59061.4
2022-04-29,82924.02,83862.82,80761.42,81172.66,59061.4
2022-04-30,82924.02,83862.82,80761.42,81172.66,59061.4
2022-05-01,82924.02,83862.82,80761.42,81172.66,59061.4
2022-05-02,81427.52,84430.12,80542.25,83253.09,59061.4
2022-05-03,81427.52,84430.12,80542.25,83253.09,59061.4
2022-05-04,83872.97,84838.29,81302.59,81959.88,59061.4
2022-05-05,82926.72,84129.96,81967.64,82615.24,59061.4
2022-05-06,81242.98,81998.63,79799.69,80635.31,59061.4
2022-05-07,81242.98,81998.63,79799.69,80635.31,59061.4
2022-05-08,81242.98,81998.63,79799.69,80635.31,59061.4
2022-05-09,79196.51,79534.97,76602.56,78147.01,59061.4
2022-05-10,77724.67,79171.31,75078.59,75625.66,59061.4
2022-05-11,105710.21,107554.16,102648.9,105701.46,88845.4
2022-05-12,104629.76,105248.78,100397.6,101627.13,88845.4
2022-05-13,107886.1,112173.32,106264.08,108371.73,102405.4
2022-05-14,107886.1,112173.32,106264.08,108371.73,102405.4
2022-05-15,107886.1,112173.32,106264.08,108371.73,102405.4
2022-05-16,109770.65,110551.87,106940.17,109212.88,102405.4
2022-05-17,119455.48,125277.99,118665.32,124188.08,102405.4
2022-05-18,124629.77,125664.32,121992.81,122682.56,102405.4
2022-05-19,119060.03,120583.63,117336.71,118188.66,102405.4
2022-05-20,120569.85,123046.51,119683.39,121637.79,102405.4
2022-05-21,120569.85,123046.51,119683.39,121637.79,102405.4
2022-05-22,120569.85,123046.51,119683.39,121637.79,102405.4
2022-05-23,122440.05,124083.9,120181.14,120977.95,102405.4
2022-05-24,121408.66,122452.67,119320.32,120944.78,102405.4
2022-05-25,121853.65,122302.8,117359.34,118046.78,102405.4
2022-05-26,119014.85,119623.37,113858.32,118561.23,102405.4
2022-05-27,120078.12,121626.99,119004.62,120174.19,102405.4
2022-05-28,120078.12,121626.99,119004.62,120174.19,102405.4
2022-05-29,120078.12,121626.99,119004.62,120174.19,102405.4
2022-05-30,121919.97,124330.65,121420.11,123664.64,102405.4
2022-05-31,123450.23,125010.15,122406.15,123531.88,102405.4
2022-06-01,123505.47,124487.27,122061.33,123281.43,102405.4
2022-06-02,123291.91,124371.23,121944.31,123070.46,102405.4
2022-06-03,124195.6,124388.56,120961.68,121325.66,102405.4
2022-06-04,124195.6,124388.56,120961.68,121325.66,102405.4
2022-06-05,124195.6,124388.56,120961.68,121325.66,102405.4
2022-06-06,120906.88,122233.34,119118.43,121246.79,102405.4
2022-06-07,120884.89,122373.97,119692.84,121513.57,102405.4
2022-06-08,122064.9,122581.49,119978.84,120936.73,102405.4
2022-06-09,120186.34,121611.64,119085.78,120324.78,102405.4
2022-06-10,119159.99,120341.59,118393.97,119628.13,102405.4
2022-06-11,119159.99,120341.59,118393.97,119628.13,102405.4
2022-06-12,119159.99,120341.59,118393.97,119628.13,102405.4
2022-06-13,116683.65,117525.05,113653.68,114085.66,102405.4
2022-06-14,112818.29,116127.3,112052.86,114159.42,102405.4
2022-06-15,115313.04,116796.82,113747.02,114908.82,102405.4
2022-06-16,116511.06,117042.63,109856.68,110406.02,102405.4
2022-06-17,109737.49,111304.7,107964.39,109357.06,102405.4
2022-06-18,109737.49,111304.7,107964.39,109357.06,102405.4
2022-06-19,109737.49,111304.7,107964.39,109357.06,102405.4
2022-06-20,110061.93,110667.58,103353.59,105264.22,102405.4
2022-06-21,106693.04,110078.73,105243.98,109195.87,102405.4
2022-06-22,108955.74,109533.63,106732.65,107695.03,102405.4
2022-06-23,108198.0,110490.95,106959.11,109405.51,102405.4
2022-06-24,110306.99,111564.03,109389.82,110777.18,102405.4
2022-06-25,110306.99,111564.03,109389.82,110777.18,102405.4
2022-06-26,110306.99,111564.03,109389.82,110777.18,102405.4
2022-06-27,112638.4,113249.57,111056.76,111599.33,102405.4
2022-06-28,110798.18,112338.1,110087.63,111993.65,102405.4
2022-06-29,110746.01,112913.11,110504.23,111759.99,102405.4
2022-06-30,111861.89,113037.11,109436.88,109910.89,102405.4
2022-07-01,109761.7,111616.51,108050.32,111013.83,102405.4
2022-07-02,109761.7,111616.51,108050.32,111013.83,102405.4
2022-07-03,109761.7,111616.51,108050.32,111013.83,102405.4
2022-07-04,111123.65,112722.56,110009.24,111715.03,102405.4
2022-07-05,113147.87,114391.24,111869.01,112349.1,102405.4
2022-07-06,112653.28,113844.41,111748.28,113412.7,102405.4
2022-07-07,114217.65,116052.44,112999.64,115145.56,102405.4
2022-07-08,116439.63,118152.41,114997.91,117501.13,102405.4
2022-07-09,116439.63,118152.41,114997.91,117501.13,102405.4
2022-07-10,116439.63,118152.41,114997.91,117501.13,102405.4
2022-07-11,116964.36,118177.92,115940.66,117243.77,102405.4
2022-07-12,116618.7,117759.69,115600.48,116383.38,102405.4
2022-07-13,116902.64,117756.37,115566.59,116132.79,102405.4
2022-07-14,116624.23,117284.29,115138.86,116219.71,102405.4
2022-07-15,116745.39,118996.15,116268.61,118343.11,102405.4
2022-07-16,116745.39,118996.15,116268.61,118343.11,102405.4
2022-07-17,116745.39,118996.15,116268.61,118343.11,102405.4
2022-07-18,119271.67,120897.83,118506.11,120059.42,102405.4
2022-07-19,119405.05,120691.44,118871.36,119860.56,102405.4
2022-07-20,121037.35,121959.99,119796.89,120229.07,102405.4
2022-07-21,120089.1,121517.45,119564.78,121095.89,102405.4
2022-07-22,121423.43,122584.83,120550.88,121040.75,102405.4
2022-07-23,121423.43,122584.83,120550.88,121040.75,102405.4
2022-07-24,121423.43,122584.83,120550.88,121040.75,102405.4
2022-07-25,121215.17,122261.17,119656.92,121067.48,102405.4
2022-07-26,121101.75,121256.7,118113.09,118579.23,102405.4
2022-07-27,117624.64,118948.59,115917.62,117717.99,102405.4
2022-07-28,117884.01,119332.1,115772.42,117827.86,102405.4
2022-07-29,118721.58,120465.97,118350.28,119832.03,102405.4
2022-07-30,118721.58,120465.97,118350.28,119832.03,102405.4
2022-07-31,118721.58,120465.97,118350.28,119832.03,102405.4
2022-08-01,120220.53,125467.85,119833.78,124973.97,102405.4
2022-08-02,124926.85,125942.29,123151.9,125102.68,102405.4
2022-08-03,124810.61,126011.15,122527.35,123940.64,102405.4
2022-08-04,124827.17,125656.47,121386.72,123496.77,102405.4
2022-08-05,123793.53,125357.75,122699.12,123972.23,102405.4
2022-08-06,123793.53,125357.75,122699.12,123972.23,102405.4
2022-08-07,123793.53,125357.75,122699.12,123972.23,102405.4
2022-08-08,123798.31,124979.98,122574.94,123507.92,102405.4
2022-08-09,123798.31,124979.98,122574.94,123507.92,102405.4
2022-08-10,80659.5,81508.0,79652.0,81063.5,48224.4
2022-08-11,81966.5,82425.0,81046.0,81307.0,48224.4
2022-08-12,81305.5,82715.5,80527.5,81838.5,48224.4
2022-08-13,81305.5,82715.5,80527.5,81838.5,48224.4
2022-08-14,81305.5,82715.5,80527.5,81838.5,48224.4
2022-08-15,81305.5,82715.5,80527.5,81838.5,48224.4
2022-08-16,82228.5,83970.0,81756.5,83594.0,48224.4
2022-08-17,84061.0,84904.0,83122.0,83344.5,48224.4
2022-08-18,83153.0,83852.5,82526.5,83381.5,48224.4
2022-08-19,83708.0,84293.0,80841.0,81225.0,48224.4
2022-08-20,83708.0,84293.0,80841.0,81225.0,48224.4
2022-08-21,83708.0,84293.0,80841.0,81225.0,48224.4
2022-08-22,80977.0,81021.0,77943.0,78338.0,48224.4
2022-08-23,77575.0,80260.0,77272.5,80000.0,48224.4
2022-08-24,79781.0,80641.5,79141.0,79998.5,48224.4
2022-08-25,80425.0,81088.0,79283.0,79557.0,48224.4
2022-08-26,80384.5,81726.0,80259.5,80997.0,48224.4
2022-08-27,80384.5,81726.0,80259.5,80997.0,48224.4
2022-08-28,80384.5,81726.0,80259.5,80997.0,48224.4
2022-08-29,78425.0,79980.0,78332.5,79471.0,48224.4
2022-08-30,80197.5,82081.0,80043.5,81871.0,48224.4
2022-08-31,80197.5,82081.0,80043.5,81871.0,48224.4
2022-09-01,80735.5,82688.0,80605.5,81491.5,48224.4
2022-09-02,82068.0,82319.0,80414.0,80684.0,48224.4
2022-09-03,82068.0,82319.0,80414.0,80684.0,48224.4
2022-09-04,82068.0,82319.0,80414.0,80684.0,48224.4
2022-09-05,80521.0,81375.5,80212.0,80595.5,48224.4
2022-09-06,81139.5,82771.0,80467.5,82083.0,48224.4
2022-09-07,81571.0,82521.5,80364.0,80841.0,48224.4
2022-09-08,81882.5,81973.5,79764.0,80175.0,48224.4
2022-09-09,80939.0,81225.5,79468.5,80166.5,48224.4
2022-09-10,80939.0,81225.5,79468.5,80166.5,48224.4
