exchange,segment,symbol,scrip_name,position,quantity,open_datetime,open_side,open_price,open_amount,close_datetime,close_side,close_price,close_amount,pnl_amount,pnl_percentage,brokerage
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,2.0,2023-06-09 10:29:00,BUY,65.09,130.18,2023-12-14 13:04:07,SELL,87.18,174.36,44.18,33.94,0.5
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,25.0,2023-08-21 12:01:44,BUY,69.76,1744.0,2023-12-14 13:04:07,SELL,87.18,2179.5,435.5,24.97,6.5
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,60.0,2023-08-24 15:12:32,BUY,70.77,4246.2,2023-12-14 13:04:07,SELL,87.18,5230.8,984.6,23.19,15.71
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,6.0,2023-08-24 15:14:25,BUY,70.82,424.92,2023-12-14 13:04:07,SELL,87.17,523.02,98.1,23.09,1.57
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,9.0,2023-08-24 15:14:25,BUY,70.82,637.38,2023-12-14 13:04:07,SELL,87.18,784.62,147.24,23.1,2.36
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,17.0,2023-10-10 10:22:40,BUY,75.02,1275.34,2023-12-14 13:04:07,SELL,87.22,1482.74,207.4,16.26,4.58
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,38.0,2023-10-10 10:22:40,BUY,75.02,2850.76,2023-12-14 13:04:07,SELL,87.17,3312.46,461.7,16.2,10.23
NSE,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,LONG,1.0,2023-10-13 11:09:42,BUY,75.94,75.94,2023-12-14 13:04:07,SELL,87.22,87.22,11.28,14.85,0.27
NSE,EQ,SBIN,STATE BANK OF INDIA,LONG,1.0,2020-01-10 09:21:13,BUY,329.8,329.8,2020-07-17 10:48:57,SELL,185.9,185.9,-143.9,-43.63,0.87
NSE,EQ,TATAMOTORS,TATA MOTORS,LONG,1.0,2021-07-22 11:08:48,BUY,304.1,304.1,2023-05-23 09:07:53,SELL,522.5,522.5,218.4,71.82,1.36
NSE,EQ,TATAMOTORS,TATA MOTORS,LONG,6.0,2021-09-21 11:25:53,BUY,294.15,1764.9,2023-05-23 09:07:53,SELL,522.5,3135.0,1370.1,77.63,8.06
NSE,EQ,TATAMOTORS,TATA MOTORS,LONG,1.0,2022-01-07 11:21:15,BUY,486.0,486.0,2023-05-23 09:07:53,SELL,522.5,522.5,36.5,7.51,1.68
NSE,EQ,TATAMOTORS,TATA MOTORS,LONG,1.0,2022-02-08 15:05:08,BUY,493.2,493.2,2023-05-23 09:07:53,SELL,522.5,522.5,29.3,5.94,1.69
NSE,EQ,TATAMOTORS,TATA MOTORS,LONG,15.0,2022-04-04 11:44:15,BUY,448.45,6726.75,2023-05-23 09:07:53,SELL,522.5,7837.5,1110.75,16.51,24.18
NSE,EQ,TATAMOTORS,TATA MOTORS,LONG,3.0,2022-12-05 11:20:05,BUY,430.3,1290.9,2023-05-23 09:07:53,SELL,522.5,1567.5,276.6,21.43,4.74
NSE,EQ,TATAPOWER,TATA POWER,LONG,2.0,2022-01-12 10:16:38,BUY,237.8,475.6,2023-05-24 11:10:32,SELL,207.25,414.5,-61.1,-12.85,1.49
NSE,EQ,TATAPOWER,TATA POWER,LONG,18.0,2022-01-12 10:16:38,BUY,237.85,4281.3,2023-05-24 11:10:32,SELL,207.25,3730.5,-550.8,-12.87,13.39
