exchange,segment,symbol,scrip_name,position,quantity,open_datetime,open_side,open_price,open_amount,close_datetime,close_side,close_price,close_amount,pnl_amount,pnl_percentage,brokerage
FON,FO,NIFTY,NIFTY-CE-25100-10OCT2024,LONG,200.0,2024-10-07 14:51:36,BUY,89.75,17950.0,2024-10-08 11:38:56,SELL,86.05,17210.0,-740.0,-4.12,64.98
FON,FO,NIFTY,NIFTY-CE-25100-10OCT2024,LONG,100.0,2024-10-07 15:29:14,BUY,70.0,7000.0,2024-10-08 11:38:56,SELL,86.05,8605.0,1605.0,22.93,56.03
FON,FO,NIFTY,NIFTY-CE-25150-01AUG2024,LONG,50.0,2024-07-30 11:14:37,BUY,28.0,1400.0,2024-07-30 11:45:42,SELL,28.7,1435.0,35.0,2.5,48.68
FON,FO,NIFTY,NIFTY-CE-25150-05SEP2024,LONG,1500.0,2024-09-05 15:20:06,BUY,0.35,525.0,2024-09-05 15:29:52,SELL,0.05,75.0,-450.0,-85.71,47.29
FON,FO,NIFTY,NIFTY-CE-25300-05SEP2024,LONG,50.0,2024-09-02 12:42:05,BUY,100.3,5015.0,2024-09-02 12:45:45,SELL,89.75,4487.5,-527.5,-10.52,51.85
FON,FO,NIFTY,NIFTY-CE-25300-05SEP2024,LONG,50.0,2024-09-02 12:45:33,BUY,90.0,4500.0,2024-09-02 12:45:45,SELL,89.75,4487.5,-12.5,-0.28,51.83
FON,FO,NIFTY,NIFTY-CE-25300-05SEP2024,LONG,100.0,2024-09-03 14:58:30,BUY,86.85,8685.0,2024-09-03 15:02:08,SELL,84.25,8425.0,-260.0,-2.99,55.9
FON,FO,NIFTY,NIFTY-CE-25350-10OCT2024,LONG,25.0,2024-10-04 10:51:13,BUY,189.45,4736.25,2024-10-04 11:02:09,SELL,196.5,4912.5,176.25,3.72,52.26
FON,FO,NIFTY,NIFTY-CE-25400-01AUG2024,LONG,100.0,2024-07-29 11:04:10,BUY,9.0,900.0,2024-07-29 12:06:50,SELL,10.35,1035.0,135.0,15.0,48.26
FON,FO,NIFTY,NIFTY-CE-25500-19SEP2024,LONG,25.0,2024-09-13 09:38:10,BUY,70.0,1750.0,2024-09-13 10:43:15,SELL,72.55,1813.75,63.75,3.64,49.07
FON,FO,NIFTY,NIFTY-CE-25500-19SEP2024,LONG,75.0,2024-09-13 09:38:10,BUY,70.0,5250.0,2024-09-13 11:27:30,SELL,70.8,5310.0,60.0,1.14,52.68
FON,FO,NIFTY,NIFTY-CE-25500-19SEP2024,LONG,25.0,2024-09-16 15:14:20,BUY,65.0,1625.0,2024-09-19 09:46:38,SELL,118.75,2968.75,1343.75,82.69,50.22
FON,FO,NIFTY,NIFTY-CE-25500-19SEP2024,LONG,75.0,2024-09-16 15:14:20,BUY,65.0,4875.0,2024-09-19 09:46:38,SELL,118.95,8921.25,4046.25,83.0,56.28
FON,FO,NIFTY,NIFTY-CE-25500-19SEP2024,LONG,75.0,2024-09-18 10:48:57,BUY,80.0,6000.0,2024-09-19 09:46:38,SELL,118.95,8921.25,2921.25,48.69,56.32
FON,FO,NIFTY,NIFTY-CE-25500-24OCT2024,LONG,50.0,2024-10-08 12:44:09,BUY,100.0,5000.0,2024-10-08 13:55:21,SELL,118.55,5927.5,927.5,18.55,53.29
FON,FO,NIFTY,NIFTY-CE-25500-24OCT2024,LONG,50.0,2024-10-08 12:44:10,BUY,100.0,5000.0,2024-10-08 13:55:21,SELL,118.55,5927.5,927.5,18.55,53.29
FON,FO,NIFTY,NIFTY-CE-25500-24OCT2024,LONG,100.0,2024-10-08 12:44:10,BUY,100.0,10000.0,2024-10-08 13:55:21,SELL,120.0,12000.0,2000.0,20.0,59.52
FON,FO,NIFTY,NIFTY-CE-25800-03OCT2024,LONG,50.0,2024-09-20 14:40:35,BUY,160.0,8000.0,2024-09-20 14:52:05,SELL,200.15,10007.5,2007.5,25.09,57.47
FON,FO,NIFTY,NIFTY-CE-26000-26SEP2024,LONG,100.0,2024-09-24 09:56:31,BUY,99.25,9925.0,2024-09-24 10:03:40,SELL,94.9,9490.0,-435.0,-4.38,57.01
FON,FO,NIFTY,NIFTY-CE-26000-26SEP2024,LONG,200.0,2024-09-25 10:07:53,BUY,48.6,9720.0,2024-09-25 14:16:10,SELL,45.4,9080.0,-640.0,-6.58,56.59
FON,FO,NIFTY,NIFTY-CE-26000-26SEP2024,LONG,200.0,2024-09-25 12:30:02,BUY,35.0,7000.0,2024-09-25 14:16:10,SELL,45.4,9080.0,2080.0,29.71,56.51
FON,FO,NIFTY,NIFTY-CE-26000-26SEP2024,LONG,25.0,2024-09-25 14:43:38,BUY,50.0,1250.0,2024-09-25 15:10:21,SELL,59.9,1497.5,247.5,19.8,48.74
FON,FO,NIFTY,NIFTY-CE-26000-26SEP2024,LONG,175.0,2024-09-25 14:43:38,BUY,50.0,8750.0,2024-09-25 15:10:21,SELL,59.95,10491.25,1741.25,19.9,57.97
FON,FO,NIFTY,NIFTY-PE-23450-20JUN2024,LONG,25.0,2024-06-14 11:21:06,BUY,124.7,3117.5,2024-06-14 12:09:30,SELL,128.0,3200.0,82.5,2.65,50.5
FON,FO,NIFTY,NIFTY-PE-23500-14NOV2024,LONG,1000.0,2024-11-14 12:18:46,BUY,9.5,9500.0,2024-11-14 12:21:08,SELL,12.15,12150.0,2650.0,27.89,59.66
FON,FO,NIFTY,NIFTY-PE-23500-14NOV2024,LONG,1800.0,2024-11-14 13:17:43,BUY,5.5,9900.0,2024-11-14 13:24:56,SELL,4.45,8010.0,-1890.0,-19.09,55.52
FON,FO,NIFTY,NIFTY-PE-23550-27JUN2024,LONG,25.0,2024-06-24 11:39:16,BUY,137.7,3442.5,2024-06-24 11:46:51,SELL,140.95,3523.75,81.25,2.36,50.83
FON,FO,NIFTY,NIFTY-PE-23550-27JUN2024,LONG,75.0,2024-06-24 11:39:16,BUY,137.6,10320.0,2024-06-24 11:46:51,SELL,140.95,10571.25,251.25,2.43,58.1
FON,FO,NIFTY,NIFTY-PE-23600-20JUN2024,LONG,25.0,2024-06-19 09:22:02,BUY,75.0,1875.0,2024-06-19 09:29:57,SELL,100.0,2500.0,625.0,33.33,49.76
FON,FO,NIFTY,NIFTY-PE-24000-08AUG2024,LONG,75.0,2024-08-07 15:08:24,BUY,15.0,1125.0,2024-08-08 10:43:59,SELL,25.0,1875.0,750.0,66.67,49.11
FON,FO,NIFTY,NIFTY-PE-24000-11JUL2024,LONG,25.0,2024-07-05 09:44:03,BUY,50.35,1258.75,2024-07-05 09:54:34,SELL,57.5,1437.5,178.75,14.2,48.68
FON,FO,NIFTY,NIFTY-PE-24100-14AUG2024,LONG,25.0,2024-08-14 11:07:42,BUY,23.9,597.5,2024-08-14 12:50:40,SELL,7.4,185.0,-412.5,-69.04,47.4
FON,FO,NIFTY,NIFTY-PE-24100-14AUG2024,LONG,25.0,2024-08-14 11:42:26,BUY,16.5,412.5,2024-08-14 12:50:40,SELL,7.4,185.0,-227.5,-55.15,47.4
FON,FO,NIFTY,NIFTY-PE-24150-04JUL2024,LONG,25.0,2024-07-02 09:45:41,BUY,125.0,3125.0,2024-07-02 09:53:05,SELL,140.35,3508.75,383.75,12.28,50.81
FON,FO,NIFTY,NIFTY-PE-24150-08AUG2024,LONG,25.0,2024-08-06 12:35:05,BUY,130.0,3250.0,2024-08-06 12:53:33,SELL,118.85,2971.25,-278.75,-8.58,50.27
FON,FO,NIFTY,NIFTY-PE-24200-08AUG2024,LONG,25.0,2024-08-06 10:23:59,BUY,112.0,2800.0,2024-08-06 10:25:48,SELL,126.7,3167.5,367.5,13.13,50.46
FON,FO,NIFTY,NIFTY-PE-24250-04JUL2024,LONG,100.0,2024-07-03 09:15:54,BUY,104.55,10455.0,2024-07-03 15:29:00,SELL,56.5,5650.0,-4805.0,-45.96,53.18
FON,FO,NIFTY,NIFTY-PE-24250-04JUL2024,LONG,50.0,2024-07-03 12:33:30,BUY,63.0,3150.0,2024-07-03 15:29:00,SELL,56.5,2825.0,-325.0,-10.32,50.13
FON,FO,NIFTY,NIFTY-PE-24250-14AUG2024,LONG,25.0,2024-08-13 09:30:02,BUY,70.0,1750.0,2024-08-13 10:30:34,SELL,80.0,2000.0,250.0,14.29,49.26
FON,FO,NIFTY,NIFTY-PE-24300-11JUL2024,LONG,50.0,2024-07-05 11:50:06,BUY,120.0,6000.0,2024-07-05 11:58:36,SELL,121.15,6057.5,57.5,0.96,53.45
FON,FO,NIFTY,NIFTY-PE-24300-11JUL2024,LONG,50.0,2024-07-05 11:51:36,BUY,119.15,5957.5,2024-07-05 11:58:36,SELL,121.15,6057.5,100.0,1.68,53.45
FON,FO,NIFTY,NIFTY-PE-24300-28NOV2024,LONG,200.0,2024-11-28 09:27:46,BUY,90.0,18000.0,2024-11-28 10:02:55,SELL,52.25,10450.0,-7550.0,-41.94,58.22
FON,FO,NIFTY,NIFTY-PE-24350-05DEC2024,LONG,200.0,2024-12-04 12:03:25,BUY,120.0,24000.0,2024-12-04 12:28:33,SELL,69.95,13990.0,-10010.0,-41.71,61.95
FON,FO,NIFTY,NIFTY-PE-24350-11JUL2024,LONG,100.0,2024-07-09 10:23:03,BUY,80.3,8030.0,2024-07-09 10:23:04,SELL,80.55,8055.0,25.0,0.31,55.51
FON,FO,NIFTY,NIFTY-PE-24350-31OCT2024,LONG,200.0,2024-10-31 09:25:02,BUY,90.0,18000.0,2024-10-31 09:31:10,SELL,100.0,20000.0,2000.0,11.11,67.78
FON,FO,NIFTY,NIFTY-PE-24400-22AUG2024,LONG,25.0,2024-08-20 12:42:56,BUY,14.8,370.0,2024-08-21 10:25:40,SELL,7.35,183.75,-186.25,-50.34,47.4
FON,FO,NIFTY,NIFTY-PE-24450-01AUG2024,LONG,75.0,2024-07-29 11:00:02,BUY,12.0,900.0,2024-07-29 11:42:42,SELL,10.45,783.75,-116.25,-12.92,48.01
FON,FO,NIFTY,NIFTY-PE-24450-05DEC2024,LONG,150.0,2024-12-03 11:39:39,BUY,139.3,20895.0,2024-12-03 12:00:20,SELL,133.6,20040.0,-855.0,-4.09,67.91
FON,FO,NIFTY,NIFTY-PE-24550-05DEC2024,LONG,200.0,2024-12-04 10:55:44,BUY,120.0,24000.0,2024-12-04 11:13:30,SELL,127.55,25510.0,1510.0,6.29,73.48
FON,FO,NIFTY,NIFTY-PE-24550-05DEC2024,LONG,200.0,2024-12-04 11:50:40,BUY,127.0,25400.0,2024-12-04 11:58:51,SELL,224.65,44930.0,19530.0,76.89,92.96
FON,FO,NIFTY,NIFTY-PE-24600-25JUL2024,LONG,75.0,2024-07-22 11:06:51,BUY,252.15,18911.25,2024-07-22 11:24:32,SELL,253.6,19020.0,108.75,0.58,66.83
FON,FO,NIFTY,NIFTY-PE-24650-01AUG2024,LONG,25.0,2024-07-26 11:34:24,BUY,138.0,3450.0,2024-07-26 12:33:43,SELL,106.15,2653.75,-796.25,-23.08,49.96
FON,FO,NIFTY,NIFTY-PE-24650-18JUL2024,LONG,50.0,2024-07-15 13:23:50,BUY,115.25,5762.5,2024-07-15 14:18:31,SELL,115.75,5787.5,25.0,0.43,53.17
FON,FO,NIFTY,NIFTY-PE-24650-18JUL2024,LONG,25.0,2024-07-16 13:57:37,BUY,77.65,1941.25,2024-07-18 09:47:40,SELL,70.25,1756.25,-185.0,-9.53,49.02
FON,FO,NIFTY,NIFTY-PE-24650-18JUL2024,LONG,25.0,2024-07-16 13:57:37,BUY,77.7,1942.5,2024-07-18 09:47:40,SELL,70.25,1756.25,-186.25,-9.59,49.02
FON,FO,NIFTY,NIFTY-PE-24650-18JUL2024,EXPIRED,100.0,2024-07-18 14:25:45,BUY,3.0,300.0,2024-07-18 15:30:00,EXPIRED,0.0,0.0,-300.0,-100.0,47.21
FON,FO,NIFTY,NIFTY-PE-24800-08AUG2024,LONG,25.0,2024-08-02 12:21:59,BUY,160.0,4000.0,2024-08-02 12:36:48,SELL,177.75,4443.75,443.75,11.09,51.77
FON,FO,NIFTY,NIFTY-PE-24800-08AUG2024,LONG,25.0,2024-08-02 14:07:07,BUY,166.0,4150.0,2024-08-02 14:21:35,SELL,167.85,4196.25,46.25,1.11,51.53
FON,FO,NIFTY,NIFTY-PE-24800-29AUG2024,LONG,25.0,2024-08-23 10:16:06,BUY,115.0,2875.0,2024-08-23 10:28:16,SELL,105.1,2627.5,-247.5,-8.61,49.92
FON,FO,NIFTY,NIFTY-PE-24850-17OCT2024,LONG,200.0,2024-10-17 10:12:38,BUY,45.0,9000.0,2024-10-17 14:27:04,SELL,90.0,18000.0,9000.0,100.0,65.5
FON,FO,NIFTY,NIFTY-PE-24850-22AUG2024,LONG,25.0,2024-08-22 10:28:46,BUY,69.85,1746.25,2024-08-22 10:38:38,SELL,51.15,1278.75,-467.5,-26.77,48.53
FON,FO,NIFTY,NIFTY-PE-24900-01AUG2024,LONG,25.0,2024-07-29 10:38:24,BUY,125.0,3125.0,2024-07-29 11:23:25,SELL,83.9,2097.5,-1027.5,-32.88,49.4
FON,FO,NIFTY,NIFTY-PE-24900-01AUG2024,LONG,50.0,2024-07-29 10:38:24,BUY,125.0,6250.0,2024-07-29 11:23:25,SELL,83.85,4192.5,-2057.5,-32.92,51.59
FON,FO,NIFTY,NIFTY-PE-24900-01AUG2024,LONG,50.0,2024-07-30 15:09:20,BUY,101.95,5097.5,2024-07-30 15:28:35,SELL,102.75,5137.5,40.0,0.78,52.5
FON,FO,NIFTY,NIFTY-PE-24900-12SEP2024,LONG,25.0,2024-09-09 13:17:59,BUY,129.75,3243.75,2024-09-09 14:07:00,SELL,122.75,3068.75,-175.0,-5.39,50.37
FON,FO,NIFTY,NIFTY-PE-24950-01AUG2024,LONG,25.0,2024-07-31 11:19:46,BUY,98.85,2471.25,2024-07-31 14:45:44,SELL,85.45,2136.25,-335.0,-13.56,49.41
FON,FO,NIFTY,NIFTY-PE-24950-01AUG2024,LONG,125.0,2024-08-01 14:34:46,BUY,7.0,875.0,2024-08-01 15:20:10,SELL,0.05,6.25,-868.75,-99.29,47.23
FON,FO,NIFTY,NIFTY-PE-25000-01AUG2024,LONG,25.0,2024-07-31 14:32:42,BUY,97.45,2436.25,2024-07-31 14:59:38,SELL,104.55,2613.75,177.5,7.29,49.89
FON,FO,NIFTY,NIFTY-PE-25000-17OCT2024,LONG,25.0,2024-10-11 13:22:07,BUY,149.25,3731.25,2024-10-11 13:28:10,SELL,150.85,3771.25,40.0,1.07,51.09
FON,FO,NIFTY,NIFTY-PE-25000-17OCT2024,LONG,75.0,2024-10-11 13:22:07,BUY,149.4,11205.0,2024-10-11 13:28:10,SELL,150.85,11313.75,108.75,0.97,58.87
FON,FO,NIFTY,NIFTY-PE-25050-10OCT2024,LONG,200.0,2024-10-10 09:55:04,BUY,90.0,18000.0,2024-10-10 11:26:09,SELL,68.35,13670.0,-4330.0,-24.06,61.44
FON,FO,NIFTY,NIFTY-PE-25100-12SEP2024,LONG,75.0,2024-09-11 11:45:23,BUY,100.0,7500.0,2024-09-11 13:02:05,SELL,104.2,7815.0,315.0,4.2,55.26
FON,FO,NIFTY,NIFTY-PE-25150-17OCT2024,LONG,25.0,2024-10-09 10:23:15,BUY,180.0,4500.0,2024-10-09 10:39:05,SELL,164.85,4121.25,-378.75,-8.42,51.46
FON,FO,NIFTY,NIFTY-PE-25150-17OCT2024,LONG,75.0,2024-10-09 10:23:15,BUY,180.0,13500.0,2024-10-09 10:39:37,SELL,163.4,12255.0,-1245.0,-9.22,59.89
FON,FO,NIFTY,NIFTY-PE-25150-29AUG2024,LONG,350.0,2024-08-29 15:18:38,BUY,3.15,1102.5,2024-08-29 15:19:47,SELL,8.65,3027.5,1925.0,174.6,50.26
FON,FO,NIFTY,NIFTY-PE-25150-29AUG2024,LONG,650.0,2024-08-29 15:18:38,BUY,3.15,2047.5,2024-08-29 15:19:47,SELL,8.7,5655.0,3607.5,176.19,52.92
FON,FO,NIFTY,NIFTY-PE-25200-05SEP2024,LONG,25.0,2024-09-04 13:22:11,BUY,82.7,2067.5,2024-09-04 13:32:41,SELL,83.3,2082.5,15.0,0.73,49.35
FON,FO,NIFTY,NIFTY-PE-25200-29AUG2024,LONG,25.0,2024-08-29 11:02:41,BUY,100.0,2500.0,2024-08-29 11:59:52,SELL,115.0,2875.0,375.0,15.0,50.16
FON,FO,NIFTY,NIFTY-PE-25250-05SEP2024,LONG,100.0,2024-09-05 10:07:47,BUY,85.0,8500.0,2024-09-05 10:14:30,SELL,85.0,8500.0,0.0,0.0,55.97
FON,FO,NIFTY,NIFTY-PE-25400-19SEP2024,LONG,1500.0,2024-09-19 15:06:01,BUY,2.0,3000.0,2024-09-19 15:06:42,SELL,1.2,1800.0,-1200.0,-40.0,49.09
FON,FO,NIFTY,NIFTY-PE-25500-03OCT2024,LONG,500.0,2024-10-01 13:49:40,BUY,14.0,7000.0,2024-10-03 09:27:50,SELL,50.45,25225.0,18225.0,260.36,72.67
FON,FO,NIFTY,NIFTY-PE-25500-26SEP2024,LONG,25.0,2024-09-20 15:19:21,BUY,65.3,1632.5,2024-09-20 15:28:16,SELL,60.05,1501.25,-131.25,-8.04,48.75
FON,FO,NIFTY,NIFTY-PE-25650-03OCT2024,LONG,200.0,2024-10-03 09:43:49,BUY,90.0,18000.0,2024-10-03 10:13:05,SELL,149.7,29940.0,11940.0,66.33,77.73
FON,FO,NIFTY,NIFTY-PE-26100-26SEP2024,LONG,200.0,2024-09-26 10:51:29,BUY,72.9,14580.0,2024-09-26 13:48:23,SELL,74.25,14850.0,270.0,1.85,62.52
FON,FO,NIFTY,NIFTY-PE-26100-26SEP2024,LONG,200.0,2024-09-26 11:57:21,BUY,50.0,10000.0,2024-09-26 13:48:23,SELL,74.25,14850.0,4850.0,48.5,62.37
FON,FO,NIFTY,NIFTY-PE-26200-26SEP2024,LONG,1000.0,2024-09-26 15:13:54,BUY,2.75,2750.0,2024-09-26 15:16:18,SELL,0.95,950.0,-1800.0,-65.45,48.24
