date,open,high,low,close,volume,dividends,stock_splits
2021-03-01 00:00:00+05:30,161.99000549316406,161.99000549316406,156.8000030517578,158.00999450683594,2262115,0.0,0.0
2021-03-02 00:00:00+05:30,159.41000366210938,159.99000549316406,158.00999450683594,159.57000732421875,1674905,0.0,0.0
2021-03-03 00:00:00+05:30,161.13999938964844,163.30999755859375,160.38999938964844,162.97999572753906,2774589,0.0,0.0
2021-03-04 00:00:00+05:30,165.0,165.0,160.0,161.1999969482422,1760533,0.0,0.0
2021-03-05 00:00:00+05:30,160.3300018310547,161.17999267578125,158.3000030517578,159.66000366210938,2004187,0.0,0.0
2021-03-08 00:00:00+05:30,163.63999938964844,183.60000610351562,159.66000366210938,160.0399932861328,1419094,0.0,0.0
2021-03-09 00:00:00+05:30,161.17999267578125,161.8000030517578,159.85000610351562,161.47000122070312,1483026,0.0,0.0
2021-03-10 00:00:00+05:30,164.94000244140625,164.94000244140625,161.55999755859375,162.16000366210938,1026447,0.0,0.0
2021-03-12 00:00:00+05:30,163.99000549316406,163.99000549316406,159.88999938964844,160.6300048828125,2695163,0.0,0.0
2021-03-15 00:00:00+05:30,161.0,161.00999450683594,158.10000610351562,159.9600067138672,2726411,0.0,0.0
2021-03-16 00:00:00+05:30,163.19000244140625,164.60000610351562,159.0,159.7899932861328,1194883,0.0,0.0
2021-03-17 00:00:00+05:30,183.47999572753906,183.47999572753906,157.52000427246094,157.8800048828125,2020012,0.0,0.0
2021-03-18 00:00:00+05:30,159.49000549316406,159.49000549316406,155.30999755859375,156.1199951171875,2566012,0.0,0.0
2021-03-19 00:00:00+05:30,158.58999633789062,158.58999633789062,153.86000061035156,157.8699951171875,2989141,0.0,0.0
2021-03-22 00:00:00+05:30,178.8800048828125,178.8800048828125,137.3000030517578,157.3300018310547,2249076,0.0,0.0
2021-03-23 00:00:00+05:30,178.47999572753906,178.47999572753906,157.16000366210938,158.35000610351562,2196154,0.0,0.0
2021-03-24 00:00:00+05:30,174.8800048828125,174.8800048828125,155.91000366210938,156.08999633789062,2880134,0.0,0.0
2021-03-25 00:00:00+05:30,156.52999877929688,156.5500030517578,153.25,153.86000061035156,4619262,0.0,0.0
2021-03-26 00:00:00+05:30,183.47999572753906,183.47999572753906,154.11000061035156,155.2100067138672,3133917,0.0,0.0
2021-03-30 00:00:00+05:30,179.8800048828125,179.8800048828125,153.80999755859375,158.4199981689453,3007505,0.0,0.0
