Date,Open,High,Low,Close,Adj Close,Volume
2023-10-30,643.799988,643.799988,621.849976,628.500000,626.566467,12786883
2023-10-31,642.000000,642.000000,627.299988,628.650024,626.716003,11395766
2023-11-01,630.000000,633.799988,626.299988,627.700012,625.768921,8785264
2023-11-02,632.000000,638.200012,630.099976,636.450012,634.492004,9934305
2023-11-03,662.000000,666.000000,646.200012,647.500000,645.507996,23087856
2023-11-06,652.849976,652.849976,643.200012,646.049988,644.062439,10801301
2023-11-07,645.000000,649.900024,643.299988,645.000000,643.015686,6588073
2023-11-08,648.000000,649.049988,641.900024,642.549988,640.573242,6551864
2023-11-09,644.000000,653.650024,642.700012,649.349976,647.352295,10155047
2023-11-10,649.349976,652.950012,644.000000,651.049988,649.047058,6425792
2023-11-13,653.000000,654.000000,649.299988,653.250000,651.240295,3279829
2023-11-15,660.000000,673.500000,656.549988,671.549988,669.484009,11324434
2023-11-16,674.000000,685.500000,670.900024,680.400024,678.306824,17501373
2023-11-17,682.500000,687.650024,679.599976,681.549988,679.453247,9563220
2023-11-20,682.000000,686.750000,670.700012,674.299988,672.225525,8324354
2023-11-21,677.000000,683.299988,675.000000,681.700012,679.602783,7291057
2023-11-22,683.950012,687.349976,676.049988,681.200012,679.104370,9279642
2023-11-23,683.200012,685.900024,677.049988,679.950012,677.858215,5885370
2023-11-24,681.400024,681.950012,671.250000,673.700012,671.627441,6951690
2023-11-28,677.450012,699.450012,674.250000,697.500000,695.354187,16015860
2023-11-29,702.750000,714.400024,694.349976,712.349976,710.158508,16122864
2023-11-30,716.299988,717.250000,697.000000,706.400024,704.226807,24275245
2023-12-01,708.000000,711.000000,703.000000,705.450012,703.279724,10565415
2023-12-04,716.000000,717.000000,704.799988,705.599976,703.429260,9348036
2023-12-05,705.900024,714.900024,705.000000,708.950012,706.768982,9601509
2023-12-06,709.049988,724.799988,709.000000,722.450012,720.227417,12148825
2023-12-07,725.000000,727.500000,716.000000,721.950012,719.729004,10451801
2023-12-08,722.049988,727.599976,707.500000,714.549988,712.351746,8557203
2023-12-11,717.799988,726.500000,716.549988,720.799988,718.582520,6403209
2023-12-12,724.799988,724.799988,713.000000,715.400024,713.199158,6461539
2023-12-13,716.000000,721.450012,713.500000,720.299988,718.084045,5807736
2023-12-14,724.000000,724.700012,718.599976,719.750000,717.535767,6732352
2023-12-15,723.900024,734.000000,721.250000,732.400024,730.146851,12082079
2023-12-18,732.900024,734.750000,728.099976,730.799988,728.551758,5450397
2023-12-19,732.599976,732.599976,726.000000,728.950012,726.707458,4511101
2023-12-20,730.950012,733.000000,703.049988,705.250000,703.080322,8107602
2023-12-21,703.000000,711.900024,696.250000,708.849976,706.669250,7702232
2023-12-22,716.799988,731.000000,712.000000,724.700012,722.470520,12062238
2023-12-26,727.400024,727.500000,716.599976,719.549988,717.336365,7229143
2023-12-27,728.000000,741.849976,725.150024,740.900024,738.620667,15052800
2023-12-28,742.650024,757.950012,739.049988,753.900024,751.580688,14906199
2023-12-29,755.000000,802.900024,754.000000,779.950012,777.550537,41170191
2024-01-01,785.000000,798.700012,781.049988,790.599976,788.167725,12570717
2024-01-02,800.500000,804.000000,779.000000,784.400024,781.986877,13791090
2024-01-03,786.049988,790.000000,776.250000,781.450012,779.045959,8559060
2024-01-04,798.000000,801.799988,791.299988,795.750000,793.301941,14298444
2024-01-05,799.000000,805.900024,787.099976,790.950012,788.516724,11091198
2024-01-08,798.400024,800.349976,787.500000,789.099976,786.672363,7668471
2024-01-09,799.950012,809.200012,793.150024,799.799988,797.339478,12872757
