date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-09-01 00:00:00+05:30,1318.3,1338.5,1316.1,1335.3,983914.0,0.0,0.0,
2025-09-02 00:00:00+05:30,1340.9,1348.8,1328.2,1336.2,1495993.0,0.0,0.0,
2025-09-03 00:00:00+05:30,1338.0,1344.8,1327.6,1332.4,1774676.0,0.0,0.0,
2025-09-04 00:00:00+05:30,1338.0,1348.0,1326.0,1328.2,1350147.0,0.0,0.0,
2025-09-05 00:00:00+05:30,1330.0,1335.7,1312.8,1321.8,1135666.0,0.0,0.0,
2025-09-08 00:00:00+05:30,1321.9,1363.4,1321.9,1348.3,1445628.0,0.0,0.0,
2025-09-09 00:00:00+05:30,1354.7,1385.0,1348.3,1380.9,3515252.0,0.0,0.0,
2025-09-10 00:00:00+05:30,1400.0,1404.9,1385.0,1389.1,2553605.0,0.0,0.0,
2025-09-11 00:00:00+05:30,1404.9,1423.1,1388.0,1393.1,4041646.0,0.0,0.0,
2025-09-12 00:00:00+05:30,1395.5,1406.5,1391.1,1393.1,1466190.0,0.0,0.0,
2025-09-15 00:00:00+05:30,1393.1,1409.0,1392.2,1395.2,1254831.0,0.0,0.0,
2025-09-16 00:00:00+05:30,1400.0,1412.6,1396.6,1408.2,1636246.0,0.0,0.0,
2025-09-17 00:00:00+05:30,1410.0,1413.1,1396.2,1406.1,1062568.0,0.0,0.0,
2025-09-18 00:00:00+05:30,1410.0,1415.0,1401.0,1412.8,1416920.0,0.0,0.0,
2025-09-19 00:00:00+05:30,1447.8,1460.0,1425.0,1427.8,8069167.0,0.0,0.0,
2025-09-22 00:00:00+05:30,1433.0,1461.7,1425.0,1444.2,5490489.0,0.0,0.0,
2025-09-23 00:00:00+05:30,1453.0,1455.0,1423.1,1441.6,2550337.0,0.0,0.0,
2025-09-24 00:00:00+05:30,1445.0,1452.4,1429.1,1431.6,2603193.0,0.0,0.0,
2025-09-25 00:00:00+05:30,1431.7,1439.9,1404.1,1407.2,1970560.0,0.0,0.0,
2025-09-26 00:00:00+05:30,1407.2,1416.7,1390.3,1392.0,1899079.0,0.0,0.0,
2025-09-29 00:00:00+05:30,1393.6,1401.3,1377.6,1383.2,1978395.0,0.0,0.0,
